wavelength_nm	intensity
667.749000	3582
667.597000	3558
667.445000	3587
667.292000	3639
667.140000	3625
666.988000	3591
666.835000	3617
666.683000	3634
666.531000	3651
666.378000	3606
666.226000	3614
666.074000	3557
665.921000	3554
665.769000	3572
665.617000	3550
665.464000	3558
665.312000	3572
665.160000	3576
665.007000	3579
664.855000	3591
664.703000	3609
664.550000	3548
664.398000	3543
664.246000	3602
664.093000	3622
663.941000	3606
663.789000	3567
663.636000	3563
663.484000	3577
663.332000	3587
663.179000	3574
663.027000	3580
662.875000	3598
662.722000	3638
662.570000	3590
662.418000	3595
662.265000	3574
662.113000	3559
661.961000	3592
661.808000	3579
661.656000	3517
661.504000	3533
661.351000	3573
661.199000	3580
661.047000	3630
660.894000	3636
660.742000	3604
660.590000	3575
660.438000	3580
660.285000	3642
660.133000	3604
659.981000	3609
659.828000	3620
659.676000	3564
659.524000	3559
659.371000	3531
659.219000	3549
659.067000	3600
658.914000	3581
658.762000	3591
658.610000	3570
658.457000	3599
658.305000	3618
658.153000	3585
658.000000	3618
657.848000	3628
657.696000	3610
657.543000	3575
657.391000	3589
657.239000	3587
657.086000	3564
656.934000	3574
656.782000	3564
656.629000	3576
656.477000	3576
656.325000	3603
656.172000	3587
656.020000	3575
655.868000	3615
655.715000	3577
655.563000	3521
655.411000	3529
655.258000	3581
655.106000	3571
654.954000	3564
654.801000	3589
654.649000	3617
654.497000	3615
654.344000	3623
654.192000	3559
654.040000	3544
653.887000	3567
653.735000	3554
653.583000	3588
653.430000	3607
653.278000	3595
653.126000	3610
652.973000	3638
652.821000	3635
652.669000	3575
652.516000	3588
652.364000	3602
652.212000	3585
652.059000	3589
651.907000	3613
651.755000	3594
651.602000	3602
651.450000	3618
651.298000	3612
651.145000	3568
650.993000	3577
650.841000	3585
650.688000	3607
650.536000	3594
650.384000	3587
650.231000	3612
650.079000	3627
649.927000	3638
649.774000	3636
649.622000	3614
649.470000	3577
649.317000	3552
649.165000	3585
649.013000	3626
648.860000	3614
648.708000	3628
648.556000	3635
648.403000	3612
648.251000	3644
648.099000	3659
647.946000	3588
647.794000	3585
647.642000	3579
647.489000	3596
647.337000	3604
647.185000	3578
647.032000	3571
646.880000	3589
646.728000	3616
646.575000	3630
646.423000	3637
646.271000	3642
646.118000	3625
645.966000	3631
645.814000	3660
645.661000	3642
645.509000	3651
645.357000	3630
645.204000	3595
645.052000	3632
644.900000	3624
644.747000	3613
644.595000	3620
644.443000	3671
644.290000	3648
644.138000	3647
643.986000	3640
643.833000	3625
643.681000	3588
643.529000	3566
643.376000	3632
643.224000	3691
643.072000	3690
642.919000	3646
642.767000	3660
642.615000	3651
642.462000	3655
642.310000	3651
642.158000	3588
642.005000	3584
641.853000	3643
641.701000	3645
641.548000	3615
641.396000	3618
641.244000	3657
641.091000	3624
640.939000	3630
640.787000	3624
640.634000	3581
640.482000	3615
640.330000	3644
640.177000	3693
640.025000	3681
639.873000	3669
639.720000	3684
639.568000	3658
639.416000	3663
639.263000	3638
639.111000	3665
638.959000	3658
638.806000	3678
638.654000	3661
638.502000	3672
638.349000	3666
638.197000	3667
638.045000	3657
637.892000	3660
637.740000	3628
637.588000	3617
637.435000	3648
637.283000	3655
637.131000	3622
636.979000	3655
636.826000	3655
636.674000	3709
636.521000	3679
636.369000	3649
636.217000	3606
636.065000	3612
635.912000	3626
635.760000	3608
635.608000	3635
635.455000	3656
635.303000	3620
635.151000	3668
634.998000	3693
634.846000	3643
634.694000	3616
634.541000	3635
634.389000	3654
634.237000	3667
634.084000	3674
633.932000	3696
633.780000	3698
633.627000	3658
633.475000	3638
633.323000	3622
633.170000	3621
633.018000	3630
632.866000	3639
632.713000	3630
632.561000	3668
632.409000	3685
632.256000	3662
632.104000	3675
631.952000	3681
631.799000	3621
631.647000	3619
631.495000	3631
631.342000	3634
631.190000	3664
631.038000	3683
630.885000	3669
630.733000	3686
630.581000	3682
630.428000	3655
630.276000	3627
630.124000	3669
629.971000	3699
629.819000	3681
629.667000	3671
629.514000	3643
629.362000	3668
629.210000	3679
629.057000	3664
628.905000	3647
628.753000	3662
628.600000	3668
628.448000	3631
628.296000	3617
628.143000	3645
627.991000	3641
627.839000	3651
627.686000	3666
627.534000	3688
627.382000	3644
627.229000	3618
627.077000	3660
626.925000	3668
626.772000	3679
626.620000	3682
626.468000	3673
626.315000	3675
626.163000	3672
626.011000	3658
625.858000	3639
625.706000	3649
625.554000	3653
625.401000	3636
625.249000	3648
625.097000	3664
624.944000	3674
624.792000	3659
624.640000	3692
624.487000	3711
624.335000	3690
624.183000	3687
624.030000	3690
623.878000	3684
623.726000	3671
623.573000	3720
623.421000	3712
623.269000	3696
623.116000	3716
622.964000	3704
622.812000	3662
622.659000	3642
622.507000	3671
622.355000	3688
622.202000	3682
622.050000	3712
621.898000	3729
621.745000	3695
621.593000	3701
621.441000	3710
621.288000	3663
621.136000	3671
620.984000	3668
620.831000	3705
620.679000	3679
620.527000	3662
620.374000	3669
620.222000	3703
620.070000	3703
619.917000	3687
619.765000	3645
619.613000	3687
619.460000	3715
619.308000	3696
619.156000	3725
619.003000	3739
618.851000	3728
618.699000	3708
618.546000	3688
618.394000	3680
618.242000	3692
618.089000	3692
617.937000	3670
617.785000	3662
617.632000	3681
617.480000	3716
617.328000	3705
617.175000	3707
617.023000	3693
616.871000	3674
616.718000	3654
616.566000	3674
616.414000	3681
616.261000	3682
616.109000	3703
615.957000	3717
615.804000	3714
615.652000	3691
615.500000	3704
615.347000	3695
615.195000	3684
615.043000	3667
614.890000	3674
614.738000	3711
614.586000	3704
614.433000	3684
614.281000	3672
614.129000	3658
613.976000	3678
613.824000	3648
613.672000	3678
613.519000	3719
613.367000	3665
613.215000	3665
613.063000	3689
612.910000	3677
612.758000	3701
612.606000	3750
612.453000	3744
612.301000	3694
612.149000	3704
611.996000	3718
611.844000	3706
611.692000	3711
611.539000	3736
611.387000	3742
611.235000	3729
611.082000	3753
610.930000	3750
610.778000	3710
610.625000	3700
610.473000	3706
610.321000	3694
610.168000	3687
610.016000	3679
609.864000	3725
609.711000	3724
609.559000	3675
609.407000	3676
609.254000	3701
609.102000	3747
608.950000	3760
608.797000	3742
608.645000	3747
608.493000	3719
608.340000	3671
608.188000	3699
608.036000	3741
607.883000	3732
607.731000	3736
607.579000	3723
607.426000	3744
607.274000	3757
607.122000	3747
606.969000	3716
606.817000	3694
606.665000	3691
606.512000	3712
606.360000	3719
606.208000	3743
606.055000	3742
605.903000	3747
605.751000	3732
605.598000	3732
605.446000	3764
605.294000	3709
605.141000	3724
604.989000	3772
604.837000	3736
604.684000	3705
604.532000	3692
604.380000	3693
604.227000	3703
604.075000	3730
603.923000	3754
603.770000	3706
603.618000	3699
603.466000	3708
603.313000	3674
603.161000	3713
603.009000	3709
602.856000	3703
602.704000	3703
602.552000	3703
602.399000	3753
602.247000	3780
602.095000	3745
601.942000	3678
601.790000	3685
601.638000	3731
601.485000	3718
601.333000	3699
601.181000	3727
601.028000	3764
600.876000	3725
600.724000	3735
600.571000	3773
600.419000	3716
600.267000	3737
600.114000	3750
599.962000	3734
599.810000	3762
599.657000	3749
599.505000	3751
599.353000	3755
599.200000	3761
599.048000	3774
598.896000	3735
598.743000	3748
598.591000	3751
598.439000	3718
598.286000	3726
598.134000	3756
597.982000	3759
597.829000	3752
597.677000	3729
597.525000	3767
597.372000	3720
597.220000	3715
597.068000	3712
596.915000	3758
596.763000	3772
596.611000	3718
596.458000	3708
596.306000	3730
596.154000	3745
596.001000	3713
595.849000	3747
595.697000	3736
595.544000	3694
595.392000	3702
595.240000	3745
595.087000	3759
594.935000	3734
594.783000	3722
594.630000	3726
594.478000	3704
594.326000	3731
594.173000	3717
594.021000	3745
593.869000	3748
593.716000	3717
593.564000	3684
593.412000	3703
593.259000	3727
593.107000	3729
592.955000	3717
592.802000	3736
592.650000	3705
592.498000	3716
592.345000	3736
592.193000	3785
592.041000	3749
591.888000	3732
591.736000	3723
591.584000	3749
591.431000	3695
591.279000	3693
591.127000	3713
590.974000	3715
590.822000	3728
590.670000	3743
590.517000	3757
590.365000	3747
590.213000	3729
590.060000	3738
589.908000	3748
589.756000	3762
589.603000	3730
589.451000	3733
589.299000	3727
589.146000	3691
588.994000	3733
588.842000	3775
588.689000	3720
588.537000	3716
588.385000	3747
588.233000	3724
588.080000	3703
587.928000	3743
587.776000	3757
587.623000	3756
587.471000	3750
587.319000	3744
587.166000	3729
587.014000	3681
586.862000	3736
586.709000	3767
586.557000	3727
586.405000	3735
586.252000	3737
586.100000	3708
585.948000	3738
585.795000	3748
585.643000	3715
585.491000	3739
585.338000	3737
585.186000	3715
585.034000	3699
584.881000	3699
584.729000	3734
584.577000	3715
584.424000	3721
584.272000	3745
584.120000	3753
583.967000	3727
583.815000	3723
583.663000	3701
583.510000	3713
583.358000	3736
583.206000	3762
583.053000	3747
582.901000	3742
582.749000	3741
582.596000	3707
582.444000	3668
582.292000	3686
582.139000	3720
581.987000	3706
581.835000	3732
581.682000	3751
581.530000	3758
581.378000	3765
581.225000	3759
581.073000	3761
580.921000	3720
580.768000	3692
580.616000	3717
580.464000	3759
580.311000	3737
580.159000	3728
580.007000	3748
579.854000	3729
579.702000	3733
579.550000	3747
579.397000	3713
579.245000	3729
579.093000	3773
578.940000	3739
578.788000	3717
578.636000	3718
578.483000	3772
578.331000	3795
578.179000	3774
578.026000	3759
577.874000	3737
577.722000	3712
577.569000	3710
577.417000	3725
577.265000	3740
577.112000	3712
576.960000	3764
576.810000	3780
576.660000	3747
576.510000	3723
576.360000	3729
576.210000	3721
576.060000	3709
575.910000	3714
575.760000	3721
575.610000	3728
575.460000	3764
575.311000	3749
575.161000	3749
575.011000	3730
574.861000	3703
574.711000	3661
574.561000	3719
574.411000	3700
574.261000	3738
574.111000	3735
573.961000	3734
573.811000	3729
573.661000	3743
573.511000	3741
573.361000	3724
573.211000	3731
573.061000	3708
572.911000	3732
572.761000	3754
572.611000	3731
572.461000	3691
572.312000	3707
572.162000	3701
572.012000	3670
571.862000	3697
571.712000	3710
571.562000	3724
571.412000	3746
571.262000	3768
571.112000	3781
570.962000	3761
570.812000	3737
570.662000	3725
570.512000	3734
570.362000	3713
570.212000	3711
570.062000	3703
569.912000	3768
569.762000	3740
569.612000	3697
569.462000	3720
569.312000	3702
569.163000	3674
569.013000	3699
568.863000	3705
568.713000	3714
568.563000	3699
568.413000	3715
568.263000	3733
568.113000	3735
567.963000	3710
567.813000	3671
567.663000	3694
567.513000	3729
567.363000	3729
567.213000	3696
567.063000	3676
566.913000	3736
566.763000	3752
566.613000	3726
566.463000	3738
566.313000	3752
566.164000	3729
566.014000	3709
565.864000	3688
565.714000	3700
565.564000	3727
565.414000	3704
565.264000	3712
565.114000	3753
564.964000	3730
564.814000	3680
564.664000	3728
564.514000	3718
564.364000	3689
564.214000	3701
564.064000	3692
563.914000	3700
563.764000	3732
563.614000	3734
563.464000	3736
563.314000	3715
563.164000	3723
563.015000	3678
562.865000	3666
562.715000	3722
562.565000	3677
562.415000	3686
562.265000	3733
562.115000	3718
561.965000	3697
561.815000	3706
561.665000	3725
561.515000	3733
561.365000	3711
561.215000	3687
561.065000	3733
560.915000	3753
560.765000	3737
560.615000	3720
560.465000	3721
560.315000	3686
560.165000	3649
560.015000	3650
559.866000	3687
559.716000	3725
559.566000	3724
559.416000	3701
559.266000	3732
559.116000	3761
558.966000	3745
558.816000	3715
558.666000	3730
558.516000	3710
558.366000	3717
558.216000	3725
558.066000	3706
557.916000	3715
557.766000	3719
557.616000	3719
557.466000	3741
557.316000	3748
557.166000	3705
557.016000	3686
556.866000	3720
556.717000	3741
556.567000	3713
556.417000	3680
556.267000	3750
556.117000	3756
555.967000	3688
555.817000	3667
555.667000	3683
555.517000	3700
555.367000	3694
555.217000	3714
555.067000	3704
554.917000	3682
554.767000	3715
554.617000	3730
554.467000	3728
554.317000	3707
554.167000	3697
554.017000	3678
553.867000	3706
553.718000	3742
553.568000	3747
553.418000	3739
553.268000	3713
553.118000	3733
552.968000	3681
552.818000	3679
552.668000	3704
552.518000	3691
552.368000	3696
552.218000	3734
552.068000	3724
551.918000	3722
551.768000	3715
551.618000	3749
551.468000	3732
551.318000	3733
551.168000	3732
551.018000	3727
550.868000	3707
550.718000	3699
550.569000	3710
550.419000	3726
550.269000	3737
550.119000	3710
549.969000	3699
549.819000	3679
549.669000	3701
549.519000	3713
549.369000	3731
549.219000	3719
549.069000	3723
548.919000	3728
548.769000	3712
548.619000	3706
548.469000	3712
548.319000	3709
548.169000	3722
548.019000	3732
547.869000	3703
547.719000	3710
547.570000	3690
547.420000	3687
547.270000	3675
547.120000	3681
546.970000	3703
546.820000	3693
546.670000	3699
546.520000	3708
546.370000	3732
546.220000	3724
546.070000	3715
545.923000	3683
545.777000	3691
545.630000	3695
545.484000	3691
545.337000	3719
545.191000	3695
545.044000	3680
544.897000	3694
544.751000	3713
544.604000	3711
544.458000	3728
544.311000	3717
544.164000	3689
544.018000	3692
543.871000	3667
543.725000	3654
543.578000	3677
543.432000	3695
543.285000	3696
543.138000	3721
542.992000	3710
542.845000	3670
542.699000	3672
542.552000	3679
542.405000	3689
542.259000	3739
542.112000	3755
541.966000	3720
541.819000	3681
541.673000	3699
541.526000	3695
541.379000	3661
541.233000	3710
541.086000	3703
540.940000	3661
540.793000	3683
540.646000	3680
540.500000	3715
540.353000	3717
540.207000	3708
540.060000	3728
539.914000	3688
539.767000	3692
539.620000	3753
539.474000	3732
539.327000	3670
539.181000	3640
539.034000	3677
538.887000	3710
538.741000	3690
538.594000	3681
538.448000	3644
538.301000	3659
538.155000	3649
538.008000	3635
537.861000	3690
537.715000	3685
537.568000	3675
537.422000	3709
537.275000	3736
537.128000	3742
536.982000	3696
536.835000	3686
536.689000	3676
536.542000	3654
536.396000	3682
536.249000	3712
536.102000	3682
535.956000	3699
535.809000	3698
535.663000	3658
535.516000	3695
535.369000	3690
535.223000	3650
535.076000	3683
534.930000	3735
534.783000	3712
534.637000	3697
534.490000	3709
534.343000	3717
534.197000	3666
534.050000	3636
533.904000	3700
533.757000	3702
533.610000	3692
533.464000	3695
533.317000	3673
533.171000	3726
533.024000	3746
532.878000	3696
532.731000	3644
532.584000	3670
532.438000	3693
532.291000	3683
532.145000	3672
531.998000	3681
531.851000	3688
531.705000	3716
531.558000	3672
531.412000	3666
531.265000	3675
531.119000	3708
530.972000	3689
530.825000	3692
530.679000	3682
530.532000	3657
530.386000	3688
530.239000	3717
530.093000	3680
529.946000	3639
529.799000	3641
529.653000	3644
529.506000	3644
529.360000	3668
529.213000	3719
529.066000	3715
528.920000	3677
528.773000	3696
528.627000	3715
528.480000	3702
528.334000	3658
528.187000	3648
528.040000	3673
527.894000	3701
527.747000	3692
527.601000	3658
527.454000	3651
527.307000	3653
527.161000	3692
527.014000	3693
526.868000	3649
526.721000	3655
526.575000	3679
526.428000	3688
526.281000	3690
526.135000	3683
525.988000	3666
525.842000	3696
525.695000	3719
525.548000	3700
525.402000	3675
525.255000	3670
525.109000	3679
524.962000	3655
524.816000	3675
524.669000	3717
524.522000	3697
524.376000	3675
524.229000	3681
524.083000	3689
523.936000	3700
523.789000	3692
523.643000	3679
523.496000	3681
523.350000	3698
523.203000	3685
523.057000	3685
522.910000	3661
522.763000	3644
522.617000	3672
522.470000	3672
522.324000	3648
522.177000	3696
522.030000	3665
521.884000	3646
521.737000	3691
521.591000	3699
521.444000	3661
521.298000	3641
521.151000	3654
521.004000	3665
520.858000	3745
520.711000	3699
520.565000	3666
520.418000	3686
520.271000	3691
520.125000	3670
519.978000	3701
519.832000	3680
519.685000	3665
519.539000	3643
519.392000	3662
519.245000	3675
519.099000	3732
518.952000	3718
518.806000	3679
518.659000	3674
518.513000	3714
518.366000	3670
518.219000	3644
518.073000	3654
517.926000	3678
517.780000	3660
517.633000	3659
517.486000	3680
517.340000	3654
517.193000	3660
517.047000	3666
516.900000	3641
516.754000	3633
516.607000	3640
516.460000	3635
516.314000	3623
516.167000	3628
516.021000	3656
515.874000	3631
515.727000	3647
515.581000	3701
515.434000	3694
515.288000	3688
515.141000	3669
514.995000	3688
514.848000	3719
514.701000	3696
514.555000	3651
514.408000	3642
514.262000	3651
514.115000	3651
513.968000	3678
513.822000	3638
513.675000	3646
513.529000	3688
513.382000	3671
513.236000	3643
513.089000	3644
512.942000	3681
512.796000	3689
512.649000	3636
512.503000	3644
512.356000	3651
512.209000	3668
512.063000	3645
511.916000	3646
511.770000	3658
511.623000	3683
511.477000	3714
511.330000	3674
511.183000	3635
511.037000	3655
510.890000	3655
510.744000	3639
510.597000	3662
510.450000	3685
510.304000	3656
510.157000	3654
510.011000	3683
509.864000	3688
509.718000	3655
509.571000	3627
509.424000	3653
509.278000	3652
509.131000	3664
508.985000	3658
508.838000	3658
508.691000	3637
508.545000	3640
508.398000	3633
508.252000	3639
508.105000	3655
507.959000	3640
507.812000	3634
507.665000	3621
507.519000	3625
507.372000	3647
507.226000	3617
507.079000	3571
506.932000	3576
506.786000	3606
506.639000	3628
506.493000	3617
506.346000	3602
506.200000	3626
506.053000	3628
505.906000	3648
505.760000	3640
505.613000	3652
505.467000	3602
505.320000	3563
505.173000	3597
505.027000	3620
504.880000	3611
504.734000	3635
504.587000	3664
504.441000	3636
504.294000	3607
504.147000	3642
504.001000	3582
503.854000	3593
503.708000	3641
503.561000	3634
503.415000	3635
503.268000	3660
503.121000	3640
502.975000	3632
502.828000	3620
502.682000	3626
502.535000	3645
502.388000	3604
502.242000	3599
502.095000	3603
501.949000	3590
501.802000	3591
501.656000	3613
501.509000	3602
501.362000	3605
501.216000	3650
501.069000	3585
500.923000	3548
500.776000	3625
500.629000	3620
500.483000	3596
500.336000	3634
500.190000	3628
500.043000	3632
499.897000	3622
499.750000	3592
499.603000	3605
499.457000	3617
499.310000	3578
499.164000	3624
499.017000	3631
498.870000	3603
498.724000	3589
498.577000	3615
498.431000	3650
498.284000	3606
498.138000	3582
497.991000	3596
497.844000	3567
497.698000	3561
497.551000	3601
497.405000	3629
497.258000	3595
497.111000	3605
496.965000	3628
496.818000	3600
496.672000	3585
496.525000	3576
496.379000	3621
496.232000	3622
496.085000	3591
495.939000	3587
495.792000	3590
495.646000	3603
495.499000	3585
495.352000	3559
495.206000	3568
495.059000	3572
494.913000	3577
494.766000	3603
494.620000	3605
494.473000	3576
494.326000	3602
494.180000	3616
494.033000	3594
493.887000	3573
493.740000	3568
493.593000	3560
493.447000	3563
493.300000	3558
493.154000	3560
493.007000	3606
492.861000	3622
492.714000	3574
492.567000	3552
492.421000	3608
492.274000	3588
492.128000	3569
491.981000	3574
491.834000	3603
491.688000	3630
491.541000	3617
491.395000	3599
491.248000	3598
491.102000	3595
490.955000	3586
490.808000	3578
490.662000	3579
490.515000	3572
490.369000	3599
490.222000	3605
490.076000	3569
489.929000	3550
489.782000	3595
489.636000	3585
489.489000	3564
489.343000	3560
489.196000	3535
489.049000	3545
488.903000	3574
488.756000	3580
488.610000	3556
488.463000	3533
488.317000	3566
488.170000	3545
488.023000	3517
487.877000	3533
487.730000	3557
487.584000	3562
487.437000	3591
487.290000	3599
487.144000	3585
486.997000	3587
486.851000	3596
486.704000	3538
486.558000	3560
486.411000	3582
486.264000	3580
486.118000	3570
485.971000	3606
485.825000	3595
485.678000	3574
485.531000	3566
485.385000	3551
485.238000	3529
485.092000	3537
484.945000	3547
484.799000	3563
484.652000	3553
484.505000	3580
484.359000	3607
484.212000	3592
484.066000	3582
483.919000	3563
483.772000	3566
483.626000	3573
483.479000	3571
483.333000	3592
483.186000	3569
483.040000	3566
482.893000	3549
482.746000	3563
482.600000	3594
482.453000	3555
482.307000	3576
482.160000	3591
482.013000	3588
481.867000	3593
481.720000	3530
481.574000	3537
481.427000	3561
481.281000	3565
481.134000	3567
480.987000	3509
480.841000	3541
480.694000	3570
480.548000	3578
480.401000	3611
480.254000	3612
480.108000	3604
479.961000	3579
479.815000	3578
479.668000	3599
479.522000	3601
479.375000	3600
479.228000	3555
479.082000	3554
478.935000	3573
478.789000	3593
478.642000	3592
478.495000	3571
478.349000	3573
478.202000	3566
478.056000	3554
477.909000	3557
477.763000	3559
477.616000	3526
477.469000	3562
477.323000	3583
477.176000	3609
477.030000	3593
476.883000	3616
476.736000	3587
476.590000	3588
476.443000	3587
476.297000	3545
476.150000	3580
476.004000	3591
475.857000	3589
475.710000	3593
475.564000	3584
475.417000	3593
475.271000	3546
475.124000	3565
474.978000	3584
474.831000	3592
474.684000	3591
474.538000	3600
474.391000	3585
474.245000	3602
474.098000	3555
473.951000	3571
473.805000	3606
473.658000	3606
473.512000	3594
473.365000	3600
473.219000	3606
473.072000	3631
472.925000	3649
472.779000	3638
472.632000	3600
472.486000	3607
472.339000	3615
472.192000	3622
472.046000	3636
471.899000	3577
471.753000	3592
471.606000	3584
471.460000	3599
471.313000	3641
471.166000	3628
471.020000	3594
470.873000	3603
470.727000	3613
470.580000	3609
470.433000	3622
470.287000	3618
470.140000	3602
469.994000	3611
469.847000	3642
469.701000	3668
469.554000	3647
469.407000	3642
469.261000	3636
469.114000	3636
468.968000	3636
468.821000	3632
468.674000	3624
468.528000	3630
468.381000	3627
468.235000	3657
468.088000	3620
467.942000	3648
467.795000	3634
467.648000	3591
467.502000	3599
467.355000	3622
467.209000	3598
467.062000	3589
466.915000	3650
466.769000	3662
466.622000	3606
466.476000	3580
466.329000	3584
466.183000	3631
466.036000	3631
465.889000	3666
465.743000	3691
465.596000	3694
465.450000	3700
465.303000	3655
465.156000	3631
465.010000	3612
464.863000	3622
464.717000	3631
464.570000	3688
464.424000	3653
464.277000	3641
464.130000	3647
463.984000	3683
463.837000	3670
463.691000	3696
463.544000	3701
463.397000	3655
463.251000	3640
463.104000	3676
462.958000	3671
462.811000	3659
462.665000	3661
462.518000	3683
462.371000	3662
462.225000	3651
462.078000	3661
461.932000	3668
461.785000	3685
461.639000	3705
461.492000	3720
461.345000	3704
461.199000	3701
461.052000	3721
460.906000	3698
460.759000	3700
460.612000	3745
460.466000	3704
460.319000	3678
460.173000	3693
460.026000	3740
459.880000	3760
459.733000	3770
459.586000	3779
459.440000	3771
459.293000	3759
459.147000	3743
459.000000	3761
