wavelength_nm	intensity
695.778000	3560
695.626000	3532
695.474000	3581
695.321000	3517
695.169000	3520
695.017000	3537
694.864000	3548
694.712000	3491
694.560000	3463
694.407000	3477
694.255000	3528
694.103000	3547
693.950000	3560
693.798000	3526
693.646000	3503
693.493000	3495
693.341000	3527
693.189000	3548
693.036000	3548
692.884000	3545
692.732000	3536
692.579000	3518
692.427000	3545
692.275000	3524
692.122000	3525
691.970000	3539
691.818000	3524
691.665000	3518
691.513000	3531
691.361000	3519
691.208000	3543
691.056000	3531
690.904000	3502
690.751000	3528
690.599000	3531
690.447000	3498
690.294000	3521
690.142000	3529
689.990000	3504
689.837000	3523
689.685000	3535
689.533000	3513
689.380000	3500
689.228000	3528
689.076000	3565
688.923000	3546
688.771000	3559
688.619000	3552
688.466000	3519
688.314000	3511
688.162000	3560
688.009000	3550
687.857000	3514
687.705000	3539
687.552000	3521
687.400000	3507
687.248000	3530
687.095000	3546
686.943000	3540
686.791000	3533
686.638000	3544
686.486000	3529
686.334000	3525
686.181000	3542
686.029000	3515
685.877000	3574
685.724000	3560
685.572000	3514
685.420000	3529
685.267000	3550
685.115000	3535
684.963000	3546
684.811000	3542
684.658000	3497
684.506000	3474
684.354000	3494
684.201000	3547
684.049000	3524
683.897000	3520
683.744000	3549
683.592000	3577
683.440000	3531
683.287000	3504
683.135000	3529
682.983000	3539
682.830000	3561
682.678000	3582
682.526000	3583
682.373000	3554
682.221000	3556
682.069000	3558
681.916000	3555
681.764000	3566
681.612000	3544
681.459000	3536
681.307000	3543
681.155000	3518
681.002000	3510
680.850000	3525
680.698000	3542
680.545000	3584
680.393000	3572
680.241000	3569
680.088000	3555
679.936000	3565
679.784000	3570
679.631000	3551
679.479000	3561
679.327000	3596
679.174000	3551
679.022000	3546
678.870000	3539
678.717000	3534
678.565000	3522
678.413000	3519
678.260000	3553
678.108000	3607
677.956000	3596
677.803000	3567
677.651000	3576
677.499000	3579
677.346000	3559
677.194000	3593
677.042000	3606
676.889000	3600
676.737000	3585
676.585000	3535
676.432000	3589
676.280000	3627
676.128000	3607
675.975000	3608
675.823000	3571
675.671000	3572
675.518000	3564
675.366000	3557
675.214000	3585
675.061000	3594
674.909000	3636
674.757000	3627
674.604000	3592
674.452000	3562
674.300000	3582
674.147000	3593
673.995000	3559
673.843000	3564
673.690000	3619
673.538000	3631
673.386000	3600
673.233000	3636
673.081000	3630
672.929000	3594
672.776000	3631
672.624000	3634
672.472000	3637
672.319000	3636
672.167000	3656
672.015000	3646
671.862000	3622
671.710000	3649
671.558000	3644
671.405000	3610
671.253000	3614
671.101000	3591
670.948000	3582
670.796000	3610
670.644000	3635
670.491000	3634
670.339000	3650
670.187000	3647
670.034000	3640
669.882000	3628
669.730000	3600
669.577000	3597
669.425000	3615
669.273000	3604
669.120000	3631
668.968000	3621
668.816000	3625
668.663000	3627
668.511000	3629
668.359000	3649
668.206000	3604
668.054000	3653
667.902000	3662
667.749000	3657
667.597000	3659
667.445000	3641
667.292000	3600
667.140000	3622
666.988000	3644
666.835000	3639
666.683000	3651
666.531000	3643
666.378000	3659
666.226000	3694
666.074000	3645
665.921000	3606
665.769000	3624
665.617000	3617
665.464000	3601
665.312000	3623
665.160000	3614
665.007000	3630
664.855000	3656
664.703000	3642
664.550000	3600
664.398000	3605
664.246000	3629
664.093000	3624
663.941000	3608
663.789000	3619
663.636000	3646
663.484000	3632
663.332000	3623
663.179000	3624
663.027000	3602
662.875000	3629
662.722000	3654
662.570000	3639
662.418000	3596
662.265000	3607
662.113000	3621
661.961000	3613
661.808000	3591
661.656000	3603
661.504000	3627
661.351000	3655
661.199000	3654
661.047000	3604
660.894000	3596
660.742000	3582
660.590000	3596
660.438000	3590
660.285000	3601
660.133000	3599
659.981000	3620
659.828000	3610
659.676000	3590
659.524000	3589
659.371000	3566
659.219000	3556
659.067000	3591
658.914000	3619
658.762000	3613
658.610000	3615
658.457000	3600
658.305000	3601
658.153000	3565
658.000000	3569
657.848000	3610
657.696000	3612
657.543000	3642
657.391000	3624
657.239000	3589
657.086000	3624
656.934000	3607
656.782000	3602
656.629000	3607
656.477000	3628
656.325000	3630
656.172000	3618
656.020000	3633
655.868000	3612
655.715000	3603
655.563000	3594
655.411000	3608
655.258000	3609
655.106000	3635
654.954000	3650
654.801000	3660
654.649000	3655
654.497000	3632
654.344000	3620
654.192000	3634
654.040000	3637
653.887000	3627
653.735000	3595
653.583000	3568
653.430000	3608
653.278000	3663
653.126000	3664
652.973000	3654
652.821000	3659
652.669000	3654
652.516000	3619
652.364000	3624
652.212000	3642
652.059000	3637
651.907000	3613
651.755000	3628
651.602000	3604
651.450000	3649
651.298000	3652
651.145000	3655
650.993000	3686
650.841000	3665
650.688000	3674
650.536000	3650
650.384000	3659
650.231000	3668
650.079000	3684
649.927000	3692
649.774000	3674
649.622000	3672
649.470000	3713
649.317000	3709
649.165000	3679
649.013000	3649
648.860000	3610
648.708000	3645
648.556000	3652
648.403000	3605
648.251000	3664
648.099000	3706
647.946000	3686
647.794000	3679
647.642000	3664
647.489000	3677
647.337000	3673
647.185000	3676
647.032000	3684
646.880000	3671
646.728000	3708
646.575000	3681
646.423000	3651
646.271000	3659
646.118000	3677
645.966000	3696
645.814000	3694
645.661000	3694
645.509000	3658
645.357000	3701
645.204000	3698
645.052000	3682
644.900000	3694
644.747000	3687
644.595000	3679
644.443000	3647
644.290000	3645
644.138000	3714
643.986000	3698
643.833000	3694
643.681000	3675
643.529000	3720
643.376000	3759
643.224000	3727
643.072000	3689
642.919000	3687
642.767000	3674
642.615000	3680
642.462000	3701
642.310000	3697
642.158000	3669
642.005000	3707
641.853000	3737
641.701000	3705
641.548000	3688
641.396000	3695
641.244000	3701
641.091000	3682
640.939000	3697
640.787000	3694
640.634000	3694
640.482000	3740
640.330000	3724
640.177000	3680
640.025000	3674
639.873000	3698
639.720000	3683
639.568000	3705
639.416000	3724
639.263000	3752
639.111000	3793
638.959000	3741
638.806000	3710
638.654000	3709
638.502000	3685
638.349000	3675
638.197000	3696
638.045000	3723
637.892000	3719
637.740000	3728
637.588000	3704
637.435000	3676
637.283000	3710
637.131000	3699
636.979000	3719
636.826000	3720
636.674000	3699
636.521000	3696
636.369000	3719
636.217000	3742
636.065000	3727
635.912000	3742
635.760000	3745
635.608000	3733
635.455000	3708
635.303000	3724
635.151000	3766
634.998000	3745
634.846000	3740
634.694000	3772
634.541000	3778
634.389000	3769
634.237000	3785
634.084000	3759
633.932000	3769
633.780000	3756
633.627000	3711
633.475000	3736
633.323000	3771
633.170000	3731
633.018000	3706
632.866000	3742
632.713000	3762
632.561000	3742
632.409000	3757
632.256000	3739
632.104000	3715
631.952000	3728
631.799000	3739
631.647000	3757
631.495000	3732
631.342000	3752
631.190000	3741
631.038000	3692
630.885000	3709
630.733000	3752
630.581000	3731
630.428000	3724
630.276000	3759
630.124000	3792
629.971000	3771
629.819000	3780
629.667000	3762
629.514000	3733
629.362000	3756
629.210000	3765
629.057000	3736
628.905000	3736
628.753000	3751
628.600000	3774
628.448000	3784
628.296000	3781
628.143000	3754
627.991000	3710
627.839000	3734
627.686000	3738
627.534000	3719
627.382000	3748
627.229000	3762
627.077000	3766
626.925000	3808
626.772000	3813
626.620000	3805
626.468000	3792
626.315000	3767
626.163000	3727
626.011000	3748
625.858000	3787
625.706000	3763
625.554000	3785
625.401000	3813
625.249000	3757
625.097000	3746
624.944000	3732
624.792000	3728
624.640000	3782
624.487000	3776
624.335000	3765
624.183000	3757
624.030000	3759
623.878000	3788
623.726000	3759
623.573000	3775
623.421000	3782
623.269000	3799
623.116000	3825
622.964000	3771
622.812000	3789
622.659000	3802
622.507000	3798
622.355000	3782
622.202000	3729
622.050000	3718
621.898000	3761
621.745000	3776
621.593000	3771
621.441000	3799
621.288000	3796
621.136000	3758
620.984000	3796
620.831000	3811
620.679000	3789
620.527000	3786
620.374000	3778
620.222000	3790
620.070000	3827
619.917000	3802
619.765000	3748
619.613000	3766
619.460000	3782
619.308000	3809
619.156000	3745
619.003000	3783
618.851000	3811
618.699000	3759
618.546000	3754
618.394000	3808
618.242000	3810
618.089000	3770
617.937000	3783
617.785000	3777
617.632000	3836
617.480000	3828
617.328000	3797
617.175000	3850
617.023000	3839
616.871000	3832
616.718000	3837
616.566000	3818
616.414000	3803
616.261000	3788
616.109000	3774
615.957000	3766
615.804000	3796
615.652000	3813
615.500000	3811
615.347000	3838
615.195000	3815
615.043000	3810
614.890000	3783
614.738000	3753
614.586000	3794
614.433000	3829
614.281000	3805
614.129000	3802
613.976000	3813
613.824000	3840
613.672000	3836
613.519000	3820
613.367000	3805
613.215000	3802
613.063000	3832
612.910000	3816
612.758000	3816
612.606000	3819
612.453000	3830
612.301000	3819
612.149000	3830
611.996000	3850
611.844000	3848
611.692000	3815
611.539000	3834
611.387000	3861
611.235000	3853
611.082000	3829
610.930000	3827
610.778000	3850
610.625000	3855
610.473000	3854
610.321000	3820
610.168000	3840
610.016000	3851
609.864000	3826
609.711000	3832
609.559000	3822
609.407000	3824
609.254000	3876
609.102000	3866
608.950000	3847
608.797000	3811
608.645000	3801
608.493000	3855
608.340000	3843
608.188000	3858
608.036000	3849
607.883000	3867
607.731000	3878
607.579000	3848
607.426000	3877
607.274000	3818
607.122000	3793
606.969000	3782
606.817000	3788
606.665000	3810
606.512000	3888
606.360000	3896
606.208000	3809
606.055000	3829
605.903000	3874
605.751000	3866
605.598000	3868
605.446000	3836
605.294000	3835
605.141000	3840
604.989000	3886
604.837000	3882
604.684000	3854
604.532000	3877
604.380000	3850
604.227000	3847
604.075000	3855
603.923000	3853
603.770000	3831
603.618000	3868
603.466000	3897
603.313000	3884
603.161000	3853
603.009000	3848
602.856000	3850
602.704000	3837
602.552000	3867
602.399000	3866
602.247000	3870
602.095000	3864
601.942000	3895
601.790000	3868
601.638000	3866
601.485000	3878
601.333000	3833
601.181000	3852
601.028000	3834
600.876000	3845
600.724000	3843
600.571000	3862
600.419000	3883
600.267000	3891
600.114000	3892
599.962000	3918
599.810000	3856
599.657000	3835
599.505000	3824
599.353000	3827
599.200000	3837
599.048000	3858
598.896000	3837
598.743000	3873
598.591000	3897
598.439000	3873
598.286000	3879
598.134000	3849
597.982000	3840
597.829000	3859
597.677000	3888
597.525000	3911
597.372000	3873
597.220000	3864
597.068000	3910
596.915000	3886
596.763000	3856
596.611000	3830
596.458000	3842
596.306000	3827
596.154000	3834
596.001000	3888
595.849000	3875
595.697000	3874
595.544000	3863
595.392000	3849
595.240000	3833
595.087000	3871
594.935000	3891
594.783000	3879
594.630000	3907
594.478000	3892
594.326000	3874
594.173000	3882
594.021000	3896
593.869000	3864
593.716000	3885
593.564000	3887
593.412000	3854
593.259000	3859
593.107000	3880
592.955000	3920
592.802000	3925
592.650000	3892
592.498000	3842
592.345000	3860
592.193000	3854
592.041000	3891
591.888000	3895
591.736000	3898
591.584000	3883
591.431000	3917
591.279000	3913
591.127000	3855
590.974000	3864
590.822000	3854
590.670000	3822
590.517000	3883
590.365000	3926
590.213000	3889
590.060000	3887
589.908000	3899
589.756000	3919
589.603000	3857
589.451000	3852
589.299000	3828
589.146000	3846
588.994000	3868
588.842000	3878
588.689000	3876
588.537000	3893
588.385000	3880
588.233000	3883
588.080000	3884
587.928000	3868
587.776000	3847
587.623000	3904
587.471000	3886
587.319000	3895
587.166000	3908
587.014000	3909
586.862000	3878
586.709000	3853
586.557000	3865
586.405000	3845
586.252000	3868
586.100000	3847
585.948000	3869
585.795000	3924
585.643000	3918
585.491000	3919
585.338000	3899
585.186000	3870
585.034000	3857
584.881000	3815
584.729000	3846
584.577000	3866
584.424000	3840
584.272000	3854
584.120000	3865
583.967000	3865
583.815000	3906
583.663000	3897
583.510000	3920
583.358000	3897
583.206000	3907
583.053000	3877
582.901000	3880
582.749000	3916
582.596000	3876
582.444000	3885
582.292000	3873
582.139000	3901
581.987000	3908
581.835000	3908
581.682000	3960
581.530000	3914
581.378000	3888
581.225000	3896
581.073000	3878
580.921000	3858
580.768000	3872
580.616000	3925
580.464000	3865
580.311000	3839
580.159000	3845
580.007000	3874
579.854000	3858
579.702000	3867
579.550000	3878
579.397000	3863
579.245000	3854
579.093000	3858
578.940000	3821
578.788000	3825
578.636000	3882
578.483000	3871
578.331000	3882
578.179000	3885
578.026000	3885
577.874000	3897
577.722000	3898
577.569000	3871
577.417000	3849
577.265000	3870
577.112000	3870
576.960000	3859
576.810000	3858
576.660000	3897
576.510000	3904
576.360000	3885
576.210000	3868
576.060000	3862
575.910000	3857
575.760000	3879
575.610000	3896
575.460000	3893
575.311000	3884
575.161000	3820
575.011000	3860
574.861000	3838
574.711000	3858
574.561000	3918
574.411000	3835
574.261000	3823
574.111000	3887
573.961000	3904
573.811000	3891
573.661000	3863
573.511000	3879
573.361000	3879
573.211000	3885
573.061000	3896
572.911000	3863
572.761000	3836
572.611000	3836
572.461000	3832
572.312000	3877
572.162000	3872
572.012000	3884
571.862000	3889
571.712000	3878
571.562000	3863
571.412000	3872
571.262000	3863
571.112000	3852
570.962000	3853
570.812000	3867
570.662000	3824
570.512000	3835
570.362000	3862
570.212000	3864
570.062000	3796
569.912000	3846
569.762000	3846
569.612000	3803
569.462000	3855
569.312000	3902
569.163000	3854
569.013000	3845
568.863000	3872
568.713000	3853
568.563000	3835
568.413000	3852
568.263000	3823
568.113000	3839
567.963000	3860
567.813000	3872
567.663000	3841
567.513000	3846
567.363000	3834
567.213000	3830
567.063000	3844
566.913000	3866
566.763000	3839
566.613000	3825
566.463000	3873
566.313000	3846
566.164000	3849
566.014000	3862
565.864000	3854
565.714000	3874
565.564000	3884
565.414000	3844
565.264000	3862
565.114000	3877
564.964000	3866
564.814000	3833
564.664000	3873
564.514000	3868
564.364000	3856
564.214000	3815
564.064000	3843
563.914000	3821
563.764000	3817
563.614000	3849
563.464000	3881
563.314000	3892
563.164000	3876
563.015000	3864
562.865000	3871
562.715000	3826
562.565000	3871
562.415000	3870
562.265000	3841
562.115000	3871
561.965000	3869
561.815000	3892
561.665000	3877
561.515000	3848
561.365000	3870
561.215000	3849
561.065000	3836
560.915000	3882
560.765000	3898
560.615000	3851
560.465000	3834
560.315000	3852
560.165000	3838
560.015000	3876
559.866000	3849
559.716000	3816
559.566000	3831
559.416000	3866
559.266000	3909
559.116000	3900
558.966000	3853
558.816000	3905
558.666000	3934
558.516000	3898
558.366000	3868
558.216000	3888
558.066000	3909
557.916000	3863
557.766000	3856
557.616000	3866
557.466000	3846
557.316000	3859
557.166000	3875
557.016000	3853
556.866000	3827
556.717000	3859
556.567000	3855
556.417000	3877
556.267000	3929
556.117000	3887
555.967000	3843
555.817000	3846
555.667000	3894
555.517000	3909
555.367000	3851
555.217000	3868
555.067000	3860
554.917000	3831
554.767000	3843
554.617000	3874
554.467000	3859
554.317000	3879
554.167000	3896
554.017000	3908
553.867000	3866
553.718000	3872
553.568000	3840
553.418000	3877
553.268000	3879
553.118000	3832
552.968000	3838
552.818000	3860
552.668000	3900
552.518000	3840
552.368000	3795
552.218000	3857
552.068000	3831
551.918000	3838
551.768000	3913
551.618000	3920
551.468000	3866
551.318000	3870
551.168000	3889
551.018000	3844
550.868000	3824
550.718000	3827
550.569000	3843
550.419000	3878
550.269000	3908
550.119000	3882
549.969000	3842
549.819000	3802
549.669000	3871
549.519000	3851
549.369000	3822
549.219000	3852
549.069000	3919
548.919000	3862
548.769000	3858
548.619000	3884
548.469000	3891
548.319000	3902
548.169000	3845
548.019000	3786
547.869000	3860
547.719000	3889
547.570000	3869
547.420000	3874
547.270000	3848
547.120000	3855
546.970000	3879
546.820000	3887
546.670000	3853
546.520000	3836
546.370000	3861
546.220000	3840
546.070000	3860
545.923000	3876
545.777000	3816
545.630000	3827
545.484000	3850
545.337000	3855
545.191000	3861
545.044000	3835
544.897000	3829
544.751000	3855
544.604000	3830
544.458000	3854
544.311000	3906
544.164000	3873
544.018000	3849
543.871000	3839
543.725000	3811
543.578000	3841
543.432000	3857
543.285000	3880
543.138000	3872
542.992000	3832
542.845000	3818
542.699000	3817
542.552000	3879
542.405000	3904
542.259000	3835
542.112000	3790
541.966000	3806
541.819000	3830
541.673000	3823
541.526000	3838
541.379000	3872
541.233000	3852
541.086000	3811
540.940000	3850
540.793000	3834
540.646000	3799
540.500000	3843
540.353000	3868
540.207000	3846
540.060000	3822
539.914000	3830
539.767000	3838
539.620000	3855
539.474000	3860
539.327000	3802
539.181000	3832
539.034000	3833
538.887000	3834
538.741000	3826
538.594000	3826
538.448000	3853
538.301000	3857
538.155000	3790
538.008000	3822
537.861000	3867
537.715000	3805
537.568000	3798
537.422000	3823
537.275000	3831
537.128000	3868
536.982000	3868
536.835000	3807
536.689000	3806
536.542000	3804
536.396000	3785
536.249000	3776
536.102000	3800
535.956000	3810
535.809000	3798
535.663000	3817
535.516000	3852
535.369000	3835
535.223000	3841
535.076000	3841
534.930000	3832
534.783000	3838
534.637000	3858
534.490000	3874
534.343000	3877
534.197000	3840
534.050000	3848
533.904000	3859
533.757000	3806
533.610000	3778
533.464000	3791
533.317000	3803
533.171000	3821
533.024000	3860
532.878000	3864
532.731000	3843
532.584000	3851
532.438000	3835
532.291000	3824
532.145000	3810
531.998000	3838
531.851000	3829
531.705000	3812
531.558000	3805
531.412000	3784
531.265000	3805
531.119000	3848
530.972000	3829
530.825000	3825
530.679000	3800
530.532000	3775
530.386000	3813
530.239000	3845
530.093000	3846
529.946000	3819
529.799000	3832
529.653000	3843
529.506000	3843
529.360000	3843
529.213000	3843
529.066000	3857
528.920000	3813
528.773000	3823
528.627000	3842
528.480000	3848
528.334000	3853
528.187000	3864
528.040000	3859
527.894000	3809
527.747000	3811
527.601000	3829
527.454000	3844
527.307000	3858
527.161000	3850
527.014000	3831
526.868000	3856
526.721000	3863
526.575000	3866
526.428000	3859
526.281000	3843
526.135000	3845
525.988000	3831
525.842000	3843
525.695000	3867
525.548000	3857
525.402000	3842
525.255000	3826
525.109000	3822
524.962000	3820
524.816000	3822
524.669000	3822
524.522000	3804
524.376000	3809
524.229000	3819
524.083000	3848
523.936000	3876
523.789000	3868
523.643000	3870
523.496000	3839
523.350000	3810
523.203000	3805
523.057000	3829
522.910000	3830
522.763000	3823
522.617000	3823
522.470000	3813
522.324000	3809
522.177000	3785
522.030000	3793
521.884000	3821
521.737000	3818
521.591000	3789
521.444000	3767
521.298000	3793
521.151000	3827
521.004000	3824
520.858000	3869
520.711000	3812
520.565000	3768
520.418000	3809
520.271000	3801
520.125000	3803
519.978000	3811
519.832000	3819
519.685000	3795
519.539000	3814
519.392000	3872
519.245000	3843
519.099000	3840
518.952000	3806
518.806000	3776
518.659000	3801
518.513000	3833
518.366000	3837
518.219000	3816
518.073000	3797
517.926000	3811
517.780000	3779
517.633000	3777
517.486000	3815
517.340000	3819
517.193000	3810
517.047000	3803
516.900000	3806
516.754000	3788
516.607000	3817
516.460000	3783
516.314000	3803
516.167000	3812
516.021000	3767
515.874000	3787
515.727000	3788
515.581000	3791
515.434000	3790
515.288000	3803
515.141000	3805
514.995000	3784
514.848000	3785
514.701000	3780
514.555000	3795
514.408000	3782
514.262000	3771
514.115000	3792
513.968000	3824
513.822000	3799
513.675000	3812
513.529000	3786
513.382000	3738
513.236000	3750
513.089000	3798
512.942000	3801
512.796000	3794
512.649000	3793
512.503000	3793
512.356000	3780
512.209000	3765
512.063000	3761
511.916000	3788
511.770000	3783
511.623000	3750
511.477000	3778
511.330000	3801
511.183000	3801
511.037000	3778
510.890000	3741
510.744000	3771
510.597000	3747
510.450000	3775
510.304000	3765
510.157000	3777
510.011000	3813
509.864000	3780
509.718000	3764
509.571000	3785
509.424000	3793
509.278000	3792
509.131000	3766
508.985000	3765
508.838000	3769
508.691000	3761
508.545000	3731
508.398000	3745
508.252000	3811
508.105000	3815
507.959000	3739
507.812000	3724
507.665000	3751
507.519000	3736
507.372000	3721
507.226000	3736
507.079000	3762
506.932000	3751
506.786000	3708
506.639000	3748
506.493000	3760
506.346000	3736
506.200000	3721
506.053000	3728
505.906000	3773
505.760000	3722
505.613000	3699
505.467000	3746
505.320000	3738
505.173000	3707
505.027000	3705
504.880000	3685
504.734000	3709
504.587000	3714
504.441000	3705
504.294000	3713
504.147000	3765
504.001000	3754
503.854000	3756
503.708000	3739
503.561000	3753
503.415000	3721
503.268000	3708
503.121000	3702
502.975000	3732
502.828000	3723
502.682000	3705
502.535000	3736
502.388000	3685
502.242000	3704
502.095000	3730
501.949000	3732
501.802000	3716
501.656000	3746
501.509000	3740
501.362000	3751
501.216000	3727
501.069000	3719
500.923000	3715
500.776000	3730
500.629000	3714
500.483000	3728
500.336000	3767
500.190000	3719
500.043000	3669
499.897000	3684
499.750000	3694
499.603000	3703
499.457000	3722
499.310000	3699
499.164000	3685
499.017000	3694
498.870000	3683
498.724000	3674
498.577000	3675
498.431000	3701
498.284000	3698
498.138000	3694
497.991000	3692
497.844000	3671
497.698000	3690
497.551000	3718
497.405000	3682
497.258000	3683
497.111000	3700
496.965000	3704
496.818000	3673
496.672000	3628
496.525000	3655
496.379000	3687
496.232000	3673
496.085000	3668
495.939000	3641
495.792000	3651
495.646000	3685
495.499000	3686
495.352000	3664
495.206000	3690
495.059000	3674
494.913000	3662
494.766000	3663
494.620000	3627
494.473000	3656
494.326000	3663
494.180000	3695
494.033000	3684
493.887000	3685
493.740000	3661
493.593000	3668
493.447000	3654
493.300000	3646
493.154000	3660
493.007000	3652
492.861000	3651
492.714000	3641
492.567000	3648
492.421000	3685
492.274000	3676
492.128000	3676
491.981000	3648
491.834000	3655
491.688000	3656
491.541000	3645
491.395000	3619
491.248000	3642
491.102000	3638
490.955000	3656
490.808000	3683
490.662000	3639
490.515000	3613
490.369000	3585
490.222000	3621
490.076000	3667
489.929000	3626
489.782000	3638
489.636000	3647
489.489000	3637
489.343000	3638
489.196000	3654
489.049000	3625
488.903000	3637
488.756000	3606
488.610000	3598
488.463000	3641
488.317000	3646
488.170000	3622
488.023000	3627
487.877000	3668
487.730000	3654
487.584000	3634
487.437000	3635
487.290000	3615
487.144000	3593
486.997000	3658
486.851000	3657
486.704000	3646
486.558000	3620
486.411000	3600
486.264000	3604
486.118000	3656
485.971000	3664
485.825000	3634
485.678000	3589
485.531000	3607
485.385000	3660
485.238000	3635
485.092000	3599
484.945000	3624
484.799000	3640
484.652000	3606
484.505000	3607
484.359000	3631
484.212000	3650
484.066000	3655
483.919000	3647
483.772000	3643
483.626000	3656
483.479000	3669
483.333000	3639
483.186000	3649
483.040000	3624
482.893000	3624
482.746000	3641
482.600000	3665
482.453000	3628
482.307000	3614
482.160000	3638
482.013000	3643
481.867000	3592
481.720000	3597
481.574000	3623
481.427000	3610
481.281000	3607
481.134000	3631
480.987000	3654
480.841000	3657
480.694000	3628
480.548000	3654
480.401000	3659
480.254000	3644
480.108000	3649
479.961000	3663
479.815000	3676
479.668000	3700
479.522000	3697
479.375000	3699
479.228000	3670
479.082000	3616
478.935000	3585
478.789000	3606
478.642000	3595
478.495000	3612
478.349000	3621
478.202000	3635
478.056000	3641
477.909000	3639
477.763000	3632
477.616000	3601
477.469000	3611
477.323000	3662
477.176000	3661
477.030000	3677
476.883000	3682
476.736000	3666
476.590000	3661
476.443000	3667
476.297000	3655
476.150000	3644
476.004000	3652
475.857000	3638
475.710000	3640
475.564000	3645
475.417000	3690
475.271000	3726
475.124000	3672
474.978000	3644
474.831000	3641
474.684000	3666
474.538000	3695
474.391000	3684
474.245000	3642
474.098000	3676
473.951000	3684
473.805000	3672
473.658000	3691
473.512000	3669
473.365000	3661
473.219000	3703
473.072000	3688
472.925000	3691
472.779000	3727
472.632000	3697
472.486000	3683
472.339000	3716
472.192000	3684
472.046000	3668
471.899000	3650
471.753000	3682
471.606000	3719
471.460000	3701
471.313000	3682
471.166000	3717
471.020000	3731
470.873000	3730
470.727000	3730
470.580000	3740
470.433000	3699
470.287000	3682
470.140000	3713
469.994000	3733
469.847000	3755
469.701000	3760
469.554000	3759
469.407000	3752
469.261000	3724
469.114000	3698
468.968000	3707
468.821000	3754
468.674000	3729
468.528000	3749
468.381000	3788
468.235000	3795
468.088000	3777
467.942000	3741
467.795000	3777
467.648000	3816
467.502000	3744
467.355000	3744
467.209000	3784
467.062000	3781
466.915000	3807
466.769000	3772
466.622000	3764
466.476000	3813
466.329000	3808
466.183000	3778
466.036000	3795
465.889000	3744
465.743000	3773
465.596000	3832
465.450000	3850
465.303000	3821
465.156000	3786
465.010000	3804
464.863000	3814
464.717000	3786
464.570000	3777
464.424000	3800
464.277000	3784
464.130000	3760
463.984000	3810
463.837000	3815
463.691000	3805
463.544000	3835
463.397000	3847
463.251000	3817
463.104000	3823
462.958000	3812
462.811000	3819
462.665000	3816
462.518000	3829
462.371000	3854
462.225000	3820
462.078000	3886
461.932000	3914
461.785000	3886
461.639000	3904
461.492000	3930
461.345000	3904
461.199000	3904
461.052000	3930
460.906000	3939
460.759000	3953
460.612000	3940
460.466000	3948
460.319000	3950
460.173000	3936
460.026000	3911
459.880000	3911
459.733000	3974
459.586000	3980
459.440000	3966
459.293000	3966
459.147000	4002
459.000000	3979
