wavelength_nm	intensity
689.533000	3547
689.380000	3552
689.228000	3549
689.076000	3528
688.923000	3525
688.771000	3535
688.619000	3523
688.466000	3521
688.314000	3519
688.162000	3523
688.009000	3545
687.857000	3543
687.705000	3540
687.552000	3522
687.400000	3511
687.248000	3513
687.095000	3493
686.943000	3493
686.791000	3515
686.638000	3534
686.486000	3566
686.334000	3553
686.181000	3524
686.029000	3558
685.877000	3541
685.724000	3515
685.572000	3519
685.420000	3509
685.267000	3521
685.115000	3535
684.963000	3556
684.811000	3586
684.658000	3568
684.506000	3562
684.354000	3564
684.201000	3548
684.049000	3530
683.897000	3529
683.744000	3548
683.592000	3538
683.440000	3557
683.287000	3541
683.135000	3537
682.983000	3565
682.830000	3587
682.678000	3538
682.526000	3507
682.373000	3520
682.221000	3555
682.069000	3566
681.916000	3555
681.764000	3580
681.612000	3578
681.459000	3529
681.307000	3528
681.155000	3541
681.002000	3522
680.850000	3512
680.698000	3563
680.545000	3583
680.393000	3576
680.241000	3576
680.088000	3570
679.936000	3560
679.784000	3549
679.631000	3522
679.479000	3530
679.327000	3563
679.174000	3575
679.022000	3544
678.870000	3576
678.717000	3588
678.565000	3573
678.413000	3566
678.260000	3605
678.108000	3606
677.956000	3598
677.803000	3580
677.651000	3586
677.499000	3564
677.346000	3545
677.194000	3608
677.042000	3585
676.889000	3572
676.737000	3556
676.585000	3554
676.432000	3542
676.280000	3550
676.128000	3579
675.975000	3577
675.823000	3576
675.671000	3589
675.518000	3617
675.366000	3623
675.214000	3554
675.061000	3572
674.909000	3572
674.757000	3580
674.604000	3582
674.452000	3612
674.300000	3594
674.147000	3597
673.995000	3600
673.843000	3571
673.690000	3557
673.538000	3572
673.386000	3607
673.233000	3671
673.081000	3651
672.929000	3608
672.776000	3612
672.624000	3626
672.472000	3615
672.319000	3623
672.167000	3601
672.015000	3613
671.862000	3608
671.710000	3606
671.558000	3596
671.405000	3606
671.253000	3676
671.101000	3679
670.948000	3679
670.796000	3635
670.644000	3624
670.491000	3614
670.339000	3635
670.187000	3633
670.034000	3617
669.882000	3643
669.730000	3617
669.577000	3641
669.425000	3676
669.273000	3643
669.120000	3629
668.968000	3630
668.816000	3648
668.663000	3655
668.511000	3674
668.359000	3691
668.206000	3678
668.054000	3641
667.902000	3654
667.749000	3674
667.597000	3665
667.445000	3655
667.292000	3651
667.140000	3634
666.988000	3609
666.835000	3639
666.683000	3662
666.531000	3664
666.378000	3655
666.226000	3642
666.074000	3663
665.921000	3607
665.769000	3608
665.617000	3616
665.464000	3622
665.312000	3633
665.160000	3653
665.007000	3646
664.855000	3639
664.703000	3617
664.550000	3592
664.398000	3567
664.246000	3625
664.093000	3664
663.941000	3645
663.789000	3616
663.636000	3641
663.484000	3634
663.332000	3587
663.179000	3586
663.027000	3599
662.875000	3605
662.722000	3624
662.570000	3600
662.418000	3618
662.265000	3656
662.113000	3627
661.961000	3584
661.808000	3569
661.656000	3593
661.504000	3579
661.351000	3604
661.199000	3623
661.047000	3625
660.894000	3631
660.742000	3642
660.590000	3630
660.438000	3597
660.285000	3601
660.133000	3618
659.981000	3613
659.828000	3587
659.676000	3612
659.524000	3619
659.371000	3610
659.219000	3599
659.067000	3611
658.914000	3602
658.762000	3587
658.610000	3579
658.457000	3582
658.305000	3596
658.153000	3603
658.000000	3618
657.848000	3640
657.696000	3640
657.543000	3605
657.391000	3600
657.239000	3603
657.086000	3644
656.934000	3607
656.782000	3601
656.629000	3646
656.477000	3645
656.325000	3627
656.172000	3618
656.020000	3614
655.868000	3597
655.715000	3607
655.563000	3651
655.411000	3652
655.258000	3622
655.106000	3615
654.954000	3644
654.801000	3630
654.649000	3626
654.497000	3624
654.344000	3625
654.192000	3664
654.040000	3659
653.887000	3668
653.735000	3645
653.583000	3619
653.430000	3657
653.278000	3654
653.126000	3632
652.973000	3608
652.821000	3602
652.669000	3614
652.516000	3614
652.364000	3659
652.212000	3691
652.059000	3669
651.907000	3652
651.755000	3651
651.602000	3622
651.450000	3636
651.298000	3617
651.145000	3633
650.993000	3623
650.841000	3625
650.688000	3647
650.536000	3675
650.384000	3661
650.231000	3679
650.079000	3730
649.927000	3701
649.774000	3610
649.622000	3598
649.470000	3665
649.317000	3688
649.165000	3682
649.013000	3681
648.860000	3684
648.708000	3678
648.556000	3669
648.403000	3628
648.251000	3617
648.099000	3651
647.946000	3669
647.794000	3694
647.642000	3659
647.489000	3673
647.337000	3711
647.185000	3700
647.032000	3704
646.880000	3701
646.728000	3697
646.575000	3663
646.423000	3651
646.271000	3641
646.118000	3686
645.966000	3703
645.814000	3722
645.661000	3724
645.509000	3721
645.357000	3710
645.204000	3682
645.052000	3654
644.900000	3687
644.747000	3706
644.595000	3764
644.443000	3777
644.290000	3708
644.138000	3688
643.986000	3705
643.833000	3648
643.681000	3610
643.529000	3632
643.376000	3668
643.224000	3700
643.072000	3736
642.919000	3725
642.767000	3726
642.615000	3724
642.462000	3689
642.310000	3650
642.158000	3667
642.005000	3704
641.853000	3692
641.701000	3686
641.548000	3687
641.396000	3716
641.244000	3731
641.091000	3716
640.939000	3684
640.787000	3669
640.634000	3670
640.482000	3684
640.330000	3716
640.177000	3719
640.025000	3688
639.873000	3718
639.720000	3767
639.568000	3731
639.416000	3679
639.263000	3708
639.111000	3747
638.959000	3742
638.806000	3757
638.654000	3777
638.502000	3771
638.349000	3712
638.197000	3690
638.045000	3698
637.892000	3702
637.740000	3694
637.588000	3677
637.435000	3694
637.283000	3697
637.131000	3721
636.979000	3725
636.826000	3746
636.674000	3761
636.521000	3739
636.369000	3690
636.217000	3691
636.065000	3698
635.912000	3695
635.760000	3746
635.608000	3752
635.455000	3726
635.303000	3720
635.151000	3731
634.998000	3765
634.846000	3740
634.694000	3720
634.541000	3782
634.389000	3788
634.237000	3753
634.084000	3724
633.932000	3715
633.780000	3713
633.627000	3736
633.475000	3700
633.323000	3711
633.170000	3720
633.018000	3739
632.866000	3746
632.713000	3732
632.561000	3766
632.409000	3795
632.256000	3743
632.104000	3709
631.952000	3721
631.799000	3743
631.647000	3730
631.495000	3737
631.342000	3792
631.190000	3777
631.038000	3762
630.885000	3751
630.733000	3757
630.581000	3726
630.428000	3712
630.276000	3743
630.124000	3780
629.971000	3765
629.819000	3785
629.667000	3758
629.514000	3747
629.362000	3779
629.210000	3783
629.057000	3715
628.905000	3696
628.753000	3773
628.600000	3785
628.448000	3788
628.296000	3798
628.143000	3781
627.991000	3751
627.839000	3742
627.686000	3779
627.534000	3764
627.382000	3722
627.229000	3709
627.077000	3743
626.925000	3780
626.772000	3776
626.620000	3778
626.468000	3842
626.315000	3788
626.163000	3771
626.011000	3763
625.858000	3791
625.706000	3785
625.554000	3766
625.401000	3757
625.249000	3771
625.097000	3807
624.944000	3767
624.792000	3775
624.640000	3797
624.487000	3748
624.335000	3761
624.183000	3775
624.030000	3761
623.878000	3776
623.726000	3752
623.573000	3774
623.421000	3793
623.269000	3792
623.116000	3796
622.964000	3747
622.812000	3764
622.659000	3779
622.507000	3790
622.355000	3755
622.202000	3779
622.050000	3795
621.898000	3817
621.745000	3825
621.593000	3768
621.441000	3773
621.288000	3807
621.136000	3796
620.984000	3803
620.831000	3834
620.679000	3794
620.527000	3808
620.374000	3813
620.222000	3837
620.070000	3796
619.917000	3787
619.765000	3824
619.613000	3806
619.460000	3747
619.308000	3777
619.156000	3802
619.003000	3795
618.851000	3782
618.699000	3797
618.546000	3778
618.394000	3785
618.242000	3806
618.089000	3793
617.937000	3811
617.785000	3826
617.632000	3808
617.480000	3815
617.328000	3791
617.175000	3806
617.023000	3801
616.871000	3833
616.718000	3797
616.566000	3761
616.414000	3788
616.261000	3777
616.109000	3802
615.957000	3833
615.804000	3816
615.652000	3843
615.500000	3815
615.347000	3801
615.195000	3801
615.043000	3803
614.890000	3813
614.738000	3830
614.586000	3806
614.433000	3835
614.281000	3842
614.129000	3832
613.976000	3817
613.824000	3827
613.672000	3818
613.519000	3810
613.367000	3802
613.215000	3841
613.063000	3843
612.910000	3801
612.758000	3813
612.606000	3816
612.453000	3855
612.301000	3860
612.149000	3816
611.996000	3842
611.844000	3857
611.692000	3855
611.539000	3838
611.387000	3868
611.235000	3848
611.082000	3808
610.930000	3803
610.778000	3823
610.625000	3846
610.473000	3795
610.321000	3821
610.168000	3827
610.016000	3849
609.864000	3884
609.711000	3873
609.559000	3781
609.407000	3810
609.254000	3819
609.102000	3841
608.950000	3873
608.797000	3845
608.645000	3827
608.493000	3818
608.340000	3835
608.188000	3833
608.036000	3806
607.883000	3826
607.731000	3854
607.579000	3864
607.426000	3843
607.274000	3838
607.122000	3848
606.969000	3874
606.817000	3860
606.665000	3844
606.512000	3811
606.360000	3862
606.208000	3868
606.055000	3824
605.903000	3869
605.751000	3877
605.598000	3840
605.446000	3866
605.294000	3878
605.141000	3837
604.989000	3836
604.837000	3851
604.684000	3818
604.532000	3829
604.380000	3861
604.227000	3876
604.075000	3833
603.923000	3866
603.770000	3896
603.618000	3859
603.466000	3858
603.313000	3866
603.161000	3845
603.009000	3817
602.856000	3815
602.704000	3841
602.552000	3859
602.399000	3879
602.247000	3882
602.095000	3833
601.942000	3837
601.790000	3832
601.638000	3867
601.485000	3842
601.333000	3854
601.181000	3881
601.028000	3872
600.876000	3863
600.724000	3851
600.571000	3840
600.419000	3866
600.267000	3882
600.114000	3916
599.962000	3882
599.810000	3866
599.657000	3847
599.505000	3862
599.353000	3902
599.200000	3915
599.048000	3844
598.896000	3870
598.743000	3912
598.591000	3889
598.439000	3854
598.286000	3846
598.134000	3844
597.982000	3859
597.829000	3898
597.677000	3845
597.525000	3890
597.372000	3872
597.220000	3851
597.068000	3872
596.915000	3882
596.763000	3880
596.611000	3855
596.458000	3874
596.306000	3858
596.154000	3812
596.001000	3845
595.849000	3845
595.697000	3838
595.544000	3869
595.392000	3887
595.240000	3884
595.087000	3890
594.935000	3868
594.783000	3861
594.630000	3856
594.478000	3880
594.326000	3904
594.173000	3882
594.021000	3848
593.869000	3868
593.716000	3868
593.564000	3852
593.412000	3880
593.259000	3870
593.107000	3809
592.955000	3830
592.802000	3849
592.650000	3885
592.498000	3898
592.345000	3868
592.193000	3871
592.041000	3891
591.888000	3892
591.736000	3864
591.584000	3835
591.431000	3868
591.279000	3871
591.127000	3880
590.974000	3868
590.822000	3883
590.670000	3878
590.517000	3868
590.365000	3902
590.213000	3872
590.060000	3855
589.908000	3852
589.756000	3853
589.603000	3876
589.451000	3874
589.299000	3865
589.146000	3862
588.994000	3898
588.842000	3899
588.689000	3834
588.537000	3863
588.385000	3903
588.233000	3882
588.080000	3881
587.928000	3875
587.776000	3880
587.623000	3926
587.471000	3908
587.319000	3902
587.166000	3846
587.014000	3859
586.862000	3918
586.709000	3919
586.557000	3891
586.405000	3895
586.252000	3916
586.100000	3946
585.948000	3941
585.795000	3906
585.643000	3826
585.491000	3869
585.338000	3900
585.186000	3886
585.034000	3864
584.881000	3858
584.729000	3867
584.577000	3852
584.424000	3896
584.272000	3894
584.120000	3849
583.967000	3869
583.815000	3872
583.663000	3866
583.510000	3849
583.358000	3885
583.206000	3905
583.053000	3897
582.901000	3869
582.749000	3857
582.596000	3885
582.444000	3892
582.292000	3856
582.139000	3874
581.987000	3886
581.835000	3868
581.682000	3877
581.530000	3892
581.378000	3920
581.225000	3883
581.073000	3861
580.921000	3863
580.768000	3844
580.616000	3880
580.464000	3940
580.311000	3899
580.159000	3881
580.007000	3882
579.854000	3860
579.702000	3851
579.550000	3838
579.397000	3875
579.245000	3900
579.093000	3893
578.940000	3908
578.788000	3863
578.636000	3872
578.483000	3909
578.331000	3952
578.179000	3885
578.026000	3865
577.874000	3881
577.722000	3881
577.569000	3876
577.417000	3863
577.265000	3840
577.112000	3844
576.960000	3876
576.810000	3923
576.660000	3873
576.510000	3849
576.360000	3882
576.210000	3887
576.060000	3858
575.910000	3842
575.760000	3856
575.610000	3854
575.460000	3861
575.311000	3889
575.161000	3883
575.011000	3848
574.861000	3827
574.711000	3856
574.561000	3898
574.411000	3890
574.261000	3887
574.111000	3889
573.961000	3906
573.811000	3859
573.661000	3871
573.511000	3916
573.361000	3892
573.211000	3865
573.061000	3877
572.911000	3834
572.761000	3846
572.611000	3900
572.461000	3912
572.312000	3846
572.162000	3855
572.012000	3860
571.862000	3856
571.712000	3875
571.562000	3895
571.412000	3898
571.262000	3911
571.112000	3892
570.962000	3876
570.812000	3846
570.662000	3812
570.512000	3820
570.362000	3853
570.212000	3847
570.062000	3885
569.912000	3907
569.762000	3887
569.612000	3868
569.462000	3870
569.312000	3877
569.163000	3856
569.013000	3854
568.863000	3861
568.713000	3872
568.563000	3853
568.413000	3847
568.263000	3886
568.113000	3913
567.963000	3868
567.813000	3838
567.663000	3831
567.513000	3839
567.363000	3839
567.213000	3851
567.063000	3856
566.913000	3889
566.763000	3880
566.613000	3877
566.463000	3878
566.313000	3872
566.164000	3860
566.014000	3829
565.864000	3843
565.714000	3902
565.564000	3919
565.414000	3908
565.264000	3929
565.114000	3880
564.964000	3833
564.814000	3816
564.664000	3819
564.514000	3861
564.364000	3889
564.214000	3884
564.064000	3851
563.914000	3848
563.764000	3904
563.614000	3862
563.464000	3828
563.314000	3882
563.164000	3882
563.015000	3846
562.865000	3806
562.715000	3846
562.565000	3870
562.415000	3873
562.265000	3855
562.115000	3863
561.965000	3828
561.815000	3840
561.665000	3894
561.515000	3842
561.365000	3829
561.215000	3876
561.065000	3868
560.915000	3856
560.765000	3889
560.615000	3857
560.465000	3860
560.315000	3841
560.165000	3857
560.015000	3849
559.866000	3861
559.716000	3900
559.566000	3928
559.416000	3908
559.266000	3897
559.116000	3873
558.966000	3834
558.816000	3853
558.666000	3905
558.516000	3891
558.366000	3879
558.216000	3877
558.066000	3897
557.916000	3879
557.766000	3880
557.616000	3841
557.466000	3873
557.316000	3888
557.166000	3844
557.016000	3846
556.866000	3894
556.717000	3912
556.567000	3928
556.417000	3878
556.267000	3895
556.117000	3905
555.967000	3865
555.817000	3815
555.667000	3825
555.517000	3859
555.367000	3871
555.217000	3888
555.067000	3887
554.917000	3892
554.767000	3886
554.617000	3866
554.467000	3865
554.317000	3860
554.167000	3868
554.017000	3883
553.867000	3857
553.718000	3865
553.568000	3900
553.418000	3899
553.268000	3864
553.118000	3852
552.968000	3837
552.818000	3849
552.668000	3865
552.518000	3875
552.368000	3875
552.218000	3871
552.068000	3881
551.918000	3891
551.768000	3872
551.618000	3887
551.468000	3885
551.318000	3879
551.168000	3855
551.018000	3832
550.868000	3838
550.718000	3825
550.569000	3840
550.419000	3846
550.269000	3804
550.119000	3779
549.969000	3799
549.819000	3833
549.669000	3904
549.519000	3919
549.369000	3878
549.219000	3868
549.069000	3904
548.919000	3892
548.769000	3815
548.619000	3816
548.469000	3838
548.319000	3878
548.169000	3873
548.019000	3853
547.869000	3867
547.719000	3895
547.570000	3868
547.420000	3861
547.270000	3846
547.120000	3874
546.970000	3890
546.820000	3840
546.670000	3866
546.520000	3871
546.370000	3852
546.220000	3860
546.070000	3887
545.923000	3854
545.777000	3835
545.630000	3847
545.484000	3867
545.337000	3848
545.191000	3879
545.044000	3871
544.897000	3901
544.751000	3907
544.604000	3884
544.458000	3818
544.311000	3828
544.164000	3849
544.018000	3845
543.871000	3878
543.725000	3869
543.578000	3859
543.432000	3847
543.285000	3848
543.138000	3843
542.992000	3801
542.845000	3860
542.699000	3871
542.552000	3827
542.405000	3872
542.259000	3850
542.112000	3853
541.966000	3830
541.819000	3856
541.673000	3886
541.526000	3826
541.379000	3848
541.233000	3817
541.086000	3822
540.940000	3843
540.793000	3841
540.646000	3809
540.500000	3837
540.353000	3844
540.207000	3845
540.060000	3819
539.914000	3844
539.767000	3837
539.620000	3830
539.474000	3843
539.327000	3843
539.181000	3882
539.034000	3848
538.887000	3834
538.741000	3821
538.594000	3846
538.448000	3844
538.301000	3852
538.155000	3850
538.008000	3833
537.861000	3809
537.715000	3836
537.568000	3818
537.422000	3813
537.275000	3819
537.128000	3799
536.982000	3777
536.835000	3799
536.689000	3840
536.542000	3902
536.396000	3847
536.249000	3824
536.102000	3877
535.956000	3880
535.809000	3871
535.663000	3825
535.516000	3829
535.369000	3874
535.223000	3858
535.076000	3842
534.930000	3848
534.783000	3848
534.637000	3852
534.490000	3827
534.343000	3788
534.197000	3831
534.050000	3846
533.904000	3851
533.757000	3854
533.610000	3812
533.464000	3840
533.317000	3888
533.171000	3823
533.024000	3814
532.878000	3818
532.731000	3789
532.584000	3800
532.438000	3835
532.291000	3838
532.145000	3826
531.998000	3836
531.851000	3861
531.705000	3881
531.558000	3834
531.412000	3813
531.265000	3813
531.119000	3829
530.972000	3857
530.825000	3831
530.679000	3861
530.532000	3849
530.386000	3834
530.239000	3839
530.093000	3780
529.946000	3796
529.799000	3815
529.653000	3816
529.506000	3825
529.360000	3796
529.213000	3859
529.066000	3886
528.920000	3845
528.773000	3830
528.627000	3788
528.480000	3787
528.334000	3803
528.187000	3857
528.040000	3887
527.894000	3846
527.747000	3844
527.601000	3809
527.454000	3827
527.307000	3855
527.161000	3837
527.014000	3814
526.868000	3820
526.721000	3827
526.575000	3831
526.428000	3847
526.281000	3827
526.135000	3839
525.988000	3849
525.842000	3848
525.695000	3833
525.548000	3801
525.402000	3818
525.255000	3820
525.109000	3822
524.962000	3836
524.816000	3860
524.669000	3870
524.522000	3844
524.376000	3808
524.229000	3812
524.083000	3831
523.936000	3822
523.789000	3834
523.643000	3860
523.496000	3838
523.350000	3817
523.203000	3810
523.057000	3816
522.910000	3793
522.763000	3847
522.617000	3874
522.470000	3820
522.324000	3849
522.177000	3870
522.030000	3817
521.884000	3797
521.737000	3849
521.591000	3827
521.444000	3763
521.298000	3789
521.151000	3798
521.004000	3826
520.858000	3916
520.711000	3858
520.565000	3824
520.418000	3874
520.271000	3833
520.125000	3822
519.978000	3789
519.832000	3825
519.685000	3802
519.539000	3820
519.392000	3833
519.245000	3812
519.099000	3834
518.952000	3846
518.806000	3819
518.659000	3811
518.513000	3814
518.366000	3834
518.219000	3852
518.073000	3837
517.926000	3810
517.780000	3824
517.633000	3792
517.486000	3818
517.340000	3851
517.193000	3791
517.047000	3803
516.900000	3777
516.754000	3792
516.607000	3821
516.460000	3873
516.314000	3814
516.167000	3793
516.021000	3835
515.874000	3799
515.727000	3775
515.581000	3809
515.434000	3800
515.288000	3775
515.141000	3822
514.995000	3833
514.848000	3806
514.701000	3801
514.555000	3812
514.408000	3800
514.262000	3794
514.115000	3819
513.968000	3814
513.822000	3797
513.675000	3793
513.529000	3827
513.382000	3826
513.236000	3812
513.089000	3814
512.942000	3798
512.796000	3768
512.649000	3800
512.503000	3809
512.356000	3774
512.209000	3787
512.063000	3833
511.916000	3813
511.770000	3801
511.623000	3818
511.477000	3848
511.330000	3797
511.183000	3757
511.037000	3767
510.890000	3767
510.744000	3765
510.597000	3775
510.450000	3766
510.304000	3779
510.157000	3777
510.011000	3737
509.864000	3763
509.718000	3770
509.571000	3747
509.424000	3759
509.278000	3769
509.131000	3782
508.985000	3792
508.838000	3762
508.691000	3774
508.545000	3768
508.398000	3764
508.252000	3773
508.105000	3753
507.959000	3762
507.812000	3731
507.665000	3691
507.519000	3740
507.372000	3760
507.226000	3765
507.079000	3763
506.932000	3783
506.786000	3782
506.639000	3782
506.493000	3765
506.346000	3735
506.200000	3712
506.053000	3731
505.906000	3736
505.760000	3700
505.613000	3703
505.467000	3791
505.320000	3790
505.173000	3750
505.027000	3774
504.880000	3758
504.734000	3702
504.587000	3720
504.441000	3751
504.294000	3735
504.147000	3715
504.001000	3706
503.854000	3720
503.708000	3728
503.561000	3715
503.415000	3724
503.268000	3720
503.121000	3708
502.975000	3721
502.828000	3704
502.682000	3717
502.535000	3701
502.388000	3662
502.242000	3688
502.095000	3726
501.949000	3699
501.802000	3709
501.656000	3717
501.509000	3698
501.362000	3662
501.216000	3730
501.069000	3744
500.923000	3719
500.776000	3704
500.629000	3702
500.483000	3705
500.336000	3693
500.190000	3704
500.043000	3718
499.897000	3664
499.750000	3644
499.603000	3684
499.457000	3705
499.310000	3707
499.164000	3673
499.017000	3663
498.870000	3700
498.724000	3735
498.577000	3708
498.431000	3665
498.284000	3723
498.138000	3732
497.991000	3686
497.844000	3701
497.698000	3738
497.551000	3757
497.405000	3704
497.258000	3684
497.111000	3668
496.965000	3743
496.818000	3685
496.672000	3646
496.525000	3669
496.379000	3684
496.232000	3664
496.085000	3660
495.939000	3667
495.792000	3678
495.646000	3645
495.499000	3651
495.352000	3680
495.206000	3647
495.059000	3625
494.913000	3682
494.766000	3678
494.620000	3677
494.473000	3642
494.326000	3675
494.180000	3668
494.033000	3670
493.887000	3655
493.740000	3644
493.593000	3631
493.447000	3635
493.300000	3654
493.154000	3694
493.007000	3694
492.861000	3655
492.714000	3667
492.567000	3666
492.421000	3621
492.274000	3622
492.128000	3676
491.981000	3684
491.834000	3662
491.688000	3644
491.541000	3676
491.395000	3666
491.248000	3610
491.102000	3602
490.955000	3626
490.808000	3648
490.662000	3662
490.515000	3668
490.369000	3655
490.222000	3629
490.076000	3658
489.929000	3623
489.782000	3623
489.636000	3634
489.489000	3618
489.343000	3615
489.196000	3614
489.049000	3623
488.903000	3625
488.756000	3651
488.610000	3698
488.463000	3660
488.317000	3630
488.170000	3644
488.023000	3629
487.877000	3624
487.730000	3664
487.584000	3654
487.437000	3642
487.290000	3666
487.144000	3641
486.997000	3616
486.851000	3612
486.704000	3622
486.558000	3648
486.411000	3673
486.264000	3664
486.118000	3659
485.971000	3663
485.825000	3626
485.678000	3656
485.531000	3630
485.385000	3616
485.238000	3620
485.092000	3591
484.945000	3614
484.799000	3635
484.652000	3624
484.505000	3656
484.359000	3689
484.212000	3657
484.066000	3646
483.919000	3607
483.772000	3588
483.626000	3606
483.479000	3642
483.333000	3635
483.186000	3617
483.040000	3653
482.893000	3652
482.746000	3613
482.600000	3629
482.453000	3634
482.307000	3641
482.160000	3608
482.013000	3622
481.867000	3682
481.720000	3644
481.574000	3606
481.427000	3628
481.281000	3612
481.134000	3594
480.987000	3620
480.841000	3598
480.694000	3610
480.548000	3632
480.401000	3630
480.254000	3656
480.108000	3668
479.961000	3619
479.815000	3574
479.668000	3614
479.522000	3626
479.375000	3638
479.228000	3672
479.082000	3671
478.935000	3653
478.789000	3679
478.642000	3673
478.495000	3661
478.349000	3627
478.202000	3625
478.056000	3663
477.909000	3690
477.763000	3632
477.616000	3624
477.469000	3672
477.323000	3680
477.176000	3646
477.030000	3673
476.883000	3660
476.736000	3622
476.590000	3672
476.443000	3686
476.297000	3653
476.150000	3657
476.004000	3695
475.857000	3671
475.710000	3652
475.564000	3639
475.417000	3594
475.271000	3629
475.124000	3657
474.978000	3634
474.831000	3639
474.684000	3683
474.538000	3700
474.391000	3686
474.245000	3688
474.098000	3660
473.951000	3654
473.805000	3676
473.658000	3714
473.512000	3727
473.365000	3705
473.219000	3677
473.072000	3672
472.925000	3706
472.779000	3705
472.632000	3637
472.486000	3702
472.339000	3710
472.192000	3662
472.046000	3653
471.899000	3658
471.753000	3695
471.606000	3704
471.460000	3702
471.313000	3690
471.166000	3636
471.020000	3679
470.873000	3728
470.727000	3749
470.580000	3729
470.433000	3706
470.287000	3731
470.140000	3765
469.994000	3717
469.847000	3698
469.701000	3731
469.554000	3730
469.407000	3712
469.261000	3736
469.114000	3726
468.968000	3718
468.821000	3772
468.674000	3774
468.528000	3750
468.381000	3755
468.235000	3779
468.088000	3747
467.942000	3736
467.795000	3720
467.648000	3719
467.502000	3698
467.355000	3772
467.209000	3811
467.062000	3782
466.915000	3770
466.769000	3754
466.622000	3778
466.476000	3786
466.329000	3758
466.183000	3768
466.036000	3794
465.889000	3780
465.743000	3750
465.596000	3818
465.450000	3848
465.303000	3826
465.156000	3829
465.010000	3800
464.863000	3784
464.717000	3785
464.570000	3769
464.424000	3804
464.277000	3833
464.130000	3830
463.984000	3814
463.837000	3778
463.691000	3786
463.544000	3788
463.397000	3809
463.251000	3872
463.104000	3869
462.958000	3841
462.811000	3833
462.665000	3831
462.518000	3823
462.371000	3850
462.225000	3872
462.078000	3811
461.932000	3858
461.785000	3924
461.639000	3930
461.492000	3934
461.345000	3898
461.199000	3869
461.052000	3858
460.906000	3902
460.759000	3942
460.612000	3926
460.466000	3902
460.319000	3904
460.173000	3943
460.026000	3958
459.880000	3984
459.733000	3937
459.586000	3973
459.440000	4021
459.293000	4018
459.147000	4014
459.000000	3987
