wavelength_nm	intensity
661.961000	3585
661.808000	3572
661.656000	3559
661.504000	3551
661.351000	3559
661.199000	3574
661.047000	3606
660.894000	3553
660.742000	3537
660.590000	3559
660.438000	3574
660.285000	3529
660.133000	3512
659.981000	3562
659.828000	3586
659.676000	3567
659.524000	3583
659.371000	3532
659.219000	3551
659.067000	3570
658.914000	3535
658.762000	3496
658.610000	3521
658.457000	3524
658.305000	3554
658.153000	3543
658.000000	3541
657.848000	3523
657.696000	3506
657.543000	3517
657.391000	3524
657.239000	3540
657.086000	3553
656.934000	3559
656.782000	3546
656.629000	3554
656.477000	3546
656.325000	3525
656.172000	3543
656.020000	3543
655.868000	3558
655.715000	3573
655.563000	3546
655.411000	3578
655.258000	3591
655.106000	3575
654.954000	3574
654.801000	3576
654.649000	3564
654.497000	3594
654.344000	3599
654.192000	3588
654.040000	3577
653.887000	3564
653.735000	3580
653.583000	3575
653.430000	3568
653.278000	3552
653.126000	3539
652.973000	3536
652.821000	3563
652.669000	3582
652.516000	3572
652.364000	3558
652.212000	3577
652.059000	3637
651.907000	3557
651.755000	3516
651.602000	3544
651.450000	3553
651.298000	3574
651.145000	3597
650.993000	3562
650.841000	3550
650.688000	3564
650.536000	3614
650.384000	3549
650.231000	3538
650.079000	3585
649.927000	3553
649.774000	3538
649.622000	3572
649.470000	3577
649.317000	3580
649.165000	3576
649.013000	3574
648.860000	3540
648.708000	3544
648.556000	3569
648.403000	3584
648.251000	3583
648.099000	3591
647.946000	3577
647.794000	3555
647.642000	3607
647.489000	3611
647.337000	3551
647.185000	3537
647.032000	3550
646.880000	3572
646.728000	3545
646.575000	3548
646.423000	3577
646.271000	3560
646.118000	3559
645.966000	3565
645.814000	3588
645.661000	3592
645.509000	3575
645.357000	3564
645.204000	3580
645.052000	3565
644.900000	3605
644.747000	3609
644.595000	3597
644.443000	3590
644.290000	3576
644.138000	3581
643.986000	3601
643.833000	3628
643.681000	3625
643.529000	3585
643.376000	3575
643.224000	3598
643.072000	3631
642.919000	3598
642.767000	3598
642.615000	3575
642.462000	3604
642.310000	3580
642.158000	3537
642.005000	3557
641.853000	3596
641.701000	3582
641.548000	3607
641.396000	3556
641.244000	3568
641.091000	3621
640.939000	3608
640.787000	3595
640.634000	3612
640.482000	3594
640.330000	3591
640.177000	3618
640.025000	3613
639.873000	3568
639.720000	3585
639.568000	3598
639.416000	3606
639.263000	3639
639.111000	3639
638.959000	3594
638.806000	3602
638.654000	3575
638.502000	3574
638.349000	3603
638.197000	3613
638.045000	3622
637.892000	3595
637.740000	3614
637.588000	3576
637.435000	3586
637.283000	3632
637.131000	3618
636.979000	3593
636.826000	3588
636.674000	3570
636.521000	3563
636.369000	3568
636.217000	3559
636.065000	3559
635.912000	3585
635.760000	3590
635.608000	3592
635.455000	3573
635.303000	3570
635.151000	3598
634.998000	3608
634.846000	3584
634.694000	3613
634.541000	3662
634.389000	3676
634.237000	3625
634.084000	3613
633.932000	3592
633.780000	3595
633.627000	3606
633.475000	3596
633.323000	3629
633.170000	3618
633.018000	3633
632.866000	3619
632.713000	3606
632.561000	3598
632.409000	3607
632.256000	3604
632.104000	3602
631.952000	3588
631.799000	3584
631.647000	3554
631.495000	3630
631.342000	3637
631.190000	3625
631.038000	3615
630.885000	3605
630.733000	3613
630.581000	3633
630.428000	3644
630.276000	3652
630.124000	3637
629.971000	3597
629.819000	3590
629.667000	3626
629.514000	3578
629.362000	3595
629.210000	3593
629.057000	3603
628.905000	3581
628.753000	3595
628.600000	3631
628.448000	3637
628.296000	3620
628.143000	3609
627.991000	3549
627.839000	3567
627.686000	3607
627.534000	3576
627.382000	3601
627.229000	3617
627.077000	3620
626.925000	3632
626.772000	3634
626.620000	3597
626.468000	3562
626.315000	3564
626.163000	3580
626.011000	3596
625.858000	3583
625.706000	3623
625.554000	3645
625.401000	3604
625.249000	3606
625.097000	3633
624.944000	3621
624.792000	3588
624.640000	3604
624.487000	3624
624.335000	3658
624.183000	3629
624.030000	3599
623.878000	3632
623.726000	3624
623.573000	3610
623.421000	3597
623.269000	3621
623.116000	3606
622.964000	3576
622.812000	3615
622.659000	3623
622.507000	3645
622.355000	3619
622.202000	3579
622.050000	3571
621.898000	3610
621.745000	3570
621.593000	3565
621.441000	3646
621.288000	3633
621.136000	3627
620.984000	3638
620.831000	3623
620.679000	3625
620.527000	3596
620.374000	3565
620.222000	3601
620.070000	3625
619.917000	3614
619.765000	3616
619.613000	3615
619.460000	3598
619.308000	3595
619.156000	3620
619.003000	3600
618.851000	3623
618.699000	3639
618.546000	3623
618.394000	3628
618.242000	3630
618.089000	3666
617.937000	3673
617.785000	3634
617.632000	3634
617.480000	3596
617.328000	3627
617.175000	3644
617.023000	3583
616.871000	3618
616.718000	3606
616.566000	3600
616.414000	3614
616.261000	3602
616.109000	3573
615.957000	3579
615.804000	3603
615.652000	3661
615.500000	3689
615.347000	3624
615.195000	3634
615.043000	3610
614.890000	3624
614.738000	3633
614.586000	3574
614.433000	3608
614.281000	3595
614.129000	3593
613.976000	3599
613.824000	3626
613.672000	3637
613.519000	3638
613.367000	3628
613.215000	3632
613.063000	3622
612.910000	3605
612.758000	3591
612.606000	3612
612.453000	3626
612.301000	3609
612.149000	3595
611.996000	3634
611.844000	3661
611.692000	3649
611.539000	3646
611.387000	3644
611.235000	3625
611.082000	3638
610.930000	3613
610.778000	3633
610.625000	3654
610.473000	3640
610.321000	3629
610.168000	3630
610.016000	3631
609.864000	3625
609.711000	3648
609.559000	3630
609.407000	3593
609.254000	3606
609.102000	3655
608.950000	3654
608.797000	3660
608.645000	3595
608.493000	3585
608.340000	3631
608.188000	3631
608.036000	3648
607.883000	3641
607.731000	3643
607.579000	3624
607.426000	3635
607.274000	3668
607.122000	3616
606.969000	3595
606.817000	3599
606.665000	3627
606.512000	3631
606.360000	3639
606.208000	3628
606.055000	3644
605.903000	3628
605.751000	3645
605.598000	3648
605.446000	3634
605.294000	3606
605.141000	3641
604.989000	3674
604.837000	3666
604.684000	3615
604.532000	3625
604.380000	3635
604.227000	3624
604.075000	3592
603.923000	3615
603.770000	3624
603.618000	3635
603.466000	3644
603.313000	3661
603.161000	3668
603.009000	3647
602.856000	3632
602.704000	3655
602.552000	3637
602.399000	3643
602.247000	3656
602.095000	3660
601.942000	3650
601.790000	3634
601.638000	3685
601.485000	3675
601.333000	3666
601.181000	3664
601.028000	3600
600.876000	3595
600.724000	3634
600.571000	3635
600.419000	3636
600.267000	3629
600.114000	3615
599.962000	3623
599.810000	3661
599.657000	3637
599.505000	3625
599.353000	3636
599.200000	3642
599.048000	3640
598.896000	3603
598.743000	3596
598.591000	3685
598.439000	3700
598.286000	3661
598.134000	3619
597.982000	3618
597.829000	3601
597.677000	3622
597.525000	3648
597.372000	3642
597.220000	3615
597.068000	3645
596.915000	3680
596.763000	3675
596.611000	3615
596.458000	3669
596.306000	3678
596.154000	3663
596.001000	3656
595.849000	3673
595.697000	3651
595.544000	3623
595.392000	3623
595.240000	3650
595.087000	3655
594.935000	3631
594.783000	3617
594.630000	3644
594.478000	3638
594.326000	3641
594.173000	3606
594.021000	3646
593.869000	3679
593.716000	3656
593.564000	3635
593.412000	3630
593.259000	3665
593.107000	3632
592.955000	3643
592.802000	3648
592.650000	3636
592.498000	3615
592.345000	3617
592.193000	3655
592.041000	3683
591.888000	3667
591.736000	3653
591.584000	3652
591.431000	3633
591.279000	3627
591.127000	3654
590.974000	3668
590.822000	3656
590.670000	3652
590.517000	3678
590.365000	3641
590.213000	3628
590.060000	3634
589.908000	3670
589.756000	3672
589.603000	3647
589.451000	3659
589.299000	3642
589.146000	3604
588.994000	3630
588.842000	3649
588.689000	3665
588.537000	3665
588.385000	3634
588.233000	3616
588.080000	3633
587.928000	3660
587.776000	3690
587.623000	3682
587.471000	3659
587.319000	3677
587.166000	3699
587.014000	3692
586.862000	3676
586.709000	3700
586.557000	3699
586.405000	3662
586.252000	3653
586.100000	3649
585.948000	3668
585.795000	3634
585.643000	3655
585.491000	3694
585.338000	3684
585.186000	3652
585.034000	3638
584.881000	3631
584.729000	3602
584.577000	3608
584.424000	3640
584.272000	3644
584.120000	3709
583.967000	3686
583.815000	3625
583.663000	3665
583.510000	3653
583.358000	3643
583.206000	3603
583.053000	3628
582.901000	3640
582.749000	3639
582.596000	3624
582.444000	3598
582.292000	3626
582.139000	3647
581.987000	3666
581.835000	3651
581.682000	3655
581.530000	3684
581.378000	3657
581.225000	3657
581.073000	3664
580.921000	3643
580.768000	3652
580.616000	3676
580.464000	3664
580.311000	3651
580.159000	3628
580.007000	3637
579.854000	3632
579.702000	3642
579.550000	3670
579.397000	3674
579.245000	3660
579.093000	3668
578.940000	3650
578.788000	3575
578.636000	3619
578.483000	3653
578.331000	3689
578.179000	3663
578.026000	3655
577.874000	3662
577.722000	3644
577.569000	3625
577.417000	3633
577.265000	3623
577.112000	3630
576.960000	3632
576.810000	3635
576.660000	3662
576.510000	3664
576.360000	3610
576.210000	3606
576.060000	3651
575.910000	3615
575.760000	3607
575.610000	3620
575.460000	3635
575.311000	3633
575.161000	3635
575.011000	3638
574.861000	3639
574.711000	3618
574.561000	3619
574.411000	3648
574.261000	3618
574.111000	3665
573.961000	3651
573.811000	3635
573.661000	3636
573.511000	3666
573.361000	3645
573.211000	3661
573.061000	3666
572.911000	3625
572.761000	3650
572.611000	3618
572.461000	3573
572.312000	3616
572.162000	3670
572.012000	3664
571.862000	3637
571.712000	3670
571.562000	3643
571.412000	3628
571.262000	3664
571.112000	3620
570.962000	3630
570.812000	3621
570.662000	3638
570.512000	3671
570.362000	3661
570.212000	3642
570.062000	3654
569.912000	3625
569.762000	3622
569.612000	3637
569.462000	3633
569.312000	3650
569.163000	3646
569.013000	3656
568.863000	3675
568.713000	3677
568.563000	3702
568.413000	3629
568.263000	3646
568.113000	3657
567.963000	3649
567.813000	3670
567.663000	3658
567.513000	3649
567.363000	3622
567.213000	3622
567.063000	3614
566.913000	3626
566.763000	3644
566.613000	3638
566.463000	3664
566.313000	3650
566.164000	3650
566.014000	3640
565.864000	3631
565.714000	3644
565.564000	3647
565.414000	3634
565.264000	3624
565.114000	3619
564.964000	3636
564.814000	3622
564.664000	3622
564.514000	3607
564.364000	3652
564.214000	3672
564.064000	3649
563.914000	3625
563.764000	3639
563.614000	3647
563.464000	3668
563.314000	3653
563.164000	3646
563.015000	3661
562.865000	3666
562.715000	3636
562.565000	3606
562.415000	3617
562.265000	3607
562.115000	3637
561.965000	3649
561.815000	3676
561.665000	3673
561.515000	3669
561.365000	3676
561.215000	3706
561.065000	3651
560.915000	3652
560.765000	3658
560.615000	3638
560.465000	3628
560.315000	3635
560.165000	3644
560.015000	3654
559.866000	3638
559.716000	3645
559.566000	3610
559.416000	3649
559.266000	3626
559.116000	3623
558.966000	3668
558.816000	3662
558.666000	3655
558.516000	3629
558.366000	3661
558.216000	3687
558.066000	3609
557.916000	3627
557.766000	3680
557.616000	3652
557.466000	3622
557.316000	3629
557.166000	3652
557.016000	3669
556.866000	3635
556.717000	3621
556.567000	3629
556.417000	3633
556.267000	3667
556.117000	3694
555.967000	3664
555.817000	3619
555.667000	3676
555.517000	3662
555.367000	3625
555.217000	3636
555.067000	3627
554.917000	3636
554.767000	3642
554.617000	3673
554.467000	3680
554.317000	3647
554.167000	3638
554.017000	3680
553.867000	3723
553.718000	3651
553.568000	3624
553.418000	3645
553.268000	3635
553.118000	3596
552.968000	3596
552.818000	3614
552.668000	3662
552.518000	3683
552.368000	3666
552.218000	3626
552.068000	3609
551.918000	3608
551.768000	3591
551.618000	3616
551.468000	3632
551.318000	3628
551.168000	3648
551.018000	3624
550.868000	3602
550.718000	3614
550.569000	3654
550.419000	3676
550.269000	3667
550.119000	3672
549.969000	3685
549.819000	3676
549.669000	3640
549.519000	3646
549.369000	3629
549.219000	3633
549.069000	3616
548.919000	3603
548.769000	3629
548.619000	3655
548.469000	3647
548.319000	3650
548.169000	3637
548.019000	3638
547.869000	3608
547.719000	3644
547.570000	3637
547.420000	3633
547.270000	3601
547.120000	3606
546.970000	3644
546.820000	3637
546.670000	3613
546.520000	3641
546.370000	3622
546.220000	3651
546.070000	3657
545.923000	3642
545.777000	3603
545.630000	3625
545.484000	3649
545.337000	3616
545.191000	3609
545.044000	3625
544.897000	3613
544.751000	3686
544.604000	3654
544.458000	3604
544.311000	3618
544.164000	3611
544.018000	3630
543.871000	3703
543.725000	3680
543.578000	3684
543.432000	3643
543.285000	3644
543.138000	3637
542.992000	3643
542.845000	3644
542.699000	3641
542.552000	3676
542.405000	3673
542.259000	3670
542.112000	3606
541.966000	3597
541.819000	3636
541.673000	3645
541.526000	3631
541.379000	3642
541.233000	3640
541.086000	3630
540.940000	3625
540.793000	3636
540.646000	3613
540.500000	3617
540.353000	3631
540.207000	3661
540.060000	3671
539.914000	3661
539.767000	3651
539.620000	3628
539.474000	3633
539.327000	3627
539.181000	3589
539.034000	3585
538.887000	3583
538.741000	3593
538.594000	3595
538.448000	3622
538.301000	3602
538.155000	3617
538.008000	3662
537.861000	3648
537.715000	3594
537.568000	3627
537.422000	3666
537.275000	3640
537.128000	3627
536.982000	3657
536.835000	3660
536.689000	3615
536.542000	3624
536.396000	3615
536.249000	3613
536.102000	3596
535.956000	3635
535.809000	3630
535.663000	3665
535.516000	3669
535.369000	3646
535.223000	3653
535.076000	3635
534.930000	3595
534.783000	3611
534.637000	3592
534.490000	3615
534.343000	3646
534.197000	3659
534.050000	3664
533.904000	3678
533.757000	3667
533.610000	3608
533.464000	3603
533.317000	3602
533.171000	3594
533.024000	3655
532.878000	3682
532.731000	3690
532.584000	3647
532.438000	3645
532.291000	3656
532.145000	3640
531.998000	3596
531.851000	3600
531.705000	3631
531.558000	3623
531.412000	3608
531.265000	3618
531.119000	3625
530.972000	3659
530.825000	3638
530.679000	3641
530.532000	3643
530.386000	3634
530.239000	3604
530.093000	3625
529.946000	3630
529.799000	3655
529.653000	3648
529.506000	3633
529.360000	3636
529.213000	3645
529.066000	3622
528.920000	3625
528.773000	3615
528.627000	3629
528.480000	3632
528.334000	3640
528.187000	3635
528.040000	3666
527.894000	3680
527.747000	3606
527.601000	3586
527.454000	3593
527.307000	3600
527.161000	3648
527.014000	3678
526.868000	3649
526.721000	3631
526.575000	3629
526.428000	3651
526.281000	3638
526.135000	3648
525.988000	3634
525.842000	3646
525.695000	3660
525.548000	3647
525.402000	3666
525.255000	3675
525.109000	3660
524.962000	3615
524.816000	3620
524.669000	3659
524.522000	3598
524.376000	3591
524.229000	3612
524.083000	3650
523.936000	3682
523.789000	3671
523.643000	3619
523.496000	3602
523.350000	3602
523.203000	3618
523.057000	3650
522.910000	3669
522.763000	3621
522.617000	3616
522.470000	3675
522.324000	3689
522.177000	3667
522.030000	3663
521.884000	3603
521.737000	3569
521.591000	3627
521.444000	3630
521.298000	3629
521.151000	3612
521.004000	3628
520.858000	3726
520.711000	3673
520.565000	3618
520.418000	3648
520.271000	3603
520.125000	3629
519.978000	3647
519.832000	3656
519.685000	3656
519.539000	3638
519.392000	3639
519.245000	3656
519.099000	3644
518.952000	3618
518.806000	3622
518.659000	3645
518.513000	3627
518.366000	3616
518.219000	3629
518.073000	3639
517.926000	3621
517.780000	3615
517.633000	3623
517.486000	3668
517.340000	3646
517.193000	3628
517.047000	3608
516.900000	3609
516.754000	3623
516.607000	3600
516.460000	3594
516.314000	3623
516.167000	3611
516.021000	3603
515.874000	3587
515.727000	3599
515.581000	3629
515.434000	3655
515.288000	3606
515.141000	3627
514.995000	3641
514.848000	3641
514.701000	3579
514.555000	3585
514.408000	3606
514.262000	3595
514.115000	3613
513.968000	3658
513.822000	3617
513.675000	3596
513.529000	3611
513.382000	3596
513.236000	3583
513.089000	3591
512.942000	3590
512.796000	3578
512.649000	3627
512.503000	3635
512.356000	3625
512.209000	3616
512.063000	3597
511.916000	3572
511.770000	3608
511.623000	3604
511.477000	3610
511.330000	3591
511.183000	3619
511.037000	3622
510.890000	3585
510.744000	3601
510.597000	3612
510.450000	3598
510.304000	3595
510.157000	3617
510.011000	3621
509.864000	3627
509.718000	3620
509.571000	3582
509.424000	3588
509.278000	3635
509.131000	3642
508.985000	3560
508.838000	3580
508.691000	3602
508.545000	3615
508.398000	3589
508.252000	3585
508.105000	3604
507.959000	3589
507.812000	3604
507.665000	3634
507.519000	3576
507.372000	3566
507.226000	3579
507.079000	3611
506.932000	3622
506.786000	3587
506.639000	3590
506.493000	3615
506.346000	3629
506.200000	3604
506.053000	3566
505.906000	3591
505.760000	3596
505.613000	3578
505.467000	3598
505.320000	3564
505.173000	3573
505.027000	3600
504.880000	3615
504.734000	3591
504.587000	3583
504.441000	3581
504.294000	3570
504.147000	3565
504.001000	3558
503.854000	3587
503.708000	3594
503.561000	3592
503.415000	3616
503.268000	3584
503.121000	3588
502.975000	3620
502.828000	3586
502.682000	3581
502.535000	3618
502.388000	3617
502.242000	3593
502.095000	3599
501.949000	3611
501.802000	3544
501.656000	3566
501.509000	3596
501.362000	3579
501.216000	3578
501.069000	3588
500.923000	3556
500.776000	3565
500.629000	3571
500.483000	3544
500.336000	3569
500.190000	3569
500.043000	3576
499.897000	3566
499.750000	3580
499.603000	3595
499.457000	3631
499.310000	3618
499.164000	3587
499.017000	3574
498.870000	3537
498.724000	3566
498.577000	3565
498.431000	3555
498.284000	3595
498.138000	3617
497.991000	3592
497.844000	3577
497.698000	3591
497.551000	3558
497.405000	3568
497.258000	3553
497.111000	3566
496.965000	3593
496.818000	3608
496.672000	3629
496.525000	3591
496.379000	3593
496.232000	3602
496.085000	3539
495.939000	3564
495.792000	3558
495.646000	3572
495.499000	3576
495.352000	3576
495.206000	3576
495.059000	3586
494.913000	3571
494.766000	3555
494.620000	3562
494.473000	3573
494.326000	3544
494.180000	3532
494.033000	3565
493.887000	3582
493.740000	3546
493.593000	3564
493.447000	3550
493.300000	3573
493.154000	3581
493.007000	3560
492.861000	3551
492.714000	3545
492.567000	3576
492.421000	3591
492.274000	3575
492.128000	3570
491.981000	3591
491.834000	3575
491.688000	3555
491.541000	3591
491.395000	3605
491.248000	3550
491.102000	3562
490.955000	3610
490.808000	3607
490.662000	3582
490.515000	3582
490.369000	3575
490.222000	3570
490.076000	3577
489.929000	3568
489.782000	3535
489.636000	3540
489.489000	3571
489.343000	3537
489.196000	3566
489.049000	3599
488.903000	3524
488.756000	3533
488.610000	3555
488.463000	3574
488.317000	3586
488.170000	3564
488.023000	3558
487.877000	3580
487.730000	3588
487.584000	3581
487.437000	3546
487.290000	3558
487.144000	3537
486.997000	3539
486.851000	3570
486.704000	3576
486.558000	3580
486.411000	3574
486.264000	3563
486.118000	3578
485.971000	3600
485.825000	3554
485.678000	3535
485.531000	3516
485.385000	3512
485.238000	3523
485.092000	3520
484.945000	3534
484.799000	3586
484.652000	3553
484.505000	3558
484.359000	3545
484.212000	3529
484.066000	3549
483.919000	3565
483.772000	3549
483.626000	3549
483.479000	3570
483.333000	3593
483.186000	3582
483.040000	3585
482.893000	3552
482.746000	3543
482.600000	3555
482.453000	3549
482.307000	3548
482.160000	3544
482.013000	3538
481.867000	3561
481.720000	3543
481.574000	3538
481.427000	3553
481.281000	3534
481.134000	3527
480.987000	3517
480.841000	3538
480.694000	3556
480.548000	3596
480.401000	3599
480.254000	3551
480.108000	3544
479.961000	3529
479.815000	3562
479.668000	3598
479.522000	3595
479.375000	3617
479.228000	3575
479.082000	3558
478.935000	3540
478.789000	3522
478.642000	3548
478.495000	3567
478.349000	3542
478.202000	3553
478.056000	3527
477.909000	3532
477.763000	3531
477.616000	3538
477.469000	3549
477.323000	3546
477.176000	3581
477.030000	3562
476.883000	3582
476.736000	3580
476.590000	3546
476.443000	3564
476.297000	3613
476.150000	3601
476.004000	3540
475.857000	3511
475.710000	3548
475.564000	3553
475.417000	3562
475.271000	3554
475.124000	3591
474.978000	3598
474.831000	3579
474.684000	3583
474.538000	3550
474.391000	3590
474.245000	3580
474.098000	3544
473.951000	3546
473.805000	3591
473.658000	3618
473.512000	3589
473.365000	3560
473.219000	3576
473.072000	3570
472.925000	3570
472.779000	3578
472.632000	3590
472.486000	3586
472.339000	3560
472.192000	3563
472.046000	3614
471.899000	3606
471.753000	3584
471.606000	3545
471.460000	3557
471.313000	3570
471.166000	3573
471.020000	3581
470.873000	3604
470.727000	3606
470.580000	3614
470.433000	3629
470.287000	3600
470.140000	3600
469.994000	3587
469.847000	3591
469.701000	3572
469.554000	3571
469.407000	3576
469.261000	3550
469.114000	3557
468.968000	3597
468.821000	3596
468.674000	3620
468.528000	3615
468.381000	3589
468.235000	3574
468.088000	3604
467.942000	3650
467.795000	3613
467.648000	3596
467.502000	3645
467.355000	3605
467.209000	3552
467.062000	3583
466.915000	3596
466.769000	3585
466.622000	3600
466.476000	3584
466.329000	3614
466.183000	3650
466.036000	3607
465.889000	3579
465.743000	3609
465.596000	3622
465.450000	3632
465.303000	3658
465.156000	3647
465.010000	3612
464.863000	3617
464.717000	3619
464.570000	3606
464.424000	3555
464.277000	3562
464.130000	3601
463.984000	3602
463.837000	3622
463.691000	3640
463.544000	3646
463.397000	3618
463.251000	3604
463.104000	3616
462.958000	3610
462.811000	3618
462.665000	3612
462.518000	3619
462.371000	3662
462.225000	3668
462.078000	3648
461.932000	3656
461.785000	3675
461.639000	3601
461.492000	3647
461.345000	3687
461.199000	3643
461.052000	3645
460.906000	3677
460.759000	3635
460.612000	3657
460.466000	3673
460.319000	3676
460.173000	3666
460.026000	3672
459.880000	3672
459.733000	3682
459.586000	3676
459.440000	3677
459.293000	3651
459.147000	3675
459.000000	3678
