wavelength_nm	intensity
688.771000	3562
688.619000	3538
688.466000	3518
688.314000	3534
688.162000	3531
688.009000	3516
687.857000	3530
687.705000	3543
687.552000	3533
687.400000	3514
687.248000	3526
687.095000	3567
686.943000	3540
686.791000	3531
686.638000	3502
686.486000	3493
686.334000	3469
686.181000	3469
686.029000	3512
685.877000	3514
685.724000	3535
685.572000	3598
685.420000	3564
685.267000	3529
685.115000	3485
684.963000	3537
684.811000	3592
684.658000	3555
684.506000	3534
684.354000	3518
684.201000	3519
684.049000	3525
683.897000	3518
683.744000	3560
683.592000	3583
683.440000	3570
683.287000	3557
683.135000	3542
682.983000	3552
682.830000	3513
682.678000	3518
682.526000	3528
682.373000	3519
682.221000	3534
682.069000	3522
681.916000	3538
681.764000	3538
681.612000	3516
681.459000	3526
681.307000	3535
681.155000	3550
681.002000	3554
680.850000	3548
680.698000	3516
680.545000	3511
680.393000	3523
680.241000	3523
680.088000	3511
679.936000	3565
679.784000	3570
679.631000	3554
679.479000	3560
679.327000	3596
679.174000	3555
679.022000	3504
678.870000	3540
678.717000	3562
678.565000	3574
678.413000	3584
678.260000	3573
678.108000	3608
677.956000	3601
677.803000	3554
677.651000	3548
677.499000	3544
677.346000	3592
677.194000	3591
677.042000	3533
676.889000	3578
676.737000	3540
676.585000	3531
676.432000	3549
676.280000	3578
676.128000	3537
675.975000	3557
675.823000	3571
675.671000	3578
675.518000	3561
675.366000	3542
675.214000	3535
675.061000	3556
674.909000	3588
674.757000	3620
674.604000	3601
674.452000	3601
674.300000	3582
674.147000	3567
673.995000	3570
673.843000	3574
673.690000	3572
673.538000	3560
673.386000	3572
673.233000	3579
673.081000	3573
672.929000	3556
672.776000	3572
672.624000	3584
672.472000	3604
672.319000	3585
672.167000	3629
672.015000	3620
671.862000	3589
671.710000	3574
671.558000	3591
671.405000	3604
671.253000	3555
671.101000	3543
670.948000	3591
670.796000	3604
670.644000	3600
670.491000	3593
670.339000	3590
670.187000	3599
670.034000	3608
669.882000	3582
669.730000	3582
669.577000	3577
669.425000	3570
669.273000	3584
669.120000	3636
668.968000	3620
668.816000	3585
668.663000	3549
668.511000	3595
668.359000	3605
668.206000	3567
668.054000	3549
667.902000	3608
667.749000	3622
667.597000	3600
667.445000	3634
667.292000	3603
667.140000	3566
666.988000	3602
666.835000	3569
666.683000	3595
666.531000	3630
666.378000	3605
666.226000	3646
666.074000	3621
665.921000	3589
665.769000	3593
665.617000	3596
665.464000	3589
665.312000	3555
665.160000	3546
665.007000	3577
664.855000	3613
664.703000	3596
664.550000	3584
664.398000	3584
664.246000	3580
664.093000	3592
663.941000	3565
663.789000	3565
663.636000	3550
663.484000	3576
663.332000	3597
663.179000	3594
663.027000	3582
662.875000	3578
662.722000	3573
662.570000	3553
662.418000	3539
662.265000	3543
662.113000	3612
661.961000	3603
661.808000	3583
661.656000	3645
661.504000	3638
661.351000	3578
661.199000	3551
661.047000	3572
660.894000	3579
660.742000	3578
660.590000	3596
660.438000	3615
660.285000	3568
660.133000	3538
659.981000	3588
659.828000	3599
659.676000	3575
659.524000	3584
659.371000	3587
659.219000	3552
659.067000	3579
658.914000	3622
658.762000	3616
658.610000	3616
658.457000	3575
658.305000	3539
658.153000	3550
658.000000	3556
657.848000	3560
657.696000	3595
657.543000	3587
657.391000	3560
657.239000	3577
657.086000	3623
656.934000	3612
656.782000	3568
656.629000	3547
656.477000	3526
656.325000	3560
656.172000	3560
656.020000	3583
655.868000	3560
655.715000	3591
655.563000	3573
655.411000	3558
655.258000	3586
655.106000	3589
654.954000	3589
654.801000	3617
654.649000	3624
654.497000	3616
654.344000	3629
654.192000	3610
654.040000	3620
653.887000	3630
653.735000	3611
653.583000	3601
653.430000	3603
653.278000	3626
653.126000	3631
652.973000	3635
652.821000	3632
652.669000	3623
652.516000	3607
652.364000	3572
652.212000	3577
652.059000	3610
651.907000	3610
651.755000	3572
651.602000	3620
651.450000	3629
651.298000	3598
651.145000	3580
650.993000	3575
650.841000	3567
650.688000	3587
650.536000	3576
650.384000	3565
650.231000	3612
650.079000	3651
649.927000	3593
649.774000	3563
649.622000	3583
649.470000	3589
649.317000	3580
649.165000	3602
649.013000	3602
648.860000	3592
648.708000	3633
648.556000	3613
648.403000	3607
648.251000	3606
648.099000	3588
647.946000	3620
647.794000	3582
647.642000	3594
647.489000	3632
647.337000	3631
647.185000	3627
647.032000	3610
646.880000	3592
646.728000	3641
646.575000	3636
646.423000	3630
646.271000	3624
646.118000	3653
645.966000	3632
645.814000	3643
645.661000	3647
645.509000	3658
645.357000	3673
645.204000	3622
645.052000	3612
644.900000	3588
644.747000	3581
644.595000	3613
644.443000	3604
644.290000	3591
644.138000	3640
643.986000	3640
643.833000	3604
643.681000	3601
643.529000	3609
643.376000	3610
643.224000	3683
643.072000	3645
642.919000	3635
642.767000	3634
642.615000	3610
642.462000	3618
642.310000	3646
642.158000	3652
642.005000	3667
641.853000	3583
641.701000	3535
641.548000	3582
641.396000	3638
641.244000	3664
641.091000	3644
640.939000	3607
640.787000	3626
640.634000	3649
640.482000	3617
640.330000	3580
640.177000	3611
640.025000	3619
639.873000	3623
639.720000	3640
639.568000	3657
639.416000	3631
639.263000	3627
639.111000	3695
638.959000	3661
638.806000	3620
638.654000	3621
638.502000	3605
638.349000	3662
638.197000	3672
638.045000	3638
637.892000	3634
637.740000	3628
637.588000	3641
637.435000	3634
637.283000	3623
637.131000	3609
636.979000	3592
636.826000	3615
636.674000	3610
636.521000	3645
636.369000	3664
636.217000	3653
636.065000	3641
635.912000	3604
635.760000	3613
635.608000	3622
635.455000	3642
635.303000	3613
635.151000	3654
634.998000	3619
634.846000	3631
634.694000	3663
634.541000	3664
634.389000	3631
634.237000	3652
634.084000	3658
633.932000	3651
633.780000	3664
633.627000	3658
633.475000	3605
633.323000	3644
633.170000	3682
633.018000	3681
632.866000	3632
632.713000	3648
632.561000	3672
632.409000	3634
632.256000	3661
632.104000	3695
631.952000	3614
631.799000	3602
631.647000	3683
631.495000	3667
631.342000	3648
631.190000	3653
631.038000	3646
630.885000	3672
630.733000	3678
630.581000	3661
630.428000	3646
630.276000	3650
630.124000	3656
629.971000	3653
629.819000	3635
629.667000	3630
629.514000	3677
629.362000	3698
629.210000	3620
629.057000	3625
628.905000	3662
628.753000	3675
628.600000	3669
628.448000	3619
628.296000	3635
628.143000	3613
627.991000	3629
627.839000	3668
627.686000	3656
627.534000	3671
627.382000	3670
627.229000	3660
627.077000	3669
626.925000	3629
626.772000	3682
626.620000	3696
626.468000	3654
626.315000	3687
626.163000	3684
626.011000	3686
625.858000	3705
625.706000	3695
625.554000	3686
625.401000	3666
625.249000	3710
625.097000	3709
624.944000	3681
624.792000	3686
624.640000	3697
624.487000	3676
624.335000	3681
624.183000	3723
624.030000	3672
623.878000	3632
623.726000	3672
623.573000	3706
623.421000	3707
623.269000	3687
623.116000	3672
622.964000	3679
622.812000	3688
622.659000	3683
622.507000	3685
622.355000	3653
622.202000	3664
622.050000	3675
621.898000	3691
621.745000	3709
621.593000	3695
621.441000	3706
621.288000	3691
621.136000	3666
620.984000	3669
620.831000	3697
620.679000	3694
620.527000	3688
620.374000	3680
620.222000	3714
620.070000	3723
619.917000	3693
619.765000	3700
619.613000	3681
619.460000	3650
619.308000	3684
619.156000	3694
619.003000	3707
618.851000	3680
618.699000	3631
618.546000	3605
618.394000	3671
618.242000	3745
618.089000	3700
617.937000	3687
617.785000	3675
617.632000	3726
617.480000	3731
617.328000	3702
617.175000	3698
617.023000	3688
616.871000	3689
616.718000	3698
616.566000	3706
616.414000	3688
616.261000	3697
616.109000	3675
615.957000	3695
615.804000	3674
615.652000	3663
615.500000	3701
615.347000	3730
615.195000	3719
615.043000	3700
614.890000	3675
614.738000	3669
614.586000	3680
614.433000	3673
614.281000	3674
614.129000	3690
613.976000	3701
613.824000	3712
613.672000	3691
613.519000	3652
613.367000	3651
613.215000	3700
613.063000	3713
612.910000	3684
612.758000	3703
612.606000	3707
612.453000	3718
612.301000	3713
612.149000	3676
611.996000	3677
611.844000	3707
611.692000	3701
611.539000	3674
611.387000	3684
611.235000	3695
611.082000	3693
610.930000	3701
610.778000	3675
610.625000	3677
610.473000	3661
610.321000	3684
610.168000	3624
610.016000	3657
609.864000	3731
609.711000	3709
609.559000	3679
609.407000	3693
609.254000	3720
609.102000	3715
608.950000	3703
608.797000	3715
608.645000	3702
608.493000	3732
608.340000	3753
608.188000	3726
608.036000	3720
607.883000	3707
607.731000	3723
607.579000	3686
607.426000	3703
607.274000	3696
607.122000	3718
606.969000	3705
606.817000	3681
606.665000	3695
606.512000	3694
606.360000	3702
606.208000	3741
606.055000	3707
605.903000	3737
605.751000	3738
605.598000	3710
605.446000	3753
605.294000	3767
605.141000	3726
604.989000	3755
604.837000	3736
604.684000	3724
604.532000	3691
604.380000	3648
604.227000	3709
604.075000	3744
603.923000	3703
603.770000	3704
603.618000	3729
603.466000	3754
603.313000	3740
603.161000	3703
603.009000	3629
602.856000	3663
602.704000	3671
602.552000	3695
602.399000	3748
602.247000	3759
602.095000	3698
601.942000	3692
601.790000	3698
601.638000	3744
601.485000	3695
601.333000	3718
601.181000	3711
601.028000	3724
600.876000	3740
600.724000	3724
600.571000	3725
600.419000	3739
600.267000	3776
600.114000	3712
599.962000	3696
599.810000	3728
599.657000	3713
599.505000	3700
599.353000	3705
599.200000	3714
599.048000	3739
598.896000	3728
598.743000	3725
598.591000	3727
598.439000	3737
598.286000	3729
598.134000	3718
597.982000	3720
597.829000	3709
597.677000	3748
597.525000	3788
597.372000	3742
597.220000	3754
597.068000	3728
596.915000	3717
596.763000	3687
596.611000	3673
596.458000	3702
596.306000	3742
596.154000	3719
596.001000	3720
595.849000	3748
595.697000	3758
595.544000	3754
595.392000	3713
595.240000	3729
595.087000	3736
594.935000	3716
594.783000	3736
594.630000	3774
594.478000	3780
594.326000	3782
594.173000	3739
594.021000	3709
593.869000	3749
593.716000	3748
593.564000	3720
593.412000	3692
593.259000	3716
593.107000	3706
592.955000	3736
592.802000	3734
592.650000	3677
592.498000	3690
592.345000	3701
592.193000	3747
592.041000	3756
591.888000	3765
591.736000	3768
591.584000	3789
591.431000	3742
591.279000	3717
591.127000	3699
590.974000	3702
590.822000	3694
590.670000	3735
590.517000	3778
590.365000	3769
590.213000	3691
590.060000	3686
589.908000	3719
589.756000	3744
589.603000	3714
589.451000	3696
589.299000	3710
589.146000	3730
588.994000	3734
588.842000	3701
588.689000	3711
588.537000	3765
588.385000	3761
588.233000	3737
588.080000	3696
587.928000	3726
587.776000	3753
587.623000	3736
587.471000	3714
587.319000	3740
587.166000	3763
587.014000	3730
586.862000	3729
586.709000	3731
586.557000	3708
586.405000	3720
586.252000	3730
586.100000	3742
585.948000	3738
585.795000	3710
585.643000	3735
585.491000	3764
585.338000	3739
585.186000	3720
585.034000	3717
584.881000	3697
584.729000	3693
584.577000	3721
584.424000	3710
584.272000	3706
584.120000	3747
583.967000	3745
583.815000	3710
583.663000	3707
583.510000	3720
583.358000	3712
583.206000	3726
583.053000	3740
582.901000	3715
582.749000	3741
582.596000	3751
582.444000	3725
582.292000	3720
582.139000	3705
581.987000	3740
581.835000	3759
581.682000	3769
581.530000	3750
581.378000	3726
581.225000	3743
581.073000	3790
580.921000	3747
580.768000	3765
580.616000	3764
580.464000	3701
580.311000	3687
580.159000	3691
580.007000	3724
579.854000	3710
579.702000	3698
579.550000	3713
579.397000	3700
579.245000	3737
579.093000	3705
578.940000	3699
578.788000	3711
578.636000	3701
578.483000	3741
578.331000	3746
578.179000	3726
578.026000	3741
577.874000	3757
577.722000	3739
577.569000	3710
577.417000	3698
577.265000	3703
577.112000	3694
576.960000	3762
576.810000	3760
576.660000	3716
576.510000	3744
576.360000	3750
576.210000	3690
576.060000	3676
575.910000	3686
575.760000	3719
575.610000	3738
575.460000	3751
575.311000	3727
575.161000	3696
575.011000	3755
574.861000	3782
574.711000	3725
574.561000	3717
574.411000	3736
574.261000	3738
574.111000	3747
573.961000	3756
573.811000	3741
573.661000	3725
573.511000	3727
573.361000	3742
573.211000	3724
573.061000	3737
572.911000	3694
572.761000	3686
572.611000	3701
572.461000	3689
572.312000	3712
572.162000	3790
572.012000	3762
571.862000	3749
571.712000	3687
571.562000	3686
571.412000	3716
571.262000	3731
571.112000	3742
570.962000	3723
570.812000	3723
570.662000	3705
570.512000	3739
570.362000	3774
570.212000	3719
570.062000	3709
569.912000	3706
569.762000	3715
569.612000	3716
569.462000	3729
569.312000	3750
569.163000	3721
569.013000	3689
568.863000	3652
568.713000	3686
568.563000	3730
568.413000	3708
568.263000	3708
568.113000	3707
567.963000	3732
567.813000	3756
567.663000	3729
567.513000	3720
567.363000	3692
567.213000	3718
567.063000	3699
566.913000	3672
566.763000	3711
566.613000	3724
566.463000	3709
566.313000	3708
566.164000	3752
566.014000	3726
565.864000	3676
565.714000	3676
565.564000	3706
565.414000	3722
565.264000	3704
565.114000	3719
564.964000	3715
564.814000	3724
564.664000	3708
564.514000	3688
564.364000	3705
564.214000	3737
564.064000	3706
563.914000	3661
563.764000	3679
563.614000	3738
563.464000	3752
563.314000	3751
563.164000	3738
563.015000	3696
562.865000	3697
562.715000	3704
562.565000	3721
562.415000	3729
562.265000	3739
562.115000	3742
561.965000	3704
561.815000	3707
561.665000	3715
561.515000	3701
561.365000	3705
561.215000	3710
561.065000	3715
560.915000	3702
560.765000	3733
560.615000	3726
560.465000	3724
560.315000	3712
560.165000	3709
560.015000	3689
559.866000	3704
559.716000	3708
559.566000	3722
559.416000	3712
559.266000	3734
559.116000	3724
558.966000	3695
558.816000	3692
558.666000	3693
558.516000	3680
558.366000	3692
558.216000	3667
558.066000	3663
557.916000	3675
557.766000	3698
557.616000	3703
557.466000	3709
557.316000	3702
557.166000	3716
557.016000	3685
556.866000	3698
556.717000	3699
556.567000	3724
556.417000	3729
556.267000	3766
556.117000	3747
555.967000	3740
555.817000	3726
555.667000	3689
555.517000	3686
555.367000	3725
555.217000	3770
555.067000	3703
554.917000	3740
554.767000	3756
554.617000	3746
554.467000	3742
554.317000	3752
554.167000	3724
554.017000	3724
553.867000	3720
553.718000	3733
553.568000	3733
553.418000	3706
553.268000	3703
553.118000	3679
552.968000	3688
552.818000	3730
552.668000	3727
552.518000	3689
552.368000	3645
552.218000	3674
552.068000	3708
551.918000	3724
551.768000	3723
551.618000	3689
551.468000	3690
551.318000	3715
551.168000	3645
551.018000	3635
550.868000	3698
550.718000	3713
550.569000	3720
550.419000	3730
550.269000	3736
550.119000	3735
549.969000	3750
549.819000	3710
549.669000	3685
549.519000	3705
549.369000	3685
549.219000	3708
549.069000	3727
548.919000	3721
548.769000	3703
548.619000	3719
548.469000	3735
548.319000	3686
548.169000	3698
548.019000	3707
547.869000	3697
547.719000	3697
547.570000	3711
547.420000	3725
547.270000	3717
547.120000	3712
546.970000	3702
546.820000	3683
546.670000	3650
546.520000	3679
546.370000	3683
546.220000	3688
546.070000	3717
545.923000	3683
545.777000	3682
545.630000	3688
545.484000	3670
545.337000	3640
545.191000	3691
545.044000	3687
544.897000	3654
544.751000	3684
544.604000	3734
544.458000	3746
544.311000	3723
544.164000	3692
544.018000	3714
543.871000	3705
543.725000	3692
543.578000	3683
543.432000	3696
543.285000	3721
543.138000	3738
542.992000	3723
542.845000	3720
542.699000	3720
542.552000	3718
542.405000	3703
542.259000	3724
542.112000	3734
541.966000	3723
541.819000	3687
541.673000	3713
541.526000	3753
541.379000	3734
541.233000	3692
541.086000	3697
540.940000	3657
540.793000	3654
540.646000	3702
540.500000	3728
540.353000	3754
540.207000	3768
540.060000	3721
539.914000	3701
539.767000	3712
539.620000	3692
539.474000	3718
539.327000	3713
539.181000	3714
539.034000	3709
538.887000	3726
538.741000	3698
538.594000	3684
538.448000	3672
538.301000	3654
538.155000	3655
538.008000	3667
537.861000	3672
537.715000	3647
537.568000	3617
537.422000	3683
537.275000	3674
537.128000	3646
536.982000	3647
536.835000	3670
536.689000	3706
536.542000	3683
536.396000	3676
536.249000	3699
536.102000	3689
535.956000	3635
535.809000	3651
535.663000	3677
535.516000	3717
535.369000	3696
535.223000	3645
535.076000	3676
534.930000	3649
534.783000	3633
534.637000	3626
534.490000	3654
534.343000	3694
534.197000	3697
534.050000	3687
533.904000	3699
533.757000	3678
533.610000	3686
533.464000	3712
533.317000	3714
533.171000	3695
533.024000	3696
532.878000	3681
532.731000	3655
532.584000	3665
532.438000	3675
532.291000	3677
532.145000	3642
531.998000	3670
531.851000	3681
531.705000	3671
531.558000	3738
531.412000	3726
531.265000	3667
531.119000	3694
530.972000	3665
530.825000	3684
530.679000	3697
530.532000	3676
530.386000	3666
530.239000	3690
530.093000	3671
529.946000	3660
529.799000	3659
529.653000	3662
529.506000	3630
529.360000	3667
529.213000	3728
529.066000	3722
528.920000	3706
528.773000	3697
528.627000	3700
528.480000	3682
528.334000	3690
528.187000	3692
528.040000	3651
527.894000	3628
527.747000	3628
527.601000	3640
527.454000	3699
527.307000	3741
527.161000	3730
527.014000	3700
526.868000	3684
526.721000	3673
526.575000	3691
526.428000	3700
526.281000	3684
526.135000	3678
525.988000	3688
525.842000	3667
525.695000	3695
525.548000	3693
525.402000	3688
525.255000	3671
525.109000	3686
524.962000	3649
524.816000	3668
524.669000	3706
524.522000	3708
524.376000	3714
524.229000	3657
524.083000	3685
523.936000	3734
523.789000	3660
523.643000	3625
523.496000	3640
523.350000	3682
523.203000	3700
523.057000	3628
522.910000	3653
522.763000	3695
522.617000	3680
522.470000	3665
522.324000	3613
522.177000	3652
522.030000	3648
521.884000	3692
521.737000	3694
521.591000	3677
521.444000	3682
521.298000	3695
521.151000	3676
521.004000	3673
520.858000	3724
520.711000	3712
520.565000	3672
520.418000	3710
520.271000	3689
520.125000	3679
519.978000	3717
519.832000	3700
519.685000	3700
519.539000	3665
519.392000	3637
519.245000	3610
519.099000	3644
518.952000	3682
518.806000	3672
518.659000	3668
518.513000	3657
518.366000	3693
518.219000	3650
518.073000	3628
517.926000	3650
517.780000	3623
517.633000	3659
517.486000	3646
517.340000	3610
517.193000	3659
517.047000	3650
516.900000	3679
516.754000	3672
516.607000	3631
516.460000	3653
516.314000	3665
516.167000	3644
516.021000	3659
515.874000	3673
515.727000	3644
515.581000	3677
515.434000	3673
515.288000	3644
515.141000	3601
514.995000	3610
514.848000	3666
514.701000	3685
514.555000	3641
514.408000	3628
514.262000	3658
514.115000	3685
513.968000	3691
513.822000	3662
513.675000	3619
513.529000	3670
513.382000	3715
513.236000	3653
513.089000	3677
512.942000	3683
512.796000	3695
512.649000	3667
512.503000	3677
512.356000	3659
512.209000	3640
512.063000	3668
511.916000	3647
511.770000	3634
511.623000	3646
511.477000	3664
511.330000	3669
511.183000	3684
511.037000	3665
510.890000	3606
510.744000	3617
510.597000	3624
510.450000	3636
510.304000	3643
510.157000	3624
510.011000	3638
509.864000	3671
509.718000	3680
509.571000	3659
509.424000	3625
509.278000	3639
509.131000	3645
508.985000	3651
508.838000	3617
508.691000	3604
508.545000	3637
508.398000	3622
508.252000	3656
508.105000	3643
507.959000	3607
507.812000	3621
507.665000	3625
507.519000	3643
507.372000	3662
507.226000	3650
507.079000	3625
506.932000	3600
506.786000	3611
506.639000	3644
506.493000	3615
506.346000	3576
506.200000	3586
506.053000	3584
505.906000	3612
505.760000	3644
505.613000	3633
505.467000	3628
505.320000	3622
505.173000	3586
505.027000	3591
504.880000	3622
504.734000	3644
504.587000	3614
504.441000	3642
504.294000	3649
504.147000	3650
504.001000	3610
503.854000	3574
503.708000	3588
503.561000	3585
503.415000	3582
503.268000	3598
503.121000	3618
502.975000	3655
502.828000	3615
502.682000	3580
502.535000	3621
502.388000	3628
502.242000	3607
502.095000	3603
501.949000	3599
501.802000	3599
501.656000	3594
501.509000	3603
501.362000	3596
501.216000	3602
501.069000	3622
500.923000	3610
500.776000	3587
500.629000	3660
500.483000	3631
500.336000	3639
500.190000	3636
500.043000	3609
499.897000	3598
499.750000	3604
499.603000	3613
499.457000	3608
499.310000	3604
499.164000	3639
499.017000	3616
498.870000	3612
498.724000	3605
498.577000	3597
498.431000	3612
498.284000	3636
498.138000	3630
497.991000	3607
497.844000	3553
497.698000	3560
497.551000	3590
497.405000	3611
497.258000	3626
497.111000	3607
496.965000	3649
496.818000	3652
496.672000	3608
496.525000	3560
496.379000	3572
496.232000	3584
496.085000	3590
495.939000	3592
495.792000	3585
495.646000	3593
495.499000	3594
495.352000	3587
495.206000	3605
495.059000	3548
494.913000	3547
494.766000	3576
494.620000	3569
494.473000	3570
494.326000	3611
494.180000	3584
494.033000	3572
493.887000	3609
493.740000	3590
493.593000	3561
493.447000	3550
493.300000	3580
493.154000	3614
493.007000	3592
492.861000	3569
492.714000	3616
492.567000	3631
492.421000	3594
492.274000	3607
492.128000	3606
491.981000	3608
491.834000	3598
491.688000	3578
491.541000	3591
491.395000	3588
491.248000	3583
491.102000	3561
490.955000	3590
490.808000	3633
490.662000	3565
490.515000	3547
490.369000	3573
490.222000	3586
490.076000	3594
489.929000	3579
489.782000	3611
489.636000	3584
489.489000	3548
489.343000	3573
489.196000	3591
489.049000	3567
488.903000	3592
488.756000	3581
488.610000	3600
488.463000	3623
488.317000	3631
488.170000	3588
488.023000	3563
487.877000	3575
487.730000	3577
487.584000	3539
487.437000	3540
487.290000	3578
487.144000	3573
486.997000	3578
486.851000	3581
486.704000	3612
486.558000	3606
486.411000	3546
486.264000	3521
486.118000	3566
485.971000	3587
485.825000	3556
485.678000	3583
485.531000	3577
485.385000	3588
485.238000	3562
485.092000	3564
484.945000	3555
484.799000	3582
484.652000	3610
484.505000	3584
484.359000	3557
484.212000	3555
484.066000	3572
483.919000	3598
483.772000	3587
483.626000	3571
483.479000	3595
483.333000	3572
483.186000	3556
483.040000	3575
482.893000	3600
482.746000	3603
482.600000	3577
482.453000	3556
482.307000	3581
482.160000	3555
482.013000	3545
481.867000	3543
481.720000	3574
481.574000	3565
481.427000	3578
481.281000	3571
481.134000	3546
480.987000	3546
480.841000	3560
480.694000	3545
480.548000	3561
480.401000	3593
480.254000	3567
480.108000	3552
479.961000	3553
479.815000	3566
479.668000	3555
479.522000	3556
479.375000	3555
479.228000	3520
479.082000	3592
478.935000	3574
478.789000	3556
478.642000	3533
478.495000	3560
478.349000	3615
478.202000	3629
478.056000	3580
477.909000	3574
477.763000	3558
477.616000	3539
477.469000	3569
477.323000	3617
477.176000	3605
477.030000	3564
476.883000	3572
476.736000	3570
476.590000	3583
476.443000	3564
476.297000	3565
476.150000	3591
476.004000	3593
475.857000	3559
475.710000	3566
475.564000	3600
475.417000	3614
475.271000	3615
475.124000	3605
474.978000	3572
474.831000	3572
474.684000	3604
474.538000	3580
474.391000	3572
474.245000	3576
474.098000	3583
473.951000	3606
473.805000	3592
473.658000	3619
473.512000	3590
473.365000	3600
473.219000	3586
473.072000	3595
472.925000	3614
472.779000	3604
472.632000	3617
472.486000	3646
472.339000	3644
472.192000	3604
472.046000	3563
471.899000	3578
471.753000	3567
471.606000	3582
471.460000	3637
471.313000	3614
471.166000	3579
471.020000	3605
470.873000	3639
470.727000	3633
470.580000	3602
470.433000	3643
470.287000	3637
470.140000	3604
469.994000	3589
469.847000	3616
469.701000	3613
469.554000	3598
469.407000	3625
469.261000	3621
469.114000	3587
468.968000	3603
468.821000	3619
468.674000	3618
468.528000	3616
468.381000	3609
468.235000	3608
468.088000	3645
467.942000	3670
467.795000	3633
467.648000	3652
467.502000	3604
467.355000	3594
467.209000	3640
467.062000	3634
466.915000	3644
466.769000	3678
466.622000	3687
466.476000	3652
466.329000	3608
466.183000	3642
466.036000	3654
465.889000	3630
465.743000	3616
465.596000	3635
465.450000	3659
465.303000	3673
465.156000	3673
465.010000	3687
464.863000	3681
464.717000	3642
464.570000	3652
464.424000	3638
464.277000	3648
464.130000	3651
463.984000	3680
463.837000	3677
463.691000	3642
463.544000	3654
463.397000	3660
463.251000	3686
463.104000	3657
462.958000	3628
462.811000	3638
462.665000	3679
462.518000	3688
462.371000	3703
462.225000	3693
462.078000	3674
461.932000	3667
461.785000	3652
461.639000	3683
461.492000	3710
461.345000	3726
461.199000	3716
461.052000	3745
460.906000	3744
460.759000	3686
460.612000	3702
460.466000	3693
460.319000	3726
460.173000	3743
460.026000	3710
459.880000	3727
459.733000	3775
459.586000	3811
459.440000	3786
459.293000	3722
459.147000	3729
459.000000	3735
