wavelength_nm	intensity
680.088000	3548
679.936000	3563
679.784000	3544
679.631000	3543
679.479000	3555
679.327000	3577
679.174000	3540
679.022000	3520
678.870000	3553
678.717000	3578
678.565000	3531
678.413000	3544
678.260000	3576
678.108000	3552
677.956000	3555
677.803000	3551
677.651000	3555
677.499000	3571
677.346000	3607
677.194000	3567
677.042000	3549
676.889000	3581
676.737000	3553
676.585000	3559
676.432000	3601
676.280000	3604
676.128000	3588
675.975000	3609
675.823000	3592
675.671000	3576
675.518000	3564
675.366000	3574
675.214000	3556
675.061000	3556
674.909000	3607
674.757000	3617
674.604000	3633
674.452000	3655
674.300000	3604
674.147000	3600
673.995000	3636
673.843000	3609
673.690000	3575
673.538000	3574
673.386000	3577
673.233000	3578
673.081000	3599
672.929000	3612
672.776000	3628
672.624000	3634
672.472000	3634
672.319000	3590
672.167000	3598
672.015000	3600
671.862000	3633
671.710000	3657
671.558000	3649
671.405000	3634
671.253000	3635
671.101000	3612
670.948000	3616
670.796000	3628
670.644000	3646
670.491000	3600
670.339000	3611
670.187000	3644
670.034000	3619
669.882000	3631
669.730000	3681
669.577000	3700
669.425000	3684
669.273000	3655
669.120000	3650
668.968000	3648
668.816000	3650
668.663000	3659
668.511000	3688
668.359000	3670
668.206000	3639
668.054000	3621
667.902000	3624
667.749000	3644
667.597000	3622
667.445000	3634
667.292000	3633
667.140000	3663
666.988000	3656
666.835000	3641
666.683000	3628
666.531000	3632
666.378000	3608
666.226000	3625
666.074000	3625
665.921000	3605
665.769000	3633
665.617000	3674
665.464000	3690
665.312000	3638
665.160000	3640
665.007000	3645
664.855000	3569
664.703000	3587
664.550000	3630
664.398000	3657
664.246000	3642
664.093000	3618
663.941000	3642
663.789000	3616
663.636000	3626
663.484000	3650
663.332000	3609
663.179000	3641
663.027000	3644
662.875000	3640
662.722000	3622
662.570000	3616
662.418000	3640
662.265000	3645
662.113000	3621
661.961000	3608
661.808000	3591
661.656000	3615
661.504000	3630
661.351000	3616
661.199000	3618
661.047000	3620
660.894000	3607
660.742000	3591
660.590000	3621
660.438000	3632
660.285000	3593
660.133000	3596
659.981000	3622
659.828000	3630
659.676000	3614
659.524000	3634
659.371000	3601
659.219000	3574
659.067000	3612
658.914000	3590
658.762000	3571
658.610000	3591
658.457000	3634
658.305000	3642
658.153000	3576
658.000000	3573
657.848000	3614
657.696000	3620
657.543000	3615
657.391000	3584
657.239000	3569
657.086000	3583
656.934000	3595
656.782000	3616
656.629000	3627
656.477000	3653
656.325000	3625
656.172000	3615
656.020000	3653
655.868000	3607
655.715000	3592
655.563000	3611
655.411000	3621
655.258000	3610
655.106000	3592
654.954000	3615
654.801000	3662
654.649000	3660
654.497000	3650
654.344000	3588
654.192000	3604
654.040000	3610
653.887000	3625
653.735000	3639
653.583000	3616
653.430000	3637
653.278000	3700
653.126000	3684
652.973000	3686
652.821000	3669
652.669000	3627
652.516000	3638
652.364000	3652
652.212000	3640
652.059000	3648
651.907000	3640
651.755000	3658
651.602000	3665
651.450000	3660
651.298000	3665
651.145000	3658
650.993000	3618
650.841000	3621
650.688000	3664
650.536000	3654
650.384000	3672
650.231000	3658
650.079000	3653
649.927000	3636
649.774000	3662
649.622000	3668
649.470000	3651
649.317000	3648
649.165000	3664
649.013000	3691
648.860000	3658
648.708000	3667
648.556000	3676
648.403000	3637
648.251000	3689
648.099000	3659
647.946000	3642
647.794000	3680
647.642000	3683
647.489000	3694
647.337000	3659
647.185000	3681
647.032000	3708
646.880000	3684
646.728000	3638
646.575000	3631
646.423000	3696
646.271000	3704
646.118000	3723
645.966000	3740
645.814000	3696
645.661000	3677
645.509000	3716
645.357000	3673
645.204000	3669
645.052000	3678
644.900000	3707
644.747000	3722
644.595000	3728
644.443000	3714
644.290000	3705
644.138000	3716
643.986000	3685
643.833000	3680
643.681000	3665
643.529000	3687
643.376000	3688
643.224000	3746
643.072000	3714
642.919000	3671
642.767000	3715
642.615000	3715
642.462000	3670
642.310000	3681
642.158000	3694
642.005000	3679
641.853000	3668
641.701000	3710
641.548000	3734
641.396000	3746
641.244000	3722
641.091000	3700
640.939000	3662
640.787000	3681
640.634000	3693
640.482000	3682
640.330000	3704
640.177000	3759
640.025000	3715
639.873000	3712
639.720000	3717
639.568000	3721
639.416000	3693
639.263000	3699
639.111000	3741
638.959000	3726
638.806000	3717
638.654000	3714
638.502000	3724
638.349000	3712
638.197000	3698
638.045000	3686
637.892000	3699
637.740000	3726
637.588000	3694
637.435000	3671
637.283000	3745
637.131000	3756
636.979000	3748
636.826000	3756
636.674000	3763
636.521000	3687
636.369000	3701
636.217000	3751
636.065000	3717
635.912000	3738
635.760000	3773
635.608000	3763
635.455000	3766
635.303000	3762
635.151000	3743
634.998000	3768
634.846000	3732
634.694000	3709
634.541000	3769
634.389000	3760
634.237000	3754
634.084000	3748
633.932000	3734
633.780000	3773
633.627000	3750
633.475000	3708
633.323000	3723
633.170000	3755
633.018000	3742
632.866000	3738
632.713000	3775
632.561000	3794
632.409000	3781
632.256000	3720
632.104000	3723
631.952000	3721
631.799000	3723
631.647000	3725
631.495000	3716
631.342000	3730
631.190000	3720
631.038000	3738
630.885000	3785
630.733000	3768
630.581000	3729
630.428000	3721
630.276000	3747
630.124000	3748
629.971000	3715
629.819000	3748
629.667000	3770
629.514000	3764
629.362000	3780
629.210000	3776
629.057000	3727
628.905000	3717
628.753000	3696
628.600000	3720
628.448000	3765
628.296000	3750
628.143000	3747
627.991000	3767
627.839000	3772
627.686000	3792
627.534000	3755
627.382000	3724
627.229000	3767
627.077000	3794
626.925000	3774
626.772000	3756
626.620000	3797
626.468000	3808
626.315000	3794
626.163000	3757
626.011000	3713
625.858000	3760
625.706000	3778
625.554000	3787
625.401000	3768
625.249000	3768
625.097000	3782
624.944000	3777
624.792000	3785
624.640000	3812
624.487000	3780
624.335000	3714
624.183000	3774
624.030000	3821
623.878000	3824
623.726000	3803
623.573000	3813
623.421000	3831
623.269000	3782
623.116000	3802
622.964000	3779
622.812000	3782
622.659000	3790
622.507000	3810
622.355000	3790
622.202000	3776
622.050000	3774
621.898000	3795
621.745000	3813
621.593000	3812
621.441000	3791
621.288000	3748
621.136000	3779
620.984000	3780
620.831000	3761
620.679000	3778
620.527000	3802
620.374000	3836
620.222000	3835
620.070000	3783
619.917000	3791
619.765000	3813
619.613000	3794
619.460000	3788
619.308000	3800
619.156000	3815
619.003000	3789
618.851000	3772
618.699000	3800
618.546000	3774
618.394000	3794
618.242000	3840
618.089000	3828
617.937000	3783
617.785000	3801
617.632000	3793
617.480000	3792
617.328000	3784
617.175000	3828
617.023000	3799
616.871000	3836
616.718000	3812
616.566000	3752
616.414000	3781
616.261000	3776
616.109000	3777
615.957000	3802
615.804000	3829
615.652000	3841
615.500000	3840
615.347000	3824
615.195000	3778
615.043000	3817
614.890000	3840
614.738000	3846
614.586000	3822
614.433000	3830
614.281000	3808
614.129000	3787
613.976000	3777
613.824000	3800
613.672000	3804
613.519000	3792
613.367000	3815
613.215000	3835
613.063000	3828
612.910000	3815
612.758000	3779
612.606000	3774
612.453000	3810
612.301000	3826
612.149000	3829
611.996000	3787
611.844000	3818
611.692000	3833
611.539000	3845
611.387000	3884
611.235000	3853
611.082000	3821
610.930000	3812
610.778000	3813
610.625000	3828
610.473000	3801
610.321000	3817
610.168000	3811
610.016000	3841
609.864000	3837
609.711000	3801
609.559000	3780
609.407000	3786
609.254000	3800
609.102000	3863
608.950000	3889
608.797000	3885
608.645000	3840
608.493000	3852
608.340000	3828
608.188000	3829
608.036000	3889
607.883000	3869
607.731000	3862
607.579000	3860
607.426000	3870
607.274000	3883
607.122000	3843
606.969000	3819
606.817000	3837
606.665000	3806
606.512000	3848
606.360000	3875
606.208000	3839
606.055000	3796
605.903000	3838
605.751000	3883
605.598000	3868
605.446000	3856
605.294000	3828
605.141000	3813
604.989000	3823
604.837000	3826
604.684000	3811
604.532000	3829
604.380000	3855
604.227000	3836
604.075000	3820
603.923000	3850
603.770000	3894
603.618000	3859
603.466000	3841
603.313000	3853
603.161000	3831
603.009000	3825
602.856000	3870
602.704000	3865
602.552000	3856
602.399000	3860
602.247000	3852
602.095000	3830
601.942000	3855
601.790000	3856
601.638000	3879
601.485000	3886
601.333000	3873
601.181000	3912
601.028000	3891
600.876000	3871
600.724000	3878
600.571000	3871
600.419000	3850
600.267000	3857
600.114000	3872
599.962000	3859
599.810000	3846
599.657000	3822
599.505000	3828
599.353000	3881
599.200000	3830
599.048000	3826
598.896000	3827
598.743000	3839
598.591000	3862
598.439000	3883
598.286000	3881
598.134000	3873
597.982000	3855
597.829000	3859
597.677000	3836
597.525000	3887
597.372000	3855
597.220000	3823
597.068000	3846
596.915000	3868
596.763000	3869
596.611000	3855
596.458000	3862
596.306000	3886
596.154000	3831
596.001000	3826
595.849000	3864
595.697000	3873
595.544000	3885
595.392000	3885
595.240000	3900
595.087000	3925
594.935000	3905
594.783000	3875
594.630000	3863
594.478000	3861
594.326000	3858
594.173000	3853
594.021000	3889
593.869000	3897
593.716000	3879
593.564000	3873
593.412000	3880
593.259000	3880
593.107000	3848
592.955000	3834
592.802000	3843
592.650000	3880
592.498000	3907
592.345000	3884
592.193000	3900
592.041000	3873
591.888000	3914
591.736000	3895
591.584000	3875
591.431000	3911
591.279000	3868
591.127000	3869
590.974000	3931
590.822000	3913
590.670000	3898
590.517000	3904
590.365000	3907
590.213000	3851
590.060000	3884
589.908000	3896
589.756000	3876
589.603000	3896
589.451000	3913
589.299000	3883
589.146000	3877
588.994000	3900
588.842000	3886
588.689000	3869
588.537000	3908
588.385000	3882
588.233000	3840
588.080000	3828
587.928000	3855
587.776000	3911
587.623000	3896
587.471000	3873
587.319000	3867
587.166000	3895
587.014000	3900
586.862000	3892
586.709000	3887
586.557000	3879
586.405000	3870
586.252000	3886
586.100000	3885
585.948000	3896
585.795000	3850
585.643000	3859
585.491000	3859
585.338000	3880
585.186000	3886
585.034000	3904
584.881000	3878
584.729000	3890
584.577000	3890
584.424000	3881
584.272000	3887
584.120000	3891
583.967000	3866
583.815000	3889
583.663000	3919
583.510000	3912
583.358000	3880
583.206000	3886
583.053000	3899
582.901000	3927
582.749000	3880
582.596000	3865
582.444000	3896
582.292000	3895
582.139000	3868
581.987000	3910
581.835000	3888
581.682000	3831
581.530000	3853
581.378000	3874
581.225000	3852
581.073000	3879
580.921000	3877
580.768000	3862
580.616000	3839
580.464000	3844
580.311000	3848
580.159000	3831
580.007000	3869
579.854000	3846
579.702000	3862
579.550000	3911
579.397000	3865
579.245000	3808
579.093000	3879
578.940000	3894
578.788000	3866
578.636000	3881
578.483000	3886
578.331000	3812
578.179000	3809
578.026000	3859
577.874000	3878
577.722000	3868
577.569000	3849
577.417000	3865
577.265000	3872
577.112000	3875
576.960000	3882
576.810000	3860
576.660000	3864
576.510000	3857
576.360000	3883
576.210000	3883
576.060000	3835
575.910000	3881
575.760000	3929
575.610000	3901
575.460000	3905
575.311000	3851
575.161000	3855
575.011000	3885
574.861000	3863
574.711000	3888
574.561000	3926
574.411000	3890
574.261000	3875
574.111000	3871
573.961000	3882
573.811000	3865
573.661000	3824
573.511000	3843
573.361000	3834
573.211000	3868
573.061000	3875
572.911000	3874
572.761000	3895
572.611000	3883
572.461000	3860
572.312000	3840
572.162000	3847
572.012000	3838
571.862000	3852
571.712000	3861
571.562000	3849
571.412000	3849
571.262000	3850
571.112000	3871
570.962000	3840
570.812000	3852
570.662000	3886
570.512000	3874
570.362000	3896
570.212000	3887
570.062000	3911
569.912000	3919
569.762000	3908
569.612000	3891
569.462000	3839
569.312000	3845
569.163000	3839
569.013000	3855
568.863000	3851
568.713000	3874
568.563000	3882
568.413000	3875
568.263000	3889
568.113000	3897
567.963000	3844
567.813000	3840
567.663000	3864
567.513000	3870
567.363000	3829
567.213000	3796
567.063000	3849
566.913000	3859
566.763000	3848
566.613000	3855
566.463000	3857
566.313000	3871
566.164000	3843
566.014000	3873
565.864000	3871
565.714000	3868
565.564000	3880
565.414000	3880
565.264000	3895
565.114000	3884
564.964000	3865
564.814000	3862
564.664000	3886
564.514000	3857
564.364000	3872
564.214000	3856
564.064000	3847
563.914000	3850
563.764000	3847
563.614000	3849
563.464000	3866
563.314000	3907
563.164000	3878
563.015000	3846
562.865000	3885
562.715000	3896
562.565000	3901
562.415000	3900
562.265000	3858
562.115000	3831
561.965000	3787
561.815000	3868
561.665000	3919
561.515000	3841
561.365000	3868
561.215000	3832
561.065000	3857
560.915000	3867
560.765000	3889
560.615000	3892
560.465000	3861
560.315000	3787
560.165000	3844
560.015000	3891
559.866000	3886
559.716000	3872
559.566000	3882
559.416000	3828
559.266000	3864
559.116000	3891
558.966000	3834
558.816000	3840
558.666000	3856
558.516000	3907
558.366000	3844
558.216000	3831
558.066000	3826
557.916000	3824
557.766000	3837
557.616000	3836
557.466000	3862
557.316000	3849
557.166000	3854
557.016000	3838
556.866000	3812
556.717000	3859
556.567000	3874
556.417000	3827
556.267000	3869
556.117000	3924
555.967000	3925
555.817000	3876
555.667000	3855
555.517000	3885
555.367000	3863
555.217000	3892
555.067000	3893
554.917000	3875
554.767000	3860
554.617000	3878
554.467000	3857
554.317000	3870
554.167000	3867
554.017000	3894
553.867000	3890
553.718000	3877
553.568000	3892
553.418000	3910
553.268000	3884
553.118000	3888
552.968000	3850
552.818000	3811
552.668000	3863
552.518000	3870
552.368000	3815
552.218000	3865
552.068000	3928
551.918000	3933
551.768000	3864
551.618000	3866
551.468000	3881
551.318000	3857
551.168000	3895
551.018000	3849
550.868000	3840
550.718000	3836
550.569000	3836
550.419000	3848
550.269000	3830
550.119000	3827
549.969000	3844
549.819000	3851
549.669000	3852
549.519000	3863
549.369000	3862
549.219000	3868
549.069000	3843
548.919000	3812
548.769000	3851
548.619000	3855
548.469000	3865
548.319000	3891
548.169000	3857
548.019000	3819
547.869000	3814
547.719000	3853
547.570000	3857
547.420000	3839
547.270000	3865
547.120000	3864
546.970000	3860
546.820000	3857
546.670000	3853
546.520000	3901
546.370000	3907
546.220000	3838
546.070000	3835
545.923000	3824
545.777000	3809
545.630000	3818
545.484000	3852
545.337000	3898
545.191000	3850
545.044000	3843
544.897000	3887
544.751000	3909
544.604000	3868
544.458000	3821
544.311000	3821
544.164000	3811
544.018000	3843
543.871000	3866
543.725000	3841
543.578000	3871
543.432000	3903
543.285000	3910
543.138000	3862
542.992000	3823
542.845000	3835
542.699000	3823
542.552000	3861
542.405000	3880
542.259000	3853
542.112000	3881
541.966000	3860
541.819000	3851
541.673000	3846
541.526000	3839
541.379000	3832
541.233000	3820
541.086000	3859
540.940000	3870
540.793000	3839
540.646000	3805
540.500000	3842
540.353000	3864
540.207000	3839
540.060000	3806
539.914000	3816
539.767000	3812
539.620000	3847
539.474000	3864
539.327000	3857
539.181000	3850
539.034000	3834
538.887000	3806
538.741000	3793
538.594000	3825
538.448000	3869
538.301000	3846
538.155000	3794
538.008000	3800
537.861000	3820
537.715000	3852
537.568000	3822
537.422000	3804
537.275000	3791
537.128000	3838
536.982000	3861
536.835000	3828
536.689000	3817
536.542000	3843
536.396000	3848
536.249000	3819
536.102000	3789
535.956000	3806
535.809000	3808
535.663000	3777
535.516000	3843
535.369000	3858
535.223000	3862
535.076000	3868
534.930000	3882
534.783000	3865
534.637000	3866
534.490000	3855
534.343000	3840
534.197000	3841
534.050000	3841
533.904000	3804
533.757000	3804
533.610000	3811
533.464000	3829
533.317000	3822
533.171000	3821
533.024000	3816
532.878000	3823
532.731000	3829
532.584000	3830
532.438000	3823
532.291000	3841
532.145000	3821
531.998000	3801
531.851000	3845
531.705000	3862
531.558000	3805
531.412000	3808
531.265000	3773
531.119000	3768
530.972000	3809
530.825000	3812
530.679000	3840
530.532000	3872
530.386000	3895
530.239000	3880
530.093000	3814
529.946000	3820
529.799000	3797
529.653000	3810
529.506000	3852
529.360000	3858
529.213000	3848
529.066000	3810
528.920000	3839
528.773000	3833
528.627000	3818
528.480000	3832
528.334000	3832
528.187000	3820
528.040000	3863
527.894000	3827
527.747000	3826
527.601000	3816
527.454000	3830
527.307000	3816
527.161000	3827
527.014000	3825
526.868000	3826
526.721000	3808
526.575000	3823
526.428000	3855
526.281000	3843
526.135000	3847
525.988000	3799
525.842000	3813
525.695000	3824
525.548000	3824
525.402000	3797
525.255000	3835
525.109000	3833
524.962000	3791
524.816000	3836
524.669000	3885
524.522000	3847
524.376000	3794
524.229000	3814
524.083000	3811
523.936000	3814
523.789000	3800
523.643000	3817
523.496000	3857
523.350000	3826
523.203000	3809
523.057000	3802
522.910000	3815
522.763000	3834
522.617000	3856
522.470000	3852
522.324000	3830
522.177000	3841
522.030000	3839
521.884000	3842
521.737000	3836
521.591000	3822
521.444000	3820
521.298000	3841
521.151000	3805
521.004000	3846
520.858000	3923
520.711000	3868
520.565000	3856
520.418000	3870
520.271000	3828
520.125000	3793
519.978000	3829
519.832000	3829
519.685000	3788
519.539000	3823
519.392000	3830
519.245000	3830
519.099000	3830
518.952000	3801
518.806000	3767
518.659000	3768
518.513000	3785
518.366000	3811
518.219000	3819
518.073000	3806
517.926000	3829
517.780000	3812
517.633000	3787
517.486000	3822
517.340000	3803
517.193000	3747
517.047000	3776
516.900000	3808
516.754000	3800
516.607000	3790
516.460000	3800
516.314000	3820
516.167000	3783
516.021000	3817
515.874000	3811
515.727000	3772
515.581000	3776
515.434000	3796
515.288000	3832
515.141000	3803
514.995000	3799
514.848000	3816
514.701000	3795
514.555000	3800
514.408000	3745
514.262000	3760
514.115000	3791
513.968000	3788
513.822000	3762
513.675000	3811
513.529000	3805
513.382000	3791
513.236000	3848
513.089000	3843
512.942000	3776
512.796000	3777
512.649000	3784
512.503000	3788
512.356000	3759
512.209000	3784
512.063000	3768
511.916000	3824
511.770000	3863
511.623000	3821
511.477000	3736
511.330000	3741
511.183000	3747
511.037000	3769
510.890000	3765
510.744000	3757
510.597000	3735
510.450000	3766
510.304000	3783
510.157000	3773
510.011000	3751
509.864000	3770
509.718000	3753
509.571000	3768
509.424000	3773
509.278000	3748
509.131000	3773
508.985000	3804
508.838000	3772
508.691000	3762
508.545000	3793
508.398000	3795
508.252000	3780
508.105000	3750
507.959000	3725
507.812000	3740
507.665000	3759
507.519000	3740
507.372000	3736
507.226000	3724
507.079000	3737
506.932000	3761
506.786000	3737
506.639000	3712
506.493000	3740
506.346000	3724
506.200000	3744
506.053000	3743
505.906000	3748
505.760000	3745
505.613000	3739
505.467000	3726
505.320000	3741
505.173000	3717
505.027000	3720
504.880000	3733
504.734000	3765
504.587000	3759
504.441000	3776
504.294000	3750
504.147000	3755
504.001000	3707
503.854000	3696
503.708000	3745
503.561000	3742
503.415000	3725
503.268000	3733
503.121000	3755
502.975000	3739
502.828000	3709
502.682000	3710
502.535000	3724
502.388000	3712
502.242000	3741
502.095000	3740
501.949000	3741
501.802000	3750
501.656000	3740
501.509000	3710
501.362000	3676
501.216000	3680
501.069000	3692
500.923000	3697
500.776000	3740
500.629000	3763
500.483000	3734
500.336000	3734
500.190000	3744
500.043000	3684
499.897000	3673
499.750000	3659
499.603000	3683
499.457000	3687
499.310000	3686
499.164000	3719
499.017000	3699
498.870000	3688
498.724000	3699
498.577000	3716
498.431000	3703
498.284000	3694
498.138000	3703
497.991000	3678
497.844000	3671
497.698000	3674
497.551000	3689
497.405000	3712
497.258000	3707
497.111000	3650
496.965000	3657
496.818000	3689
496.672000	3692
496.525000	3683
496.379000	3681
496.232000	3672
496.085000	3663
495.939000	3682
495.792000	3700
495.646000	3653
495.499000	3659
495.352000	3700
495.206000	3678
495.059000	3675
494.913000	3653
494.766000	3662
494.620000	3713
494.473000	3729
494.326000	3718
494.180000	3654
494.033000	3683
493.887000	3695
493.740000	3675
493.593000	3666
493.447000	3665
493.300000	3663
493.154000	3650
493.007000	3667
492.861000	3656
492.714000	3641
492.567000	3639
492.421000	3682
492.274000	3652
492.128000	3663
491.981000	3680
491.834000	3663
491.688000	3645
491.541000	3659
491.395000	3635
491.248000	3612
491.102000	3627
490.955000	3615
490.808000	3635
490.662000	3668
490.515000	3666
490.369000	3649
490.222000	3661
490.076000	3644
489.929000	3623
489.782000	3631
489.636000	3585
489.489000	3606
489.343000	3639
489.196000	3664
489.049000	3656
488.903000	3661
488.756000	3649
488.610000	3657
488.463000	3635
488.317000	3617
488.170000	3597
488.023000	3622
487.877000	3623
487.730000	3618
487.584000	3614
487.437000	3580
487.290000	3610
487.144000	3611
486.997000	3574
486.851000	3635
486.704000	3647
486.558000	3632
486.411000	3588
486.264000	3628
486.118000	3676
485.971000	3639
485.825000	3618
485.678000	3629
485.531000	3624
485.385000	3648
485.238000	3612
485.092000	3578
484.945000	3632
484.799000	3660
484.652000	3636
484.505000	3626
484.359000	3637
484.212000	3635
484.066000	3633
483.919000	3630
483.772000	3646
483.626000	3662
483.479000	3660
483.333000	3688
483.186000	3697
483.040000	3698
482.893000	3682
482.746000	3652
482.600000	3653
482.453000	3629
482.307000	3644
482.160000	3668
482.013000	3620
481.867000	3606
481.720000	3624
481.574000	3674
481.427000	3649
481.281000	3572
481.134000	3568
480.987000	3615
480.841000	3604
480.694000	3605
480.548000	3637
480.401000	3653
480.254000	3621
480.108000	3640
479.961000	3667
479.815000	3641
479.668000	3624
479.522000	3627
479.375000	3649
479.228000	3652
479.082000	3637
478.935000	3644
478.789000	3633
478.642000	3677
478.495000	3621
478.349000	3614
478.202000	3647
478.056000	3628
477.909000	3621
477.763000	3603
477.616000	3630
477.469000	3631
477.323000	3672
477.176000	3682
477.030000	3626
476.883000	3650
476.736000	3656
476.590000	3655
476.443000	3654
476.297000	3665
476.150000	3621
476.004000	3643
475.857000	3688
475.710000	3657
475.564000	3627
475.417000	3649
475.271000	3634
475.124000	3633
474.978000	3608
474.831000	3648
474.684000	3662
474.538000	3654
474.391000	3694
474.245000	3678
474.098000	3633
473.951000	3661
473.805000	3680
473.658000	3687
473.512000	3662
473.365000	3675
473.219000	3686
473.072000	3713
472.925000	3711
472.779000	3673
472.632000	3662
472.486000	3696
472.339000	3705
472.192000	3710
472.046000	3714
471.899000	3708
471.753000	3705
471.606000	3684
471.460000	3696
471.313000	3663
471.166000	3678
471.020000	3720
470.873000	3719
470.727000	3719
470.580000	3762
470.433000	3755
470.287000	3734
470.140000	3716
469.994000	3689
469.847000	3703
469.701000	3741
469.554000	3759
469.407000	3755
469.261000	3739
469.114000	3757
468.968000	3738
468.821000	3732
468.674000	3724
468.528000	3729
468.381000	3716
468.235000	3761
468.088000	3735
467.942000	3765
467.795000	3789
467.648000	3770
467.502000	3769
467.355000	3815
467.209000	3815
467.062000	3798
466.915000	3763
466.769000	3738
466.622000	3735
466.476000	3736
466.329000	3773
466.183000	3811
466.036000	3797
465.889000	3805
465.743000	3818
465.596000	3793
465.450000	3816
465.303000	3780
465.156000	3793
465.010000	3797
464.863000	3817
464.717000	3819
464.570000	3841
464.424000	3835
464.277000	3818
464.130000	3817
463.984000	3832
463.837000	3808
463.691000	3821
463.544000	3819
463.397000	3817
463.251000	3835
463.104000	3883
462.958000	3887
462.811000	3849
462.665000	3809
462.518000	3810
462.371000	3791
462.225000	3782
462.078000	3792
461.932000	3847
461.785000	3876
461.639000	3886
461.492000	3879
461.345000	3918
461.199000	3884
461.052000	3925
460.906000	3932
460.759000	3882
460.612000	3935
460.466000	3940
460.319000	3912
460.173000	3946
460.026000	3936
459.880000	3945
459.733000	3912
459.586000	3977
459.440000	3975
459.293000	3965
459.147000	3971
459.000000	3977
