Wavelength,Intensity
700.783000,5294
700.626000,5397
700.469000,5464
700.311000,5189
700.154000,5608
699.997000,5694
699.840000,5482
699.683000,5450
699.526000,5433
699.369000,5559
699.211000,5634
699.054000,5401
698.897000,5294
698.740000,5351
698.583000,5386
698.426000,5315
698.269000,5236
698.111000,5138
697.954000,5263
697.797000,5280
697.640000,5666
697.483000,5679
697.326000,5382
697.169000,5285
697.011000,5550
696.854000,5561
696.697000,5282
696.540000,5332
696.388000,5440
696.236000,5388
696.085000,5200
695.933000,5271
695.781000,5389
695.629000,5459
695.478000,5359
695.326000,5180
695.174000,5157
695.022000,5393
694.871000,5249
694.719000,5431
694.567000,5730
694.415000,5706
694.264000,5548
694.112000,5180
693.960000,5177
693.808000,5281
693.657000,5289
693.505000,5244
693.353000,5229
693.201000,5264
693.050000,5307
692.898000,5893
692.746000,5662
692.594000,5355
692.443000,5662
692.291000,5561
692.139000,5863
691.987000,5909
691.836000,5599
691.684000,5523
691.532000,5561
691.380000,5429
691.229000,5264
691.077000,5331
690.925000,5284
690.773000,5297
690.622000,5519
690.470000,5451
690.318000,5382
690.166000,5488
690.015000,5491
689.863000,5564
689.711000,5566
689.559000,5551
689.408000,5414
689.256000,5656
689.104000,5979
688.952000,5592
688.801000,5447
688.649000,5561
688.497000,5553
688.345000,5346
688.194000,5347
688.042000,5470
687.890000,5264
687.738000,5390
687.587000,5530
687.435000,5522
687.283000,5726
687.131000,5386
686.980000,5349
686.828000,5210
686.676000,5249
686.524000,5518
686.373000,5619
686.221000,5458
686.069000,5389
685.917000,5645
685.766000,5342
685.614000,5131
685.462000,5221
685.310000,5362
685.159000,5424
685.007000,5565
684.855000,5502
684.703000,5296
684.552000,5312
684.400000,5508
684.248000,5723
684.096000,5443
683.945000,5414
683.793000,5639
683.641000,5347
683.489000,5511
683.338000,5523
683.186000,5339
683.034000,5192
682.882000,5285
682.731000,5413
682.579000,5371
682.427000,5188
682.275000,5304
682.124000,5469
681.972000,5605
681.820000,5508
681.668000,5455
681.517000,6006
681.365000,5896
681.213000,5692
681.061000,5675
680.910000,5321
680.758000,5351
680.606000,5507
680.454000,5438
680.303000,5431
680.151000,5503
679.999000,5315
679.847000,5116
679.696000,5244
679.544000,5381
679.392000,5402
679.240000,5309
679.089000,5305
678.937000,5335
678.785000,5357
678.633000,5264
678.482000,5204
678.330000,5727
678.178000,6001
678.026000,5472
677.875000,5337
677.723000,5429
677.571000,5325
677.419000,5584
677.268000,5735
677.116000,5568
676.964000,5225
676.812000,5412
676.661000,5397
676.509000,6032
676.357000,5690
676.205000,5180
676.054000,5518
675.902000,5511
675.750000,5420
675.598000,5507
675.447000,5267
675.295000,5216
675.143000,5640
674.991000,6028
674.840000,5668
674.688000,5350
674.536000,5380
674.384000,5377
674.233000,5446
674.081000,5368
673.929000,5439
673.777000,5285
673.626000,5227
673.474000,5298
673.322000,5544
673.170000,5467
673.019000,5186
672.867000,5260
672.715000,5724
672.563000,5690
672.412000,5463
672.260000,5458
672.108000,5394
671.956000,5476
671.805000,5875
671.653000,5743
671.501000,5465
671.349000,5625
671.198000,5412
671.046000,5235
670.894000,5371
670.742000,5249
670.591000,5375
670.439000,5470
670.287000,5443
670.135000,5412
669.984000,5388
669.832000,5444
669.680000,5224
669.528000,5124
669.377000,5287
669.225000,5749
669.073000,5627
668.921000,5287
668.770000,5292
668.618000,5480
668.466000,5302
668.314000,5274
668.163000,5495
668.011000,5430
667.859000,5807
667.707000,5630
667.556000,5236
667.404000,5280
667.252000,5372
667.100000,5469
666.948000,5406
666.797000,5299
666.645000,5719
666.493000,6320
666.342000,5616
666.190000,5144
666.038000,5254
665.886000,5525
665.734000,5281
665.583000,5376
665.431000,5836
665.279000,5685
665.127000,5457
664.976000,5537
664.824000,5596
664.672000,5483
664.520000,5476
664.369000,5351
664.217000,5973
664.065000,5813
663.913000,6114
663.762000,6036
663.610000,5560
663.458000,5554
663.306000,5595
663.155000,5223
663.003000,5450
662.851000,6567
662.699000,6062
662.548000,5343
662.396000,5741
662.244000,5850
662.092000,5551
661.941000,6048
661.789000,5817
661.637000,7227
661.485000,7487
661.334000,7531
661.182000,7989
661.030000,7467
660.878000,7710
660.727000,8896
660.575000,9059
660.423000,8839
660.271000,7575
660.120000,7428
659.968000,8629
659.816000,8635
659.664000,8773
659.513000,10202
659.361000,11360
659.209000,11089
659.057000,12315
658.906000,11413
658.754000,11205
658.602000,12261
658.450000,11262
658.299000,9152
658.147000,8375
657.995000,7996
657.843000,8689
657.692000,8316
657.540000,7642
657.388000,7016
657.236000,6310
657.085000,6179
656.933000,5766
656.781000,5824
656.629000,7375
656.478000,7397
656.326000,6279
656.174000,6272
656.022000,6539
655.871000,6811
655.719000,6019
655.567000,6225
655.415000,5927
655.264000,5853
655.112000,6480
654.960000,5876
654.808000,5311
654.657000,5331
654.505000,5386
654.353000,6167
654.201000,6069
654.050000,5937
653.898000,6279
653.746000,5679
653.594000,5902
653.443000,5995
653.291000,5820
653.139000,5644
652.987000,5533
652.836000,5461
652.684000,5833
652.532000,5731
652.380000,5963
652.229000,6220
652.077000,5777
651.925000,5376
651.773000,5454
651.622000,5805
651.470000,5629
651.318000,5445
651.166000,5463
651.015000,6080
650.863000,5649
650.711000,5439
650.559000,5791
650.408000,5575
650.256000,5285
650.104000,5232
649.952000,5573
649.801000,5406
649.649000,5347
649.497000,5839
649.345000,5713
649.194000,6175
649.042000,5762
648.890000,6038
648.738000,6767
648.587000,6353
648.435000,5642
648.283000,6148
648.131000,5887
647.980000,5459
647.828000,6035
647.676000,5753
647.524000,5328
647.373000,5296
647.221000,5345
647.069000,5368
646.917000,5338
646.766000,6162
646.614000,5726
646.462000,5483
646.310000,5917
646.159000,5876
646.007000,5597
645.855000,5328
645.703000,5260
645.552000,5855
645.400000,5773
645.248000,5837
645.096000,5631
644.945000,5811
644.793000,5606
644.641000,5289
644.489000,5444
644.338000,5501
644.186000,5695
644.034000,5552
643.882000,5319
643.731000,5347
643.579000,5416
643.427000,5488
643.275000,5439
643.124000,5214
642.972000,5313
642.820000,5412
642.668000,5412
642.517000,5679
642.365000,5511
642.213000,5403
642.061000,5547
641.910000,5531
641.758000,5313
641.606000,5331
641.454000,5299
641.303000,5324
641.151000,5150
640.999000,5678
640.847000,5479
640.696000,6111
640.544000,5783
640.392000,6056
640.240000,6073
640.089000,5602
639.937000,5554
639.785000,5503
639.633000,5700
639.482000,5583
639.330000,5284
639.178000,5871
639.026000,5736
638.875000,5893
638.723000,5770
638.571000,5519
638.419000,5327
638.268000,5536
638.116000,5266
637.964000,5170
637.812000,5232
637.661000,5321
637.509000,5457
637.357000,5305
637.205000,5438
637.053000,5509
636.902000,5462
636.750000,5477
636.598000,5442
636.447000,5227
636.295000,5458
636.143000,5555
635.991000,5672
635.839000,5481
635.688000,5531
635.536000,5610
635.384000,5537
635.232000,5585
635.081000,5970
634.929000,5885
634.777000,5499
634.625000,5135
634.474000,5129
634.322000,5456
634.170000,5362
634.018000,5223
633.867000,5517
633.715000,5376
633.563000,5253
633.411000,5713
633.260000,5613
633.108000,5299
632.956000,5309
632.804000,6168
632.653000,6217
632.501000,5463
632.349000,5283
632.197000,5184
632.046000,5102
631.894000,5363
631.742000,5504
631.590000,5611
631.439000,5522
631.287000,5565
631.135000,5756
630.983000,5779
630.832000,6430
630.680000,5932
630.528000,5365
630.376000,5480
630.225000,5276
630.073000,5286
629.921000,5201
629.769000,5388
629.618000,5991
629.466000,5595
629.314000,5355
629.162000,5302
629.011000,5422
628.859000,5382
628.707000,5491
628.555000,5633
628.404000,5477
628.252000,5426
628.100000,5887
627.948000,5753
627.797000,5495
627.645000,5866
627.493000,5597
627.341000,5410
627.190000,5397
627.038000,5251
626.886000,5144
626.734000,5327
626.583000,5456
626.431000,5562
626.279000,5432
626.127000,5318
625.976000,5450
625.824000,5453
625.672000,5195
625.520000,5037
625.369000,5332
625.217000,5228
625.065000,5409
624.913000,6091
624.762000,6325
624.610000,5715
624.458000,5568
624.306000,5503
624.155000,5513
624.003000,5496
623.851000,5380
623.699000,5470
623.548000,5525
623.396000,5627
623.244000,5492
623.092000,5940
622.941000,5968
622.789000,5477
622.637000,5829
622.485000,5909
622.334000,5626
622.182000,5660
622.030000,5504
621.878000,5508
621.727000,6155
621.575000,5967
621.423000,5739
621.271000,5427
621.120000,5476
620.968000,5682
620.816000,5621
620.664000,5389
620.513000,5249
620.361000,5310
620.209000,5233
620.057000,6177
619.906000,6053
619.754000,5619
619.602000,5690
619.450000,5563
619.299000,5431
619.147000,5452
618.995000,5603
618.843000,5869
618.692000,5565
618.540000,5385
618.388000,6026
618.236000,6080
618.085000,5551
617.933000,6092
617.781000,6139
617.629000,5654
617.478000,5543
617.326000,5631
617.174000,5780
617.022000,5391
616.871000,5261
616.719000,5287
616.567000,5468
616.415000,5536
616.264000,5636
616.112000,5356
615.960000,6117
615.808000,5875
615.657000,6005
615.505000,6396
615.353000,5794
615.201000,5489
615.050000,6298
614.898000,6115
614.746000,5515
614.594000,5419
614.443000,5509
614.291000,5360
614.139000,5548
613.987000,5404
613.836000,5880
613.684000,5772
613.532000,6150
613.380000,5702
613.229000,5235
613.077000,5624
612.925000,5619
612.773000,5550
612.622000,5553
612.470000,5431
612.318000,5563
612.166000,5488
612.015000,5262
611.863000,5996
611.711000,6059
611.559000,5552
611.408000,5470
611.256000,5317
611.104000,5225
610.952000,5520
610.801000,5500
610.649000,5502
610.497000,5476
610.345000,5473
610.194000,5622
610.042000,5778
609.890000,5648
609.738000,5575
609.587000,5720
609.435000,5742
609.283000,5366
609.131000,5728
608.980000,5648
608.828000,5242
608.676000,5413
608.524000,5757
608.373000,5463
608.221000,5645
608.069000,5837
607.917000,5816
607.766000,5604
607.614000,5840
607.462000,5673
607.310000,5621
607.159000,5546
607.007000,5466
606.855000,5582
606.703000,5564
606.552000,5461
606.400000,5410
606.248000,5491
606.096000,5484
605.944000,5536
605.793000,5429
605.641000,5728
605.489000,5479
605.337000,5322
605.186000,5276
605.034000,5587
604.882000,5478
604.730000,5266
604.579000,5619
604.427000,5347
604.275000,5396
604.123000,5361
603.972000,5230
603.820000,5426
603.668000,5615
603.516000,5480
603.365000,5447
603.213000,5590
603.061000,5872
602.909000,5607
602.758000,5430
602.606000,6394
602.454000,6276
602.302000,5519
602.151000,5382
601.999000,5421
601.847000,5476
601.695000,5278
601.544000,5137
601.392000,5581
601.240000,5530
601.088000,5456
600.937000,5620
600.785000,5578
600.633000,5320
600.481000,6082
600.330000,5877
600.178000,5361
600.026000,5216
599.874000,5186
599.723000,5468
599.571000,5621
599.419000,5577
599.267000,5343
599.116000,5290
598.964000,6163
598.812000,5788
598.660000,5244
598.509000,5185
598.357000,5769
598.205000,6064
598.053000,6769
597.902000,6137
597.750000,5466
597.598000,5439
597.446000,5346
597.295000,6894
597.143000,6620
596.991000,7274
596.839000,7768
596.688000,6592
596.536000,8587
596.384000,8699
596.232000,6866
596.081000,5854
595.929000,5685
595.777000,6798
595.625000,7368
595.474000,6377
595.322000,5909
595.170000,7257
595.018000,6703
594.867000,5576
594.715000,5567
594.563000,5535
594.411000,5945
594.260000,5846
594.108000,5532
593.956000,5461
593.804000,5629
593.653000,5679
593.501000,5397
593.349000,5536
593.197000,5423
593.046000,5453
592.894000,6213
592.742000,6296
592.590000,6293
592.439000,6718
592.287000,6392
592.135000,8085
591.983000,7574
591.832000,8837
591.680000,9036
591.528000,8745
591.376000,7710
591.225000,6150
591.073000,5319
590.921000,5643
590.769000,5770
590.618000,5265
590.466000,5472
590.314000,5519
590.162000,5685
590.011000,5663
589.859000,5425
589.707000,6018
589.555000,6140
589.404000,5776
589.252000,5358
589.100000,5584
588.948000,5475
588.797000,5292
588.645000,5355
588.493000,5307
588.341000,5861
588.190000,6452
588.038000,5828
587.886000,5866
587.734000,5921
587.583000,5677
587.431000,5490
587.279000,5447
587.127000,5836
586.976000,5604
586.824000,5339
586.672000,5606
586.520000,5452
586.369000,5489
586.217000,5433
586.065000,5752
585.913000,5604
585.762000,5576
585.610000,5695
585.458000,5737
585.306000,5710
585.155000,5826
585.003000,5539
584.851000,5432
584.699000,5818
584.548000,6338
584.396000,5818
584.244000,5455
584.092000,5154
583.941000,5280
583.789000,5209
583.637000,5429
583.485000,5551
583.334000,5518
583.182000,5411
583.030000,5372
582.878000,5178
582.727000,5238
582.575000,5440
582.423000,5494
582.271000,5364
582.120000,6026
581.968000,5720
581.816000,5811
581.664000,5892
581.513000,5500
581.361000,5172
581.209000,5510
581.057000,5565
580.906000,5433
580.754000,5272
580.602000,5278
580.450000,6093
580.299000,6731
580.147000,6556
579.995000,5795
579.843000,5543
579.692000,5391
579.540000,5277
579.388000,5389
579.236000,5416
579.085000,5560
578.933000,5442
578.781000,5400
578.629000,5379
578.478000,5272
578.326000,5127
578.174000,5773
578.022000,5625
577.871000,5188
577.719000,5222
577.567000,5822
577.415000,5532
577.264000,5455
577.112000,5376
576.960000,5380
576.811000,5486
576.662000,5408
576.512000,5288
576.363000,5305
576.214000,5322
576.065000,5203
575.915000,5283
575.766000,5513
575.617000,5596
575.468000,6532
575.318000,5976
575.169000,5382
575.020000,5347
574.871000,5318
574.722000,5340
574.572000,5445
574.423000,5622
574.274000,5628
574.125000,5622
573.975000,5548
573.826000,5296
573.677000,6261
573.528000,6038
573.379000,5751
573.229000,5953
573.080000,6198
572.931000,5792
572.782000,5356
572.632000,5396
572.483000,6940
572.334000,6397
572.185000,5673
572.036000,5524
571.886000,5421
571.737000,5639
571.588000,6030
571.439000,7057
571.289000,7992
571.140000,7010
570.991000,7212
570.842000,9740
570.692000,11483
570.543000,12858
570.394000,14157
570.245000,14584
570.096000,15033
569.946000,13239
569.797000,11302
569.648000,10736
569.499000,10208
569.349000,8871
569.200000,10024
569.051000,10029
568.902000,10456
568.753000,8814
568.603000,6718
568.454000,5813
568.305000,5981
568.156000,6140
568.006000,5824
567.857000,6450
567.708000,6176
567.559000,5788
567.409000,5397
567.260000,5334
567.111000,5464
566.962000,5346
566.813000,5932
566.663000,5878
566.514000,5498
566.365000,5511
566.216000,5505
566.066000,5395
565.917000,5425
565.768000,5870
565.619000,5731
565.470000,5346
565.320000,5563
565.171000,5852
565.022000,5853
564.873000,5560
564.723000,5312
564.574000,5181
564.425000,6072
564.276000,6020
564.126000,5466
563.977000,5249
563.828000,5236
563.679000,5218
563.530000,5379
563.380000,5311
563.231000,5969
563.082000,5708
562.933000,5326
562.783000,5595
562.634000,5480
562.485000,5190
562.336000,5440
562.187000,5981
562.037000,5723
561.888000,5402
561.739000,5361
561.590000,5424
561.440000,5173
561.291000,5362
561.142000,5505
560.993000,5892
560.843000,6547
560.694000,7132
560.545000,6413
560.396000,5481
560.247000,5178
560.097000,5305
559.948000,5512
559.799000,6122
559.650000,6322
559.500000,5653
559.351000,5273
559.202000,5355
559.053000,5177
558.904000,5343
558.754000,5360
558.605000,5733
558.456000,5755
558.307000,5694
558.157000,5618
558.008000,5320
557.859000,5820
557.710000,5657
557.560000,5542
557.411000,5534
557.262000,5351
557.113000,5550
556.964000,6531
556.814000,6223
556.665000,5609
556.516000,5928
556.367000,6615
556.217000,6880
556.068000,6003
555.919000,5621
555.770000,6452
555.621000,6699
555.471000,6060
555.322000,5627
555.173000,5596
555.024000,5509
554.874000,5682
554.725000,5550
554.576000,5861
554.427000,5854
554.277000,5464
554.128000,5792
553.979000,5634
553.830000,5293
553.681000,5118
553.531000,5507
553.382000,5833
553.233000,5545
553.084000,5318
552.934000,5309
552.785000,6304
552.636000,6358
552.487000,6696
552.338000,7018
552.188000,6543
552.039000,6079
551.890000,5783
551.741000,5462
551.591000,5980
551.442000,6665
551.293000,6008
551.144000,5640
550.994000,6241
550.845000,6199
550.696000,5848
550.547000,5447
550.398000,6314
550.248000,6497
550.099000,6378
549.950000,5872
549.801000,5311
549.651000,5987
549.502000,5841
549.353000,5886
549.204000,5839
549.055000,5824
548.905000,5575
548.756000,5387
548.607000,5636
548.458000,5453
548.308000,5470
548.159000,5683
548.010000,5982
547.861000,6390
547.712000,6344
547.562000,5859
547.413000,5668
547.264000,5583
547.115000,5484
546.965000,6339
546.816000,5990
546.667000,6204
546.518000,5861
546.368000,5494
546.219000,5586
546.070000,5616
545.924000,5536
545.777000,6043
545.631000,6047
545.484000,5549
545.338000,5196
545.192000,5369
545.045000,5437
544.899000,5633
544.753000,5681
544.606000,5532
544.460000,5916
544.313000,5748
544.167000,5592
544.021000,5984
543.874000,5620
543.728000,5510
543.581000,5422
543.435000,5451
543.289000,5571
543.142000,5330
542.996000,5454
542.849000,5784
542.703000,6385
542.557000,5743
542.410000,5204
542.264000,5225
542.118000,5670
541.971000,5572
541.825000,5299
541.678000,5292
541.532000,5575
541.386000,6501
541.239000,6090
541.093000,5582
540.946000,5419
540.800000,5665
540.654000,6086
540.507000,5619
540.361000,5919
540.214000,6268
540.068000,6273
539.922000,5815
539.775000,5479
539.629000,5690
539.483000,5625
539.336000,5408
539.190000,5578
539.043000,5644
538.897000,5431
538.751000,5400
538.604000,6460
538.458000,6097
538.311000,5851
538.165000,5871
538.019000,5514
537.872000,5505
537.726000,6692
537.580000,6313
537.433000,5490
537.287000,5467
537.140000,5221
536.994000,5633
536.848000,5800
536.701000,5805
536.555000,5896
536.408000,5546
536.262000,5222
536.116000,5344
535.969000,6701
535.823000,6071
535.676000,5444
535.530000,5412
535.384000,5134
535.237000,5214
535.091000,5556
534.945000,5462
534.798000,5661
534.652000,5477
534.505000,6427
534.359000,6654
534.213000,5762
534.066000,5788
533.920000,6119
533.773000,5829
533.627000,5438
533.481000,5850
533.334000,5637
533.188000,5446
533.041000,5717
532.895000,6086
532.749000,5658
532.602000,6063
532.456000,5957
532.310000,6279
532.163000,6304
532.017000,5960
531.870000,5451
531.724000,5510
531.578000,5436
531.431000,5568
531.285000,6172
531.138000,5634
530.992000,5489
530.846000,5725
530.699000,5502
530.553000,5406
530.407000,5507
530.260000,6120
530.114000,5758
529.967000,6378
529.821000,5875
529.675000,5190
529.528000,5409
529.382000,5243
529.235000,5283
529.089000,5484
528.943000,5706
528.796000,5739
528.650000,5777
528.503000,5555
528.357000,6149
528.211000,6960
528.064000,6081
527.918000,5923
527.772000,5690
527.625000,7029
527.479000,7400
527.332000,7084
527.186000,5993
527.040000,6206
526.893000,5902
526.747000,5387
526.600000,5915
526.454000,5666
526.308000,5517
526.161000,5428
526.015000,5621
525.868000,7027
525.722000,6303
525.576000,5606
525.429000,5967
525.283000,7185
525.137000,6789
524.990000,7259
524.844000,7919
524.697000,11609
524.551000,12772
524.405000,12555
524.258000,10873
524.112000,8081
523.965000,6318
523.819000,6071
523.673000,7335
523.526000,7547
523.380000,7327
523.234000,6376
523.087000,5553
522.941000,6085
522.794000,6028
522.648000,5777
522.502000,6397
522.355000,5987
522.209000,6952
522.062000,6902
521.916000,6608
521.770000,5922
521.623000,5659
521.477000,5783
521.330000,6783
521.184000,8066
521.038000,8185
520.891000,8382
520.745000,10025
520.599000,10283
520.452000,10318
520.306000,9318
520.159000,9683
520.013000,9935
519.867000,9559
519.720000,8150
519.574000,7032
519.427000,7939
519.281000,7975
519.135000,6316
518.988000,7411
518.842000,8557
518.695000,6976
518.549000,6370
518.403000,7211
518.256000,10195
518.110000,10283
517.964000,8354
517.817000,7865
517.671000,7264
517.524000,6118
517.378000,6725
517.232000,6266
517.085000,5595
516.939000,5725
516.792000,7046
516.646000,6506
516.500000,6472
516.353000,6410
516.207000,6933
516.061000,6092
515.914000,5551
515.768000,5928
515.621000,6095
515.475000,7092
515.329000,6240
515.182000,5601
515.036000,6503
514.889000,7122
514.743000,6129
514.597000,5331
514.450000,5351
514.304000,5508
514.157000,5568
514.011000,6437
513.865000,6224
513.718000,6473
513.572000,8625
513.426000,11164
513.279000,11342
513.133000,8557
512.986000,6121
512.840000,6056
512.694000,5585
512.547000,5447
512.401000,5432
512.254000,6646
512.108000,6954
511.962000,6886
511.815000,6244
511.669000,5807
511.522000,5630
511.376000,5872
511.230000,5846
511.083000,6185
510.937000,7789
510.791000,7584
510.644000,7372
510.498000,6419
510.351000,6179
510.205000,6373
510.059000,6029
509.912000,5954
509.766000,6314
509.619000,6034
509.473000,6174
509.327000,6035
509.180000,6874
509.034000,6528
508.887000,5749
508.741000,5909
508.595000,6671
508.448000,8056
508.302000,8071
508.156000,7957
508.009000,7151
507.863000,7053
507.716000,8954
507.570000,10804
507.424000,10199
507.277000,9924
507.131000,8214
506.984000,7042
506.838000,6425
506.692000,6648
506.545000,7132
506.399000,7398
506.253000,6580
506.106000,7756
505.960000,7928
505.813000,7520
505.667000,9050
505.521000,8546
505.374000,8474
505.228000,10835
505.081000,12181
504.935000,10616
504.789000,10741
504.642000,12203
504.496000,13707
504.349000,16209
504.203000,20362
504.057000,24780
503.910000,29608
503.764000,35056
503.618000,39881
503.471000,44223
503.325000,47609
503.178000,45682
503.032000,41975
502.886000,34413
502.739000,27452
502.593000,21327
502.446000,17899
502.300000,16816
502.154000,15756
502.007000,13400
501.861000,12403
501.714000,10974
501.568000,10181
501.422000,9256
501.275000,7304
501.129000,6408
500.983000,5887
500.836000,6708
500.690000,6282
500.543000,6889
500.397000,8103
500.251000,6900
500.104000,5916
499.958000,6903
499.811000,7277
499.665000,6463
499.519000,5709
499.372000,5868
499.226000,7709
499.080000,7083
498.933000,7729
498.787000,8350
498.640000,7379
498.494000,6511
498.348000,7658
498.201000,6987
498.055000,7792
497.908000,7754
497.762000,6792
497.616000,7492
497.469000,7380
497.323000,8024
497.176000,7579
497.030000,7564
496.884000,7107
496.737000,8782
496.591000,8904
496.445000,7267
496.298000,7930
496.152000,8026
496.005000,9411
495.859000,8208
495.713000,6544
495.566000,6488
495.420000,8831
495.273000,8763
495.127000,7509
494.981000,6547
494.834000,9139
494.688000,9196
494.541000,7332
494.395000,7426
494.249000,9297
494.102000,7794
493.956000,6721
493.810000,7124
493.663000,6805
493.517000,8021
493.370000,7626
493.224000,7130
493.078000,6464
492.931000,8666
492.785000,7984
492.638000,7925
492.492000,9580
492.346000,8937
492.199000,7836
492.053000,8734
491.907000,8491
491.760000,7600
491.614000,8655
491.467000,8896
491.321000,8290
491.175000,8327
491.028000,9185
490.882000,8448
490.735000,8763
490.589000,9691
490.443000,8867
490.296000,8354
490.150000,8664
490.003000,9363
489.857000,9320
489.711000,8907
489.564000,11033
489.418000,10178
489.272000,11325
489.125000,10201
488.979000,8745
488.832000,9193
488.686000,9443
488.540000,9140
488.393000,10412
488.247000,10306
488.100000,10175
487.954000,9044
487.808000,10652
487.661000,10562
487.515000,9190
487.368000,10330
487.222000,9965
487.076000,10056
486.929000,8423
486.783000,7911
486.637000,8175
486.490000,8198
486.344000,7796
486.197000,8180
486.051000,7979
485.905000,7212
485.758000,7387
485.612000,7480
485.465000,7266
485.319000,8528
485.173000,9505
485.026000,8240
484.880000,8081
484.734000,8011
484.587000,7716
484.441000,8385
484.294000,8821
484.148000,9952
484.002000,10078
483.855000,11236
483.709000,11589
483.562000,11941
483.416000,12212
483.270000,14708
483.123000,14636
482.977000,13121
482.830000,11291
482.684000,11058
482.538000,10793
482.391000,9650
482.245000,9161
482.099000,10704
481.952000,10067
481.806000,9954
481.659000,10473
481.513000,10368
481.367000,10819
481.220000,9716
481.074000,9923
480.927000,10102
480.781000,9294
480.635000,9825
480.488000,8359
480.342000,9446
480.195000,8596
480.049000,8228
479.903000,7738
479.756000,9352
479.610000,7937
479.464000,6831
479.317000,7124
479.171000,8009
479.024000,8682
478.878000,9188
478.732000,9571
478.585000,8282
478.439000,7999
478.292000,8385
478.146000,7672
478.000000,7528
477.853000,8152
477.707000,8188
477.561000,8901
477.414000,9604
477.268000,10109
477.121000,8642
476.975000,7583
476.829000,8041
476.682000,7787
476.536000,6663
476.389000,6431
476.243000,7785
476.097000,6805
475.950000,7987
475.804000,7272
475.657000,6991
475.511000,7069
475.365000,8372
475.218000,8240
475.072000,8101
474.926000,8359
474.779000,8944
474.633000,9502
474.486000,10448
474.340000,10569
474.194000,10467
474.047000,10676
473.901000,12845
473.754000,13123
473.608000,13532
473.462000,14445
473.315000,15280
473.169000,14412
473.022000,13950
472.876000,15289
472.730000,14706
472.583000,12231
472.437000,12604
472.291000,11320
472.144000,10931
471.998000,9431
471.851000,9123
471.705000,9602
471.559000,8233
471.412000,9781
471.266000,10819
471.119000,9920
470.973000,9504
470.827000,11342
470.680000,11410
470.534000,12499
470.388000,12264
470.241000,10687
470.095000,10708
469.948000,11388
469.802000,9630
469.656000,9783
469.509000,11342
469.363000,11143
469.216000,10468
469.070000,10368
468.924000,11807
468.777000,10595
468.631000,11113
468.484000,10878
468.338000,12568
468.192000,17333
468.045000,18462
467.899000,21872
467.753000,24762
467.606000,23257
467.460000,21968
467.313000,24003
467.167000,26447
467.021000,27674
466.874000,24802
466.728000,20943
466.581000,19326
466.435000,20856
466.289000,24052
466.142000,27344
465.996000,31013
465.849000,31429
465.703000,24751
465.557000,18751
465.410000,15065
465.264000,15399
465.118000,14941
464.971000,14806
464.825000,14112
464.678000,14163
464.532000,13314
