Wavelength,Intensity
707.383000,5762
707.226000,5788
707.068000,5733
706.911000,5731
706.754000,5587
706.597000,5388
706.440000,5607
706.283000,5772
706.126000,5625
705.968000,5364
705.811000,5532
705.654000,5499
705.497000,5447
705.340000,5524
705.183000,5490
705.026000,5489
704.868000,5580
704.711000,5524
704.554000,5533
704.397000,5755
704.240000,5646
704.083000,5691
703.926000,5561
703.768000,5592
703.611000,5841
703.454000,5616
703.297000,5586
703.140000,5650
702.983000,5768
702.826000,5628
702.668000,5581
702.511000,5692
702.354000,5459
702.197000,5418
702.040000,5565
701.883000,5782
701.726000,5590
701.569000,5477
701.411000,5562
701.254000,5582
701.097000,5577
700.940000,5586
700.783000,5441
700.626000,5548
700.469000,5585
700.311000,5320
700.154000,5740
699.997000,5884
699.840000,5597
699.683000,5584
699.526000,5620
699.369000,5778
699.211000,5872
699.054000,5595
698.897000,5510
698.740000,5549
698.583000,5654
698.426000,5590
698.269000,5485
698.111000,5383
697.954000,5493
697.797000,5460
697.640000,5747
697.483000,5831
697.326000,5573
697.169000,5508
697.011000,5743
696.854000,5762
696.697000,5515
696.540000,5592
696.388000,5687
696.236000,5586
696.085000,5484
695.933000,5511
695.781000,5548
695.629000,5579
695.478000,5536
695.326000,5395
695.174000,5409
695.022000,5691
694.871000,5488
694.719000,5724
694.567000,6061
694.415000,5898
694.264000,5729
694.112000,5414
693.960000,5427
693.808000,5463
693.657000,5476
693.505000,5527
693.353000,5525
693.201000,5521
693.050000,5611
692.898000,6038
692.746000,5854
692.594000,5633
692.443000,5911
692.291000,5793
692.139000,5925
691.987000,6051
691.836000,5897
691.684000,5907
691.532000,5897
691.380000,5788
691.229000,5660
691.077000,5616
690.925000,5554
690.773000,5543
690.622000,5763
690.470000,5704
690.318000,5711
690.166000,5857
690.015000,5785
689.863000,5734
689.711000,5782
689.559000,5897
689.408000,5677
689.256000,5824
689.104000,6288
688.952000,5892
688.801000,5736
688.649000,5921
688.497000,5823
688.345000,5619
688.194000,5754
688.042000,5777
687.890000,5616
687.738000,5752
687.587000,5831
687.435000,5844
687.283000,5907
687.131000,5592
686.980000,5670
686.828000,5539
686.676000,5541
686.524000,5878
686.373000,5976
686.221000,5809
686.069000,5734
685.917000,5927
685.766000,5664
685.614000,5417
685.462000,5554
685.310000,5696
685.159000,5739
685.007000,5849
684.855000,5768
684.703000,5582
684.552000,5646
684.400000,5792
684.248000,5895
684.096000,5654
683.945000,5641
683.793000,5848
683.641000,5711
683.489000,5859
683.338000,5776
683.186000,5590
683.034000,5491
682.882000,5608
682.731000,5681
682.579000,5673
682.427000,5373
682.275000,5523
682.124000,5782
681.972000,5893
681.820000,5797
681.668000,5776
681.517000,6222
681.365000,6115
681.213000,6072
681.061000,6070
680.910000,5626
680.758000,5640
680.606000,5812
680.454000,5759
680.303000,5769
680.151000,5821
679.999000,5604
679.847000,5409
679.696000,5570
679.544000,5637
679.392000,5676
679.240000,5601
679.089000,5591
678.937000,5589
678.785000,5656
678.633000,5579
678.482000,5531
678.330000,5959
678.178000,6156
678.026000,5702
677.875000,5589
677.723000,5614
677.571000,5574
677.419000,5813
677.268000,6038
677.116000,5942
676.964000,5632
676.812000,5785
676.661000,5790
676.509000,6217
676.357000,5998
676.205000,5590
676.054000,5880
675.902000,5842
675.750000,5792
675.598000,5914
675.447000,5584
675.295000,5638
675.143000,6044
674.991000,6209
674.840000,5894
674.688000,5735
674.536000,5716
674.384000,5721
674.233000,5840
674.081000,5744
673.929000,5838
673.777000,5679
673.626000,5595
673.474000,5721
673.322000,5979
673.170000,5882
673.019000,5605
672.867000,5705
672.715000,6024
672.563000,6031
672.412000,5820
672.260000,5838
672.108000,5745
671.956000,5687
671.805000,6095
671.653000,6147
671.501000,5871
671.349000,5938
671.198000,5847
671.046000,5744
670.894000,5869
670.742000,5792
670.591000,5885
670.439000,5989
670.287000,5948
670.135000,5762
669.984000,5816
669.832000,6005
669.680000,5756
669.528000,5644
669.377000,5859
669.225000,6252
669.073000,6115
668.921000,5899
668.770000,5937
668.618000,6053
668.466000,5909
668.314000,5919
668.163000,6125
668.011000,6145
667.859000,6332
667.707000,6222
667.556000,5958
667.404000,5983
667.252000,5957
667.100000,6095
666.948000,6102
666.797000,6065
666.645000,6363
666.493000,6683
666.342000,6149
666.190000,5979
666.038000,6132
665.886000,6451
665.734000,6187
665.583000,6394
665.431000,6804
665.279000,6696
665.127000,6531
664.976000,6581
664.824000,6763
664.672000,6734
664.520000,6717
664.369000,6644
664.217000,6956
664.065000,7117
663.913000,7419
663.762000,7762
663.610000,7658
663.458000,7836
663.306000,7812
663.155000,7453
663.003000,7537
662.851000,7853
662.699000,7682
662.548000,7508
662.396000,7919
662.244000,7930
662.092000,7838
661.941000,8196
661.789000,8304
661.637000,8630
661.485000,8849
661.334000,9132
661.182000,9426
661.030000,9571
660.878000,9951
660.727000,10374
660.575000,10839
660.423000,11289
660.271000,11384
660.120000,11939
659.968000,12318
659.816000,12407
659.664000,12955
659.513000,13663
659.361000,14141
659.209000,14345
659.057000,14896
658.906000,14802
658.754000,14664
658.602000,14449
658.450000,13896
658.299000,12967
658.147000,12108
657.995000,11345
657.843000,11151
657.692000,10675
657.540000,10142
657.388000,9551
657.236000,9187
657.085000,9232
656.933000,8780
656.781000,8524
656.629000,8660
656.478000,8420
656.326000,8202
656.174000,8103
656.022000,7960
655.871000,7924
655.719000,7622
655.567000,7475
655.415000,7310
655.264000,7477
655.112000,7535
654.960000,7078
654.808000,6850
654.657000,6962
654.505000,6858
654.353000,7333
654.201000,7294
654.050000,6921
653.898000,6867
653.746000,6746
653.594000,6769
653.443000,6800
653.291000,6812
653.139000,6796
652.987000,6807
652.836000,6684
652.684000,6768
652.532000,6811
652.380000,6860
652.229000,6898
652.077000,6817
651.925000,6754
651.773000,6829
651.622000,6919
651.470000,6839
651.318000,6801
651.166000,6860
651.015000,7212
650.863000,7020
650.711000,7001
650.559000,7266
650.408000,6979
650.256000,6518
650.104000,6319
649.952000,6542
649.801000,6300
649.649000,6308
649.497000,6507
649.345000,6525
649.194000,6704
649.042000,6343
648.890000,6414
648.738000,6970
648.587000,6976
648.435000,6457
648.283000,6483
648.131000,6391
647.980000,6345
647.828000,6580
647.676000,6401
647.524000,6092
647.373000,6123
647.221000,6283
647.069000,6387
646.917000,6209
646.766000,6602
646.614000,6334
646.462000,6286
646.310000,6541
646.159000,6476
646.007000,6270
645.855000,6082
645.703000,6025
645.552000,6280
645.400000,6212
645.248000,6202
645.096000,6063
644.945000,6236
644.793000,6116
644.641000,5991
644.489000,6147
644.338000,6138
644.186000,6284
644.034000,6264
643.882000,6111
643.731000,6199
643.579000,6275
643.427000,6535
643.275000,6503
643.124000,6129
642.972000,6135
642.820000,6262
642.668000,6130
642.517000,6199
642.365000,6143
642.213000,6113
642.061000,6209
641.910000,6209
641.758000,6102
641.606000,6062
641.454000,6025
641.303000,6113
641.151000,5907
640.999000,6206
640.847000,6075
640.696000,6495
640.544000,6529
640.392000,6645
640.240000,6785
640.089000,6470
639.937000,6392
639.785000,6264
639.633000,6458
639.482000,6424
639.330000,6065
639.178000,6336
639.026000,6334
638.875000,6421
638.723000,6312
638.571000,6183
638.419000,5931
638.268000,6124
638.116000,5984
637.964000,6060
637.812000,6087
637.661000,6123
637.509000,6278
637.357000,6111
637.205000,6143
637.053000,6275
636.902000,6255
636.750000,6272
636.598000,6303
636.447000,6089
636.295000,6402
636.143000,6477
635.991000,6511
635.839000,6232
635.688000,6243
635.536000,6398
635.384000,6215
635.232000,6147
635.081000,6341
634.929000,6356
634.777000,6153
634.625000,5840
634.474000,5868
634.322000,6246
634.170000,6059
634.018000,6020
633.867000,6263
633.715000,6088
633.563000,5910
633.411000,6240
633.260000,6088
633.108000,5847
632.956000,5958
632.804000,6404
632.653000,6620
632.501000,6120
632.349000,5898
632.197000,5786
632.046000,5802
631.894000,6045
631.742000,6245
631.590000,6403
631.439000,6214
631.287000,6231
631.135000,6464
630.983000,6376
630.832000,6667
630.680000,6443
630.528000,6208
630.376000,6368
630.225000,6115
630.073000,6043
629.921000,5939
629.769000,6180
629.618000,6467
629.466000,6182
629.314000,6197
629.162000,6218
629.011000,6337
628.859000,6313
628.707000,6479
628.555000,6508
628.404000,6386
628.252000,6373
628.100000,6496
627.948000,6395
627.797000,6241
627.645000,6582
627.493000,6418
627.341000,6228
627.190000,6160
627.038000,6071
626.886000,5973
626.734000,6203
626.583000,6285
626.431000,6409
626.279000,6223
626.127000,6152
625.976000,6317
625.824000,6135
625.672000,5905
625.520000,5818
625.369000,6073
625.217000,6042
625.065000,6159
624.913000,6615
624.762000,6683
624.610000,6339
624.458000,6270
624.306000,6078
624.155000,6177
624.003000,6219
623.851000,6111
623.699000,6281
623.548000,6345
623.396000,6453
623.244000,6285
623.092000,6460
622.941000,6592
622.789000,6289
622.637000,6487
622.485000,6608
622.334000,6434
622.182000,6556
622.030000,6389
621.878000,6438
621.727000,6811
621.575000,6789
621.423000,6784
621.271000,6520
621.120000,6583
620.968000,6723
620.816000,6676
620.664000,6476
620.513000,6452
620.361000,6565
620.209000,6510
620.057000,6926
619.906000,6928
619.754000,6823
619.602000,6820
619.450000,6804
619.299000,6693
619.147000,6743
618.995000,6931
618.843000,6833
618.692000,6519
618.540000,6423
618.388000,6757
618.236000,6686
618.085000,6358
617.933000,6633
617.781000,6573
617.629000,6331
617.478000,6357
617.326000,6534
617.174000,6667
617.022000,6260
616.871000,6117
616.719000,6134
616.567000,6341
616.415000,6424
616.264000,6406
616.112000,6205
615.960000,6750
615.808000,6724
615.657000,6684
615.505000,6707
615.353000,6388
615.201000,6319
615.050000,6716
614.898000,6690
614.746000,6327
614.594000,6293
614.443000,6321
614.291000,6231
614.139000,6376
613.987000,6303
613.836000,6596
613.684000,6717
613.532000,6804
613.380000,6569
613.229000,6311
613.077000,6568
612.925000,6467
612.773000,6357
612.622000,6336
612.470000,6194
612.318000,6438
612.166000,6315
612.015000,6039
611.863000,6534
611.711000,6581
611.559000,6262
611.408000,6162
611.256000,6045
611.104000,5981
610.952000,6254
610.801000,6265
610.649000,6217
610.497000,6267
610.345000,6346
610.194000,6538
610.042000,6467
609.890000,6366
609.738000,6387
609.587000,6499
609.435000,6417
609.283000,6063
609.131000,6296
608.980000,6261
608.828000,5964
608.676000,6096
608.524000,6317
608.373000,6110
608.221000,6313
608.069000,6392
607.917000,6496
607.766000,6379
607.614000,6472
607.462000,6340
607.310000,6372
607.159000,6341
607.007000,6281
606.855000,6334
606.703000,6384
606.552000,6209
606.400000,6168
606.248000,6232
606.096000,6251
605.944000,6312
605.793000,6239
605.641000,6322
605.489000,6185
605.337000,6070
605.186000,5976
605.034000,6301
604.882000,6212
604.730000,6045
604.579000,6377
604.427000,6107
604.275000,6127
604.123000,6062
603.972000,5900
603.820000,6176
603.668000,6369
603.516000,6273
603.365000,6280
603.213000,6421
603.061000,6593
602.909000,6384
602.758000,6331
602.606000,6761
602.454000,6758
602.302000,6401
602.151000,6321
601.999000,6252
601.847000,6286
601.695000,6060
601.544000,5849
601.392000,6119
601.240000,6274
601.088000,6221
600.937000,6324
600.785000,6313
600.633000,6096
600.481000,6342
600.330000,6300
600.178000,6122
600.026000,6132
599.874000,6095
599.723000,6388
599.571000,6568
599.419000,6511
599.267000,6352
599.116000,6324
598.964000,6652
598.812000,6471
598.660000,6287
598.509000,6307
598.357000,6685
598.205000,6968
598.053000,7321
597.902000,7178
597.750000,6994
597.598000,7223
597.446000,7393
597.295000,8094
597.143000,8614
596.991000,9089
596.839000,9782
596.688000,10023
596.536000,10539
596.384000,10291
596.232000,9611
596.081000,8899
595.929000,8692
595.777000,8964
595.625000,9091
595.474000,8815
595.322000,8471
595.170000,8331
595.018000,7969
594.867000,7298
594.715000,7109
594.563000,6824
594.411000,6877
594.260000,6723
594.108000,6596
593.956000,6488
593.804000,6523
593.653000,6516
593.501000,6333
593.349000,6577
593.197000,6560
593.046000,6680
592.894000,7241
592.742000,7209
592.590000,7354
592.439000,7959
592.287000,8575
592.135000,9923
591.983000,10387
591.832000,10711
591.680000,10517
591.528000,10936
591.376000,10676
591.225000,9445
591.073000,7710
590.921000,7075
590.769000,6882
590.618000,6325
590.466000,6388
590.314000,6309
590.162000,6453
590.011000,6560
589.859000,6375
589.707000,6553
589.555000,6477
589.404000,6457
589.252000,6152
589.100000,6299
588.948000,6257
588.797000,6152
588.645000,6215
588.493000,6184
588.341000,6484
588.190000,6809
588.038000,6510
587.886000,6448
587.734000,6453
587.583000,6376
587.431000,6238
587.279000,6272
587.127000,6521
586.976000,6419
586.824000,6274
586.672000,6494
586.520000,6306
586.369000,6351
586.217000,6269
586.065000,6494
585.913000,6492
585.762000,6515
585.610000,6588
585.458000,6424
585.306000,6359
585.155000,6666
585.003000,6409
584.851000,6339
584.699000,6528
584.548000,6702
584.396000,6462
584.244000,6316
584.092000,6019
583.941000,6130
583.789000,6016
583.637000,6232
583.485000,6417
583.334000,6387
583.182000,6260
583.030000,6268
582.878000,6009
582.727000,6081
582.575000,6481
582.423000,6522
582.271000,6254
582.120000,6502
581.968000,6471
581.816000,6701
581.664000,6771
581.513000,6772
581.361000,6532
581.209000,6538
581.057000,6493
580.906000,6450
580.754000,6425
580.602000,6641
580.450000,6969
580.299000,6986
580.147000,6896
579.995000,6595
579.843000,6485
579.692000,6486
579.540000,6387
579.388000,6450
579.236000,6522
579.085000,6666
578.933000,6512
578.781000,6408
578.629000,6331
578.478000,6271
578.326000,6222
578.174000,6689
578.022000,6539
577.871000,6201
577.719000,6173
577.567000,6532
577.415000,6567
577.264000,6607
577.112000,6516
576.960000,6670
576.811000,6684
576.662000,6522
576.512000,6345
576.363000,6342
576.214000,6333
576.065000,6222
575.915000,6232
575.766000,6606
575.617000,6704
575.468000,7007
575.318000,6708
575.169000,6543
575.020000,6345
574.871000,6397
574.722000,6454
574.572000,6554
574.423000,6677
574.274000,6879
574.125000,7081
573.975000,7136
573.826000,6976
573.677000,7577
573.528000,7991
573.379000,8240
573.229000,8174
573.080000,7864
572.931000,7420
572.782000,7107
572.632000,7007
572.483000,7668
572.334000,7489
572.185000,7132
572.036000,7164
571.886000,7296
571.737000,7683
571.588000,8022
571.439000,8455
571.289000,9314
571.140000,10041
570.991000,11208
570.842000,12455
570.692000,13963
570.543000,15759
570.394000,17846
570.245000,19022
570.096000,18283
569.946000,16432
569.797000,14123
569.648000,12692
569.499000,11905
569.349000,11562
569.200000,12089
569.051000,12655
568.902000,12661
568.753000,11291
568.603000,9753
568.454000,8556
568.305000,7857
568.156000,7667
568.006000,7340
567.857000,7329
567.708000,7266
567.559000,7230
567.409000,6881
567.260000,6811
567.111000,6880
566.962000,6782
566.813000,6914
566.663000,6973
566.514000,6741
566.365000,6715
566.216000,6673
566.066000,6613
565.917000,6677
565.768000,6801
565.619000,6697
565.470000,6497
565.320000,6731
565.171000,6874
565.022000,6737
564.873000,6642
564.723000,6451
564.574000,6228
564.425000,6787
564.276000,6851
564.126000,6646
563.977000,6384
563.828000,6422
563.679000,6411
563.530000,6637
563.380000,6669
563.231000,6983
563.082000,6776
562.933000,6680
562.783000,6955
562.634000,6765
562.485000,6328
562.336000,6676
562.187000,7025
562.037000,6868
561.888000,6712
561.739000,6791
561.590000,6902
561.440000,6693
561.291000,6881
561.142000,6769
560.993000,6806
560.843000,7083
560.694000,7332
560.545000,7219
560.396000,6581
560.247000,6348
560.097000,6551
559.948000,6739
559.799000,7026
559.650000,7067
559.500000,6777
559.351000,6449
559.202000,6478
559.053000,6473
558.904000,6674
558.754000,6684
558.605000,6846
558.456000,6866
558.307000,6748
558.157000,6749
558.008000,6714
557.859000,6971
557.710000,7133
557.560000,7125
557.411000,7239
557.262000,7210
557.113000,7359
556.964000,7583
556.814000,7684
556.665000,7780
556.516000,7885
556.367000,8381
556.217000,8489
556.068000,8492
555.919000,8807
555.770000,9197
555.621000,8908
555.471000,8434
555.322000,8272
555.173000,7940
555.024000,7570
554.874000,7569
554.725000,7263
554.576000,7063
554.427000,7004
554.277000,6904
554.128000,6954
553.979000,6946
553.830000,6738
553.681000,6590
553.531000,6761
553.382000,7036
553.233000,6882
553.084000,6718
552.934000,6800
552.785000,7097
552.636000,7201
552.487000,7597
552.338000,8072
552.188000,8122
552.039000,8291
551.890000,8269
551.741000,7820
551.591000,7584
551.442000,7559
551.293000,7334
551.144000,7137
550.994000,7373
550.845000,7490
550.696000,7556
550.547000,7312
550.398000,7570
550.248000,7698
550.099000,7675
549.950000,7304
549.801000,6878
549.651000,7322
549.502000,7248
549.353000,7224
549.204000,7249
549.055000,7273
548.905000,7240
548.756000,7137
548.607000,7443
548.458000,7348
548.308000,7411
548.159000,7426
548.010000,7584
547.861000,7746
547.712000,7779
547.562000,7674
547.413000,7521
547.264000,7213
547.115000,6956
546.965000,7346
546.816000,7177
546.667000,7276
546.518000,7013
546.368000,6935
546.219000,7088
546.070000,7004
545.924000,6947
545.777000,7341
545.631000,7234
545.484000,6833
545.338000,6579
545.192000,6785
545.045000,6885
544.899000,7106
544.753000,7145
544.606000,6943
544.460000,7202
544.313000,7056
544.167000,6906
544.021000,6991
543.874000,6868
543.728000,6940
543.581000,6852
543.435000,6889
543.289000,6929
543.142000,6712
542.996000,6888
542.849000,7187
542.703000,7291
542.557000,6954
542.410000,6747
542.264000,6750
542.118000,7112
541.971000,7058
541.825000,6837
541.678000,6895
541.532000,7171
541.386000,7385
541.239000,7136
541.093000,7038
540.946000,6932
540.800000,7123
540.654000,7334
540.507000,6906
540.361000,7060
540.214000,7113
540.068000,7157
539.922000,7120
539.775000,7024
539.629000,7063
539.483000,7023
539.336000,6876
539.190000,7043
539.043000,7209
538.897000,7013
538.751000,6947
538.604000,7302
538.458000,7190
538.311000,7329
538.165000,7455
538.019000,7336
537.872000,7330
537.726000,7599
537.580000,7575
537.433000,7297
537.287000,7210
537.140000,7034
536.994000,7149
536.848000,7365
536.701000,7459
536.555000,7554
536.408000,7311
536.262000,7108
536.116000,7116
535.969000,7537
535.823000,7379
535.676000,7325
535.530000,7281
535.384000,7001
535.237000,7162
535.091000,7554
534.945000,7434
534.798000,7642
534.652000,7542
534.505000,7913
534.359000,7828
534.213000,7402
534.066000,7311
533.920000,7561
533.773000,7425
533.627000,7081
533.481000,7314
533.334000,7178
533.188000,7006
533.041000,7174
532.895000,7347
532.749000,7116
532.602000,7328
532.456000,7552
532.310000,7632
532.163000,7680
532.017000,7441
531.870000,7151
531.724000,7230
531.578000,7108
531.431000,7096
531.285000,7266
531.138000,7038
530.992000,7114
530.846000,7239
530.699000,7082
530.553000,7113
530.407000,7182
530.260000,7154
530.114000,7052
529.967000,7190
529.821000,7104
529.675000,6981
529.528000,7023
529.382000,6815
529.235000,6880
529.089000,7197
528.943000,7285
528.796000,7380
528.650000,7336
528.503000,7280
528.357000,7475
528.211000,7574
528.064000,7258
527.918000,7230
527.772000,7217
527.625000,7823
527.479000,7907
527.332000,7605
527.186000,7247
527.040000,7352
526.893000,7343
526.747000,7156
526.600000,7419
526.454000,7255
526.308000,7304
526.161000,7254
526.015000,7387
525.868000,7915
525.722000,7697
525.576000,7585
525.429000,7695
525.283000,8267
525.137000,8595
524.990000,9111
524.844000,10003
524.697000,11746
524.551000,12846
524.405000,12527
524.258000,10908
524.112000,9435
523.965000,8708
523.819000,8604
523.673000,8790
523.526000,8467
523.380000,8551
523.234000,8440
523.087000,8082
522.941000,8058
522.794000,8089
522.648000,8174
522.502000,8245
522.355000,8004
522.209000,8277
522.062000,8656
521.916000,8906
521.770000,8735
521.623000,9112
521.477000,9451
521.330000,10115
521.184000,11123
521.038000,12013
520.891000,12952
520.745000,13826
520.599000,14242
520.452000,14200
520.306000,13863
520.159000,13562
520.013000,12814
519.867000,11940
519.720000,10858
519.574000,9783
519.427000,9327
519.281000,9089
519.135000,8377
518.988000,8644
518.842000,8944
518.695000,8758
518.549000,8995
518.403000,9487
518.256000,10660
518.110000,11117
517.964000,10573
517.817000,9853
517.671000,8935
517.524000,8497
517.378000,8806
517.232000,8716
517.085000,8412
516.939000,8186
516.792000,8317
516.646000,8180
516.500000,8238
516.353000,8130
516.207000,8334
516.061000,8042
515.914000,7927
515.768000,8211
515.621000,8198
515.475000,8253
515.329000,7914
515.182000,7852
515.036000,8046
514.889000,8214
514.743000,7931
514.597000,7721
514.450000,7774
514.304000,8029
514.157000,8164
514.011000,8370
513.865000,8604
513.718000,8855
513.572000,9869
513.426000,10886
513.279000,10841
513.133000,9486
512.986000,8281
512.840000,8044
512.694000,7771
512.547000,7788
512.401000,7853
512.254000,8085
512.108000,8263
511.962000,8522
511.815000,8535
511.669000,8359
511.522000,8056
511.376000,8209
511.230000,8087
511.083000,8372
510.937000,8849
510.791000,8874
510.644000,8891
510.498000,8909
510.351000,9133
510.205000,9042
510.059000,8796
509.912000,8910
509.766000,8892
509.619000,8851
509.473000,8735
509.327000,8725
509.180000,8708
509.034000,8764
508.887000,8717
508.741000,8839
508.595000,9117
508.448000,9590
508.302000,9914
508.156000,10223
508.009000,10440
507.863000,10835
507.716000,11731
507.570000,13072
507.424000,13684
507.277000,13706
507.131000,12181
506.984000,10641
506.838000,9656
506.692000,9492
506.545000,9472
506.399000,9455
506.253000,9464
506.106000,9960
505.960000,10364
505.813000,10781
505.667000,11604
505.521000,12051
505.374000,12664
505.228000,13190
505.081000,13564
504.935000,13709
504.789000,14452
504.642000,16063
504.496000,18062
504.349000,20648
504.203000,24386
504.057000,29032
503.910000,34418
503.764000,40247
503.618000,46441
503.471000,51829
503.325000,54016
503.178000,52966
503.032000,48811
502.886000,41389
502.739000,33005
502.593000,26383
502.446000,22623
502.300000,20442
502.154000,18428
502.007000,16405
501.861000,15129
501.714000,13720
501.568000,12757
501.422000,11987
501.275000,11038
501.129000,10417
500.983000,9816
500.836000,9903
500.690000,9535
500.543000,9440
500.397000,9565
500.251000,9403
500.104000,9301
499.958000,9210
499.811000,9347
499.665000,9362
499.519000,9269
499.372000,9123
499.226000,9469
499.080000,9623
498.933000,9733
498.787000,9895
498.640000,10110
498.494000,10077
498.348000,10133
498.201000,9775
498.055000,9921
497.908000,10257
497.762000,10485
497.616000,10696
497.469000,11213
497.323000,11750
497.176000,11991
497.030000,11908
496.884000,11510
496.737000,11409
496.591000,11101
496.445000,10656
496.298000,10743
496.152000,10768
496.005000,11028
495.859000,10923
495.713000,10811
495.566000,10965
495.420000,11319
495.273000,11338
495.127000,11019
494.981000,10623
494.834000,11160
494.688000,11142
494.541000,10820
494.395000,10943
494.249000,11082
494.102000,11089
493.956000,10909
493.810000,10998
493.663000,11141
493.517000,11274
493.370000,11078
493.224000,10804
493.078000,10656
492.931000,11129
492.785000,11306
492.638000,11394
492.492000,11765
492.346000,11577
492.199000,11150
492.053000,11271
491.907000,11240
491.760000,11153
491.614000,11579
491.467000,11564
491.321000,11399
491.175000,11510
491.028000,11573
490.882000,11669
490.735000,11777
490.589000,12073
490.443000,11978
490.296000,11892
490.150000,12153
490.003000,12536
489.857000,12888
489.711000,13174
489.564000,13691
489.418000,13511
489.272000,13697
489.125000,13895
488.979000,13783
488.832000,14052
488.686000,13721
488.540000,13194
488.393000,13082
488.247000,12689
488.100000,12579
487.954000,12163
487.808000,12677
487.661000,12482
487.515000,12374
487.368000,12711
487.222000,12416
487.076000,12160
486.929000,11703
486.783000,11352
486.637000,11530
486.490000,11384
486.344000,11233
486.197000,11323
486.051000,11376
485.905000,11187
485.758000,10960
485.612000,10943
485.465000,10926
485.319000,11303
485.173000,11545
485.026000,11348
484.880000,11655
484.734000,11656
484.587000,11673
484.441000,11861
484.294000,12046
484.148000,12876
484.002000,13419
483.855000,14035
483.709000,14543
483.562000,15534
483.416000,16726
483.270000,17472
483.123000,16813
482.977000,15130
482.830000,13731
482.684000,13215
482.538000,13210
482.391000,13202
482.245000,13563
482.099000,13986
481.952000,14218
481.806000,14760
481.659000,14625
481.513000,14040
481.367000,13499
481.220000,13126
481.074000,13231
480.927000,13351
480.781000,12729
480.635000,12365
480.488000,11951
480.342000,11800
480.195000,11395
480.049000,11094
479.903000,10927
479.756000,11256
479.610000,10801
479.464000,10286
479.317000,10347
479.171000,10486
479.024000,10584
478.878000,10669
478.732000,10924
478.585000,10847
478.439000,10732
478.292000,10619
478.146000,10564
478.000000,10623
477.853000,10503
477.707000,10639
477.561000,11024
477.414000,10940
477.268000,10925
477.121000,10899
476.975000,10700
476.829000,10786
476.682000,10496
476.536000,10361
476.389000,10281
476.243000,10464
476.097000,10245
475.950000,10451
475.804000,10283
475.657000,10370
475.511000,10495
475.365000,10935
475.218000,11063
475.072000,11272
474.926000,11372
474.779000,11699
474.633000,11859
474.486000,12252
474.340000,12637
474.194000,13131
474.047000,14095
473.901000,15410
473.754000,16337
473.608000,17589
473.462000,18736
473.315000,19012
473.169000,18658
473.022000,18281
472.876000,17892
472.730000,17004
472.583000,15639
472.437000,14778
472.291000,14079
472.144000,13352
471.998000,12482
471.851000,12017
471.705000,12119
471.559000,12017
471.412000,12212
471.266000,12503
471.119000,13000
470.973000,13315
470.827000,13950
470.680000,14573
470.534000,15326
470.388000,15002
470.241000,14463
470.095000,14185
469.948000,13744
469.802000,12892
469.656000,12963
469.509000,13418
469.363000,13840
469.216000,14291
469.070000,14882
468.924000,15197
468.777000,14891
468.631000,15124
468.484000,15588
468.338000,16770
468.192000,19553
468.045000,22505
467.899000,25900
467.753000,27635
467.606000,27249
467.460000,26895
467.313000,28553
467.167000,30805
467.021000,31756
466.874000,30117
466.728000,26947
466.581000,25015
466.435000,25465
466.289000,28153
466.142000,31842
465.996000,35948
465.849000,35762
465.703000,30276
465.557000,23901
465.410000,19776
465.264000,18719
465.118000,18994
464.971000,19012
464.825000,18080
464.678000,17095
464.532000,16771
