Wavelength,Intensity
619.147000,6384
618.995000,6520
618.843000,6571
618.692000,6195
618.540000,6114
618.388000,6500
618.236000,6421
618.085000,6079
617.933000,6540
617.781000,6489
617.629000,6046
617.478000,6062
617.326000,6289
617.174000,6454
617.022000,6006
616.871000,5813
616.719000,5865
616.567000,6076
616.415000,6275
616.264000,6256
616.112000,5854
615.960000,6531
615.808000,6508
615.657000,6444
615.505000,6618
615.353000,6147
615.201000,6105
615.050000,6704
614.898000,6538
614.746000,6094
614.594000,6020
614.443000,6020
614.291000,5874
614.139000,6037
613.987000,6003
613.836000,6365
613.684000,6438
613.532000,6675
613.380000,6286
613.229000,5954
613.077000,6296
612.925000,6292
612.773000,6223
612.622000,5984
612.470000,5845
612.318000,6202
612.166000,6099
612.015000,5787
611.863000,6390
611.711000,6448
611.559000,5964
611.408000,5844
611.256000,5751
611.104000,5697
610.952000,6014
610.801000,6046
610.649000,6003
610.497000,6037
610.345000,6105
610.194000,6330
610.042000,6330
609.890000,6144
609.738000,6043
609.587000,6227
609.435000,6265
609.283000,5847
609.131000,6206
608.980000,6149
608.828000,5774
608.676000,5968
608.524000,6202
608.373000,5947
608.221000,6221
608.069000,6318
607.917000,6355
607.766000,6236
607.614000,6263
607.462000,5952
607.310000,6126
607.159000,6169
607.007000,6074
606.855000,6173
606.703000,6136
606.552000,5940
606.400000,5960
606.248000,6088
606.096000,6051
605.944000,6160
605.793000,6029
605.641000,6160
605.489000,5967
605.337000,5775
605.186000,5674
605.034000,6074
604.882000,5894
604.730000,5713
604.579000,6202
604.427000,5918
604.275000,5892
604.123000,5757
603.972000,5561
603.820000,5970
603.668000,6197
603.516000,6147
603.365000,6047
603.213000,6082
603.061000,6348
602.909000,6048
602.758000,5875
602.606000,6529
602.454000,6633
602.302000,6107
602.151000,6036
601.999000,5962
601.847000,5937
601.695000,5851
601.544000,5709
601.392000,5911
601.240000,5969
601.088000,5916
600.937000,6136
600.785000,6059
600.633000,5843
600.481000,6305
600.330000,6204
600.178000,5801
600.026000,5840
599.874000,5709
599.723000,6099
599.571000,6316
599.419000,6252
599.267000,5923
599.116000,5950
598.964000,6566
598.812000,6296
598.660000,6040
598.509000,5985
598.357000,6432
598.205000,6818
598.053000,7112
597.902000,6730
597.750000,6572
597.598000,6736
597.446000,6588
597.295000,7521
597.143000,7936
596.991000,8491
596.839000,9120
596.688000,8866
596.536000,9765
596.384000,9717
596.232000,8750
596.081000,7876
595.929000,7601
595.777000,8136
595.625000,8546
595.474000,8023
595.322000,7705
595.170000,7863
595.018000,7510
594.867000,6798
594.715000,6695
594.563000,6457
594.411000,6565
594.260000,6414
594.108000,6261
593.956000,6232
593.804000,6322
593.653000,6262
593.501000,6093
593.349000,6341
593.197000,6224
593.046000,6392
592.894000,7007
592.742000,7018
592.590000,7202
592.439000,7739
592.287000,8316
592.135000,9676
591.983000,10142
591.832000,10586
591.680000,10613
591.528000,11001
591.376000,10671
591.225000,9090
591.073000,7175
590.921000,6744
590.769000,6609
590.618000,5933
590.466000,6129
590.314000,6056
590.162000,6204
590.011000,6365
589.859000,6160
589.707000,6468
589.555000,6380
589.404000,6251
589.252000,5811
589.100000,6036
588.948000,6022
588.797000,5971
588.645000,5962
588.493000,5891
588.341000,6253
588.190000,6622
588.038000,6320
587.886000,6314
587.734000,6257
587.583000,6256
587.431000,6112
587.279000,6049
587.127000,6314
586.976000,6222
586.824000,5980
586.672000,6227
586.520000,5947
586.369000,6046
586.217000,6000
586.065000,6305
585.913000,6305
585.762000,6322
585.610000,6448
585.458000,6380
585.306000,6267
585.155000,6458
585.003000,6129
584.851000,6067
584.699000,6331
584.548000,6458
584.396000,6245
584.244000,6089
584.092000,5769
583.941000,5839
583.789000,5653
583.637000,5944
583.485000,6111
583.334000,6070
583.182000,5984
583.030000,6003
582.878000,5664
582.727000,5766
582.575000,6184
582.423000,6259
582.271000,5918
582.120000,6310
581.968000,6289
581.816000,6550
581.664000,6644
581.513000,6309
581.361000,6004
581.209000,6235
581.057000,6288
580.906000,6102
580.754000,6105
580.602000,6323
580.450000,6701
580.299000,6860
580.147000,6772
579.995000,6409
579.843000,6263
579.692000,6183
579.540000,6067
579.388000,6059
579.236000,6096
579.085000,6377
578.933000,6226
578.781000,6145
578.629000,5918
578.478000,5882
578.326000,5891
578.174000,6415
578.022000,6319
577.871000,5768
577.719000,5718
577.567000,6270
577.415000,6189
577.264000,6235
577.112000,5949
576.960000,6108
576.811000,6246
576.662000,6160
576.512000,6007
576.363000,5956
576.214000,5980
576.065000,5840
575.915000,5846
575.766000,6247
575.617000,6366
575.468000,6818
575.318000,6492
575.169000,6237
575.020000,6039
574.871000,6022
574.722000,6019
574.572000,6201
574.423000,6466
574.274000,6553
574.125000,6650
573.975000,6693
573.826000,6450
573.677000,7184
573.528000,7416
573.379000,7466
573.229000,7558
573.080000,7385
572.931000,6857
572.782000,6419
572.632000,6210
572.483000,7175
572.334000,6964
572.185000,6785
572.036000,6744
571.886000,6811
571.737000,7072
571.588000,7480
571.439000,8014
571.289000,8916
571.140000,9052
570.991000,9943
570.842000,11353
570.692000,12933
570.543000,14440
570.394000,16326
570.245000,17389
570.096000,16806
569.946000,15293
569.797000,13299
569.648000,11909
569.499000,11159
569.349000,10598
569.200000,11154
569.051000,11623
568.902000,11581
568.753000,10406
568.603000,8963
568.454000,7814
568.305000,7360
568.156000,7301
568.006000,6940
567.857000,7019
567.708000,6975
567.559000,6878
567.409000,6243
567.260000,6265
567.111000,6393
566.962000,6170
566.813000,6424
566.663000,6534
566.514000,6302
566.365000,6355
566.216000,6285
566.066000,6237
565.917000,6308
565.768000,6609
565.619000,6503
565.470000,6024
565.320000,6350
565.171000,6668
565.022000,6543
564.873000,6327
564.723000,6124
564.574000,5887
564.425000,6574
564.276000,6697
564.126000,6376
563.977000,6000
563.828000,6002
563.679000,6093
563.530000,6272
563.380000,6260
563.231000,6636
563.082000,6430
562.933000,6332
562.783000,6574
562.634000,6354
562.485000,5915
562.336000,6313
562.187000,6724
562.037000,6565
561.888000,6264
561.739000,6319
561.590000,6472
561.440000,6105
561.291000,6344
561.142000,6338
560.993000,6563
560.843000,6955
560.694000,7248
560.545000,6998
560.396000,6281
560.247000,5925
560.097000,6111
559.948000,6212
559.799000,6641
559.650000,6811
559.500000,6350
559.351000,5989
559.202000,6031
559.053000,6025
558.904000,6223
558.754000,6271
558.605000,6490
558.456000,6531
558.307000,6507
558.157000,6555
558.008000,6308
557.859000,6640
557.710000,6614
557.560000,6649
557.411000,6782
557.262000,6508
557.113000,6752
556.964000,7217
556.814000,7197
556.665000,7131
556.516000,7316
556.367000,7796
556.217000,7939
556.068000,7738
555.919000,7761
555.770000,8348
555.621000,8407
555.471000,7853
555.322000,7377
555.173000,7193
555.024000,6963
554.874000,6786
554.725000,6576
554.576000,6628
554.427000,6657
554.277000,6408
554.128000,6497
553.979000,6471
553.830000,6270
553.681000,6138
553.531000,6508
553.382000,6724
553.233000,6422
553.084000,6264
552.934000,6215
552.785000,6668
552.636000,6886
552.487000,7157
552.338000,7542
552.188000,7548
552.039000,7600
551.890000,7507
551.741000,6976
551.591000,7036
551.442000,7178
551.293000,6823
551.144000,6667
550.994000,7014
550.845000,7059
550.696000,7060
550.547000,6730
550.398000,7154
550.248000,7371
550.099000,7192
549.950000,6880
549.801000,6350
549.651000,6881
549.502000,6956
549.353000,6912
549.204000,6868
549.055000,6959
548.905000,6617
548.756000,6513
548.607000,6882
548.458000,6628
548.308000,6720
548.159000,6983
548.010000,7254
547.861000,7419
547.712000,7418
547.562000,7142
547.413000,6981
547.264000,6723
547.115000,6145
546.965000,6780
546.816000,6763
546.667000,6973
546.518000,6643
546.368000,6549
546.219000,6726
546.070000,6691
545.924000,6561
545.777000,6982
545.631000,6950
545.484000,6496
545.338000,6171
545.192000,6329
545.045000,6471
544.899000,6752
544.753000,6795
544.606000,6573
544.460000,6871
544.313000,6675
544.167000,6630
544.021000,6854
543.874000,6582
543.728000,6539
543.581000,6524
543.435000,6515
543.289000,6534
543.142000,6252
542.996000,6500
542.849000,6891
542.703000,7044
542.557000,6504
542.410000,6277
542.264000,6335
542.118000,6752
541.971000,6702
541.825000,6307
541.678000,6221
541.532000,6619
541.386000,7092
541.239000,6676
541.093000,6544
540.946000,6452
540.800000,6609
540.654000,6943
540.507000,6331
540.361000,6536
540.214000,6883
540.068000,6989
539.922000,6701
539.775000,6502
539.629000,6675
539.483000,6687
539.336000,6540
539.190000,6638
539.043000,6733
538.897000,6489
538.751000,6448
538.604000,6981
538.458000,6887
538.311000,6941
538.165000,7025
538.019000,6808
537.872000,6875
537.726000,7279
537.580000,7118
537.433000,6896
537.287000,6758
537.140000,6418
536.994000,6674
536.848000,6942
536.701000,7111
536.555000,7068
536.408000,6479
536.262000,6317
536.116000,6441
535.969000,7101
535.823000,6816
535.676000,6636
535.530000,6666
535.384000,6245
535.237000,6456
535.091000,7030
534.945000,6558
534.798000,6919
534.652000,6962
534.505000,7438
534.359000,7457
534.213000,6799
534.066000,6807
533.920000,7224
533.773000,7078
533.627000,6650
533.481000,6887
533.334000,6460
533.188000,6407
533.041000,6828
532.895000,7044
532.749000,6722
532.602000,6994
532.456000,7111
532.310000,7263
532.163000,7349
532.017000,7128
531.870000,6643
531.724000,6755
531.578000,6585
531.431000,6662
531.285000,6948
531.138000,6608
530.992000,6656
530.846000,6893
530.699000,6716
530.553000,6589
530.407000,6688
530.260000,6857
530.114000,6606
529.967000,6840
529.821000,6672
529.675000,6476
529.528000,6676
529.382000,6461
529.235000,6534
529.089000,6692
528.943000,6790
528.796000,6921
528.650000,6955
528.503000,6777
528.357000,7114
528.211000,7404
528.064000,6897
527.918000,6924
527.772000,6585
527.625000,7375
527.479000,7623
527.332000,7339
527.186000,6787
527.040000,6972
526.893000,6915
526.747000,6687
526.600000,7088
526.454000,6911
526.308000,6850
526.161000,6628
526.015000,6822
525.868000,7573
525.722000,7267
525.576000,7105
525.429000,7363
525.283000,8046
525.137000,8218
524.990000,8741
524.844000,9644
524.697000,11544
524.551000,12748
524.405000,12442
524.258000,10749
524.112000,9070
523.965000,8126
523.819000,7969
523.673000,8338
523.526000,8150
523.380000,8087
523.234000,7808
523.087000,7327
522.941000,7478
522.794000,7571
522.648000,7460
522.502000,7721
522.355000,7457
522.209000,7792
522.062000,8140
521.916000,8176
521.770000,7839
521.623000,7992
521.477000,8222
521.330000,8974
521.184000,10148
521.038000,10752
520.891000,11392
520.745000,12401
520.599000,12663
520.452000,12709
520.306000,12191
520.159000,12015
520.013000,11618
519.867000,11072
519.720000,9926
519.574000,8922
519.427000,8780
519.281000,8711
519.135000,7843
518.988000,8165
518.842000,8591
518.695000,8309
518.549000,8389
518.403000,8977
518.256000,10464
518.110000,10871
517.964000,10113
517.817000,9464
517.671000,8550
517.524000,7854
517.378000,8219
517.232000,7850
517.085000,7498
516.939000,7535
516.792000,7979
516.646000,7735
516.500000,7846
516.353000,7692
516.207000,7916
516.061000,7373
515.914000,7205
515.768000,7539
515.621000,7635
515.475000,7848
515.329000,7365
515.182000,7257
515.036000,7598
514.889000,7980
514.743000,7546
514.597000,6916
514.450000,6933
514.304000,7233
514.157000,7119
514.011000,7655
513.865000,7961
513.718000,8349
513.572000,9605
513.426000,10841
513.279000,10735
513.133000,9206
512.986000,7756
512.840000,7546
512.694000,7183
512.547000,7206
512.401000,7215
512.254000,7476
512.108000,7703
511.962000,8023
511.815000,7815
511.669000,7666
511.522000,7417
511.376000,7545
511.230000,7593
511.083000,7890
510.937000,8455
510.791000,8506
510.644000,8467
510.498000,8139
510.351000,8353
510.205000,8445
510.059000,8105
509.912000,8007
509.766000,8175
509.619000,8003
509.473000,8025
509.327000,7986
509.180000,8068
509.034000,8043
508.887000,7881
508.741000,8057
508.595000,8497
508.448000,9111
508.302000,9503
508.156000,9727
508.009000,9537
507.863000,9849
507.716000,10823
507.570000,12238
507.424000,12561
507.277000,12450
507.131000,10940
506.984000,9622
506.838000,8780
506.692000,8741
506.545000,8891
506.399000,8823
506.253000,8594
506.106000,9165
505.960000,9546
505.813000,9898
505.667000,10738
505.521000,10925
505.374000,11404
505.228000,12206
505.081000,12614
504.935000,12389
504.789000,13003
504.642000,14577
504.496000,16244
504.349000,18551
504.203000,22037
504.057000,26037
503.910000,30818
503.764000,36266
503.618000,41826
503.471000,46628
503.325000,48711
503.178000,47677
503.032000,44118
502.886000,37079
502.739000,29635
502.593000,23681
502.446000,20303
502.300000,18588
502.154000,16955
502.007000,15035
501.861000,13884
501.714000,12600
501.568000,11808
501.422000,11154
501.275000,10003
501.129000,9291
500.983000,8711
500.836000,9092
500.690000,8709
500.543000,8775
500.397000,9106
500.251000,8735
500.104000,8422
499.958000,8552
499.811000,8871
499.665000,8617
499.519000,8111
499.372000,8218
499.226000,8948
499.080000,8900
498.933000,9062
498.787000,9338
498.640000,9401
498.494000,9080
498.348000,9296
498.201000,9048
498.055000,9334
497.908000,9591
497.762000,9513
497.616000,9674
497.469000,10090
497.323000,10721
497.176000,10580
497.030000,10479
496.884000,10096
496.737000,10402
496.591000,10346
496.445000,9629
496.298000,9770
496.152000,9919
496.005000,10366
495.859000,9952
495.713000,9434
495.566000,9540
495.420000,10431
495.273000,10400
495.127000,9974
494.981000,9388
494.834000,10405
494.688000,10469
494.541000,9974
494.395000,10078
494.249000,10373
494.102000,9819
493.956000,9811
493.810000,10114
493.663000,9795
493.517000,10229
493.370000,10143
493.224000,9782
493.078000,9429
492.931000,10254
492.785000,10386
492.638000,10531
492.492000,10963
492.346000,10852
492.199000,10327
492.053000,10585
491.907000,10604
491.760000,10359
491.614000,10834
491.467000,10888
491.321000,10832
491.175000,10915
491.028000,11053
490.882000,10843
490.735000,10996
490.589000,11502
490.443000,11247
490.296000,11178
490.150000,11286
490.003000,11690
489.857000,11981
489.711000,11976
489.564000,12744
489.418000,12450
489.272000,12725
489.125000,12565
488.979000,12342
488.832000,12702
488.686000,12630
488.540000,12164
488.393000,12384
488.247000,12119
488.100000,11907
487.954000,11377
487.808000,12035
487.661000,11956
487.515000,11558
487.368000,12022
487.222000,11797
487.076000,11580
486.929000,10870
486.783000,10553
486.637000,10784
486.490000,10558
486.344000,10422
486.197000,10776
486.051000,10676
485.905000,10140
485.758000,10109
485.612000,10092
485.465000,10069
485.319000,10533
485.173000,10822
485.026000,10399
484.880000,10632
484.734000,10531
484.587000,10533
484.441000,10933
484.294000,11094
484.148000,11834
484.002000,12331
483.855000,13014
483.709000,13325
483.562000,14094
483.416000,15089
483.270000,16005
483.123000,15514
482.977000,14105
482.830000,12799
482.684000,12363
482.538000,12263
482.391000,12166
482.245000,12241
482.099000,12825
481.952000,12796
481.806000,13054
481.659000,13191
481.513000,12750
481.367000,12420
481.220000,11961
481.074000,12131
480.927000,12392
480.781000,11753
480.635000,11574
480.488000,11016
480.342000,10944
480.195000,10578
480.049000,10338
479.903000,10115
479.756000,10637
479.610000,10008
479.464000,9411
479.317000,9544
479.171000,9785
479.024000,9983
478.878000,10127
478.732000,10246
478.585000,10270
478.439000,10214
478.292000,9972
478.146000,9720
478.000000,9876
477.853000,9905
477.707000,9963
477.561000,10268
477.414000,10310
477.268000,10574
477.121000,10299
476.975000,9941
476.829000,10144
476.682000,9857
476.536000,9367
476.389000,9199
476.243000,9522
476.097000,9042
475.950000,9545
475.804000,9409
475.657000,9553
475.511000,9617
475.365000,10105
475.218000,10348
475.072000,10344
474.926000,10424
474.779000,10799
474.633000,10922
474.486000,11319
474.340000,11792
474.194000,12091
474.047000,12835
473.901000,14038
473.754000,14758
473.608000,15780
473.462000,16896
473.315000,17262
473.169000,16718
473.022000,16521
472.876000,16476
472.730000,15747
472.583000,14276
472.437000,13723
472.291000,12802
472.144000,12292
471.998000,11482
471.851000,11152
471.705000,11242
471.559000,10704
471.412000,11181
471.266000,11766
471.119000,12009
470.973000,12339
470.827000,13002
470.680000,13388
470.534000,14129
470.388000,13900
470.241000,13169
470.095000,13112
469.948000,12696
469.802000,11824
469.656000,12033
469.509000,12499
469.363000,12737
469.216000,12971
469.070000,13323
468.924000,13751
468.777000,13323
468.631000,13750
468.484000,13664
468.338000,15103
468.192000,18164
468.045000,20307
467.899000,23264
467.753000,24848
467.606000,24270
467.460000,23856
467.313000,25516
467.167000,27954
467.021000,28827
466.874000,26910
466.728000,23985
466.581000,22494
466.435000,22940
466.289000,25179
466.142000,28726
465.996000,32671
465.849000,32580
465.703000,27046
465.557000,21318
465.410000,17642
465.264000,16835
465.118000,16844
464.971000,16923
464.825000,16361
464.678000,15627
464.532000,15003
