Wavelength,Intensity
683.186000,5489
683.034000,5426
682.882000,5541
682.731000,5615
682.579000,5621
682.427000,5345
682.275000,5430
682.124000,5680
681.972000,5758
681.820000,5639
681.668000,5693
681.517000,5964
681.365000,5872
681.213000,5944
681.061000,5887
680.910000,5447
680.758000,5472
680.606000,5703
680.454000,5656
680.303000,5692
680.151000,5736
679.999000,5553
679.847000,5383
679.696000,5514
679.544000,5583
679.392000,5552
679.240000,5486
679.089000,5471
678.937000,5438
678.785000,5514
678.633000,5469
678.482000,5401
678.330000,5797
678.178000,6059
678.026000,5616
677.875000,5521
677.723000,5513
677.571000,5473
677.419000,5718
677.268000,5869
677.116000,5763
676.964000,5478
676.812000,5672
676.661000,5700
676.509000,6007
676.357000,5737
676.205000,5323
676.054000,5670
675.902000,5704
675.750000,5628
675.598000,5755
675.447000,5531
675.295000,5459
675.143000,5796
674.991000,6037
674.840000,5700
674.688000,5547
674.536000,5484
674.384000,5460
674.233000,5638
674.081000,5647
673.929000,5678
673.777000,5500
673.626000,5442
673.474000,5518
673.322000,5751
673.170000,5680
673.019000,5471
672.867000,5546
672.715000,5840
672.563000,5867
672.412000,5721
672.260000,5730
672.108000,5587
671.956000,5548
671.805000,5826
671.653000,5875
671.501000,5625
671.349000,5698
671.198000,5633
671.046000,5548
670.894000,5641
670.742000,5504
670.591000,5615
670.439000,5668
670.287000,5660
670.135000,5635
669.984000,5642
669.832000,5747
669.680000,5496
669.528000,5378
669.377000,5503
669.225000,5929
669.073000,5892
668.921000,5612
668.770000,5641
668.618000,5815
668.466000,5664
668.314000,5596
668.163000,5775
668.011000,5706
667.859000,5817
667.707000,5789
667.556000,5504
667.404000,5496
667.252000,5589
667.100000,5621
666.948000,5618
666.797000,5651
666.645000,5850
666.493000,6057
666.342000,5616
666.190000,5466
666.038000,5586
665.886000,5818
665.734000,5581
665.583000,5716
665.431000,5943
665.279000,5925
665.127000,5819
664.976000,5880
664.824000,5977
664.672000,5910
664.520000,5901
664.369000,5715
664.217000,5742
664.065000,5812
663.913000,5961
663.762000,6016
663.610000,5800
663.458000,5853
663.306000,5786
663.155000,5560
663.003000,5628
662.851000,5852
662.699000,5818
662.548000,5721
662.396000,6063
662.244000,5978
662.092000,5798
661.941000,5896
661.789000,5935
661.637000,5937
661.485000,5843
661.334000,5900
661.182000,5885
661.030000,5907
660.878000,5920
660.727000,5937
660.575000,5983
660.423000,6072
660.271000,5903
660.120000,5867
659.968000,5948
659.816000,5926
659.664000,6058
659.513000,6188
659.361000,6059
659.209000,5831
659.057000,5926
658.906000,5762
658.754000,5698
658.602000,5887
658.450000,6056
658.299000,6045
658.147000,6013
657.995000,5933
657.843000,6161
657.692000,6160
657.540000,6095
657.388000,5750
657.236000,5736
657.085000,6092
656.933000,5947
656.781000,5906
656.629000,5889
656.478000,5828
656.326000,5868
656.174000,5928
656.022000,5862
655.871000,5927
655.719000,5925
655.567000,5750
655.415000,5827
655.264000,5982
655.112000,5951
654.960000,5821
654.808000,5775
654.657000,5847
654.505000,5805
654.353000,6252
654.201000,6197
654.050000,5840
653.898000,5758
653.746000,5659
653.594000,5757
653.443000,5815
653.291000,5941
653.139000,5897
652.987000,5919
652.836000,5811
652.684000,5760
652.532000,5885
652.380000,5867
652.229000,5849
652.077000,5842
651.925000,5775
651.773000,5821
651.622000,5835
651.470000,5889
651.318000,5895
651.166000,5873
651.015000,5953
650.863000,5720
650.711000,5895
650.559000,6112
650.408000,5913
650.256000,5679
650.104000,5591
649.952000,5852
649.801000,5734
649.649000,5648
649.497000,5781
649.345000,5847
649.194000,5952
649.042000,5757
648.890000,5706
648.738000,6027
648.587000,6192
648.435000,5901
648.283000,5798
648.131000,5813
647.980000,5768
647.828000,5965
647.676000,5834
647.524000,5681
647.373000,5572
647.221000,5617
647.069000,5774
646.917000,5657
646.766000,5948
646.614000,5747
646.462000,5766
646.310000,6058
646.159000,6042
646.007000,5872
645.855000,5674
645.703000,5602
645.552000,5796
645.400000,5790
645.248000,5664
645.096000,5624
644.945000,5800
644.793000,5700
644.641000,5617
644.489000,5861
644.338000,5790
644.186000,5762
644.034000,5708
643.882000,5588
643.731000,5602
643.579000,5772
643.427000,5900
643.275000,5772
643.124000,5506
642.972000,5575
642.820000,5715
642.668000,5583
642.517000,5667
642.365000,5755
642.213000,5728
642.061000,5802
641.910000,5821
641.758000,5744
641.606000,5696
641.454000,5706
641.303000,5670
641.151000,5503
640.999000,5643
640.847000,5617
640.696000,5891
640.544000,5805
640.392000,5846
640.240000,6143
640.089000,5899
639.937000,5882
639.785000,5796
639.633000,5848
639.482000,5795
639.330000,5601
639.178000,5678
639.026000,5795
638.875000,5939
638.723000,5859
638.571000,5752
638.419000,5541
638.268000,5653
638.116000,5533
637.964000,5516
637.812000,5576
637.661000,5608
637.509000,5772
637.357000,5697
637.205000,5640
637.053000,5763
636.902000,5812
636.750000,5725
636.598000,5715
636.447000,5572
636.295000,5775
636.143000,5856
635.991000,6036
635.839000,5859
635.688000,5853
635.536000,5996
635.384000,5839
635.232000,5820
635.081000,5972
634.929000,5877
634.777000,5738
634.625000,5480
634.474000,5502
634.322000,5826
634.170000,5617
634.018000,5485
633.867000,5725
633.715000,5602
633.563000,5540
633.411000,5843
633.260000,5735
633.108000,5529
632.956000,5587
632.804000,5820
632.653000,6114
632.501000,5692
632.349000,5440
632.197000,5401
632.046000,5403
631.894000,5571
631.742000,5795
631.590000,5886
631.439000,5810
631.287000,5840
631.135000,5983
630.983000,5828
630.832000,5918
630.680000,5852
630.528000,5681
630.376000,5800
630.225000,5649
630.073000,5524
629.921000,5467
629.769000,5718
629.618000,5832
629.466000,5611
629.314000,5704
629.162000,5617
629.011000,5700
628.859000,5731
628.707000,5811
628.555000,5863
628.404000,5719
628.252000,5746
628.100000,5867
627.948000,5804
627.797000,5639
627.645000,5844
627.493000,5791
627.341000,5713
627.190000,5713
627.038000,5629
626.886000,5558
626.734000,5677
626.583000,5741
626.431000,5842
626.279000,5670
626.127000,5633
625.976000,5825
625.824000,5680
625.672000,5489
625.520000,5437
625.369000,5636
625.217000,5579
625.065000,5689
624.913000,6097
624.762000,6105
624.610000,5841
624.458000,5738
624.306000,5652
624.155000,5802
624.003000,5803
623.851000,5727
623.699000,5788
623.548000,5891
623.396000,5960
623.244000,5767
623.092000,5768
622.941000,5906
622.789000,5717
622.637000,5910
622.485000,6083
622.334000,5889
622.182000,5944
622.030000,5858
621.878000,5825
621.727000,6030
621.575000,6046
621.423000,6096
621.271000,5750
621.120000,5810
620.968000,5869
620.816000,5903
620.664000,5757
620.513000,5592
620.361000,5678
620.209000,5611
620.057000,5839
619.906000,5883
619.754000,5874
619.602000,5953
619.450000,5908
619.299000,5765
619.147000,5715
618.995000,5847
618.843000,5834
618.692000,5657
618.540000,5754
618.388000,6067
618.236000,5890
618.085000,5638
617.933000,5974
617.781000,5904
617.629000,5713
617.478000,5854
617.326000,5987
617.174000,6116
617.022000,5731
616.871000,5607
616.719000,5625
616.567000,5879
616.415000,5878
616.264000,5774
616.112000,5635
615.960000,6097
615.808000,5915
615.657000,5788
615.505000,5854
615.353000,5745
615.201000,5801
615.050000,6111
614.898000,6004
614.746000,5794
614.594000,5800
614.443000,5884
614.291000,5714
614.139000,5679
613.987000,5628
613.836000,5831
613.684000,5896
613.532000,5875
613.380000,5682
613.229000,5568
613.077000,5868
612.925000,5858
612.773000,5724
612.622000,5735
612.470000,5727
612.318000,5943
612.166000,5801
612.015000,5527
611.863000,5944
611.711000,6048
611.559000,5758
611.408000,5687
611.256000,5570
611.104000,5562
610.952000,5795
610.801000,5687
610.649000,5561
610.497000,5699
610.345000,5817
610.194000,6004
610.042000,5911
609.890000,5808
609.738000,5832
609.587000,5972
609.435000,6008
609.283000,5624
609.131000,5793
608.980000,5827
608.828000,5556
608.676000,5733
608.524000,5892
608.373000,5678
608.221000,5860
608.069000,5937
607.917000,6056
607.766000,5913
607.614000,5877
607.462000,5749
607.310000,5839
607.159000,5856
607.007000,5818
606.855000,5883
606.703000,5912
606.552000,5781
606.400000,5684
606.248000,5774
606.096000,5831
605.944000,5833
605.793000,5722
605.641000,5819
605.489000,5698
605.337000,5626
605.186000,5542
605.034000,5883
604.882000,5759
604.730000,5564
604.579000,5849
604.427000,5657
604.275000,5696
604.123000,5627
603.972000,5478
603.820000,5707
603.668000,5871
603.516000,5784
603.365000,5804
603.213000,5880
603.061000,5913
602.909000,5758
602.758000,5766
602.606000,6018
602.454000,5837
602.302000,5637
602.151000,5767
601.999000,5793
601.847000,5785
601.695000,5566
601.544000,5441
601.392000,5608
601.240000,5672
601.088000,5754
600.937000,5925
600.785000,5905
600.633000,5635
600.481000,5807
600.330000,5731
600.178000,5563
600.026000,5589
599.874000,5572
599.723000,5790
599.571000,5908
599.419000,5842
599.267000,5678
599.116000,5680
598.964000,5987
598.812000,5834
598.660000,5679
598.509000,5490
598.357000,5785
598.205000,6077
598.053000,6182
597.902000,5990
597.750000,5737
597.598000,5746
597.446000,5776
597.295000,5968
597.143000,6174
596.991000,6184
596.839000,6203
596.688000,5950
596.536000,6109
596.384000,6038
596.232000,6044
596.081000,5931
595.929000,6034
595.777000,5954
595.625000,6010
595.474000,6039
595.322000,6019
595.170000,5913
595.018000,6168
594.867000,5990
594.715000,5971
594.563000,5876
594.411000,5933
594.260000,5902
594.108000,5786
593.956000,5731
593.804000,5796
593.653000,5786
593.501000,5683
593.349000,5833
593.197000,5706
593.046000,5864
592.894000,6242
592.742000,5956
592.590000,5879
592.439000,5918
592.287000,5909
592.135000,5846
591.983000,5806
591.832000,5989
591.680000,5958
591.528000,5832
591.376000,5740
591.225000,5766
591.073000,5661
590.921000,6015
590.769000,6165
590.618000,5713
590.466000,5760
590.314000,5812
590.162000,5813
590.011000,5918
589.859000,5812
589.707000,5862
589.555000,5811
589.404000,5883
589.252000,5573
589.100000,5677
588.948000,5667
588.797000,5627
588.645000,5710
588.493000,5648
588.341000,5843
588.190000,6034
588.038000,5865
587.886000,5749
587.734000,5746
587.583000,5729
587.431000,5713
587.279000,5817
587.127000,5954
586.976000,5761
586.824000,5691
586.672000,5953
586.520000,5757
586.369000,5753
586.217000,5688
586.065000,5860
585.913000,5840
585.762000,5946
585.610000,5996
585.458000,5873
585.306000,5733
585.155000,5964
585.003000,5808
584.851000,5748
584.699000,5875
584.548000,5930
584.396000,5877
584.244000,5798
584.092000,5499
583.941000,5617
583.789000,5530
583.637000,5616
583.485000,5818
583.334000,5923
583.182000,5749
583.030000,5686
582.878000,5461
582.727000,5501
582.575000,5744
582.423000,5813
582.271000,5654
582.120000,5688
581.968000,5676
581.816000,5872
581.664000,5842
581.513000,5774
581.361000,5594
581.209000,5539
581.057000,5673
580.906000,5778
580.754000,5630
580.602000,5568
580.450000,5741
580.299000,5849
580.147000,5945
579.995000,5789
579.843000,5801
579.692000,5848
579.540000,5750
579.388000,5709
579.236000,5771
579.085000,5865
578.933000,5790
578.781000,5735
578.629000,5668
578.478000,5605
578.326000,5542
578.174000,5894
578.022000,5769
577.871000,5509
577.719000,5536
577.567000,5735
577.415000,5688
577.264000,5710
577.112000,5605
576.960000,5733
576.811000,5861
576.662000,5700
576.512000,5624
576.363000,5605
576.214000,5658
576.065000,5590
575.915000,5619
575.766000,5928
575.617000,6038
575.468000,6102
575.318000,5838
575.169000,5703
575.020000,5663
574.871000,5640
574.722000,5673
574.572000,5717
574.423000,5835
574.274000,5919
574.125000,6074
573.975000,5970
573.826000,5681
573.677000,5870
573.528000,5991
573.379000,5898
573.229000,5931
573.080000,5931
572.931000,5876
572.782000,5779
572.632000,5797
572.483000,6029
572.334000,5996
572.185000,5848
572.036000,5852
571.886000,5871
571.737000,5916
571.588000,5937
571.439000,5908
571.289000,6036
571.140000,6004
570.991000,6035
570.842000,5917
570.692000,5990
570.543000,5870
570.394000,5810
570.245000,5899
570.096000,5772
569.946000,6033
569.797000,5950
569.648000,6087
569.499000,6115
569.349000,5906
569.200000,5728
569.051000,5784
568.902000,5896
568.753000,5951
568.603000,6054
568.454000,5984
568.305000,5792
568.156000,5940
568.006000,5763
567.857000,5836
567.708000,5965
567.559000,5976
567.409000,5684
567.260000,5617
567.111000,5794
566.962000,5783
566.813000,5802
566.663000,5862
566.514000,5826
566.365000,5809
566.216000,5804
566.066000,5764
565.917000,5782
565.768000,5884
565.619000,5837
565.470000,5655
565.320000,5864
565.171000,6008
565.022000,5838
564.873000,5778
564.723000,5711
564.574000,5536
564.425000,5873
564.276000,5917
564.126000,5813
563.977000,5658
563.828000,5604
563.679000,5511
563.530000,5759
563.380000,5729
563.231000,5786
563.082000,5721
562.933000,5625
562.783000,5895
562.634000,5889
562.485000,5557
562.336000,5781
562.187000,6002
562.037000,5844
561.888000,5719
561.739000,5739
561.590000,5829
561.440000,5601
561.291000,5779
561.142000,5962
560.993000,5934
560.843000,6025
560.694000,6158
560.545000,6157
560.396000,5802
560.247000,5572
560.097000,5734
559.948000,5909
559.799000,6051
559.650000,6056
559.500000,5867
559.351000,5648
559.202000,5775
559.053000,5615
558.904000,5678
558.754000,5736
558.605000,5759
558.456000,5706
558.307000,5694
558.157000,5737
558.008000,5686
557.859000,5754
557.710000,5780
557.560000,5667
557.411000,5756
557.262000,5695
557.113000,5848
556.964000,5873
556.814000,5800
556.665000,5794
556.516000,5763
556.367000,5987
556.217000,5806
556.068000,5539
555.919000,5501
555.770000,5731
555.621000,5915
555.471000,5784
555.322000,5904
555.173000,5836
555.024000,5833
554.874000,6130
554.725000,5913
554.576000,5686
554.427000,5759
554.277000,5773
554.128000,5789
553.979000,5781
553.830000,5688
553.681000,5518
553.531000,5676
553.382000,5977
553.233000,5811
553.084000,5649
552.934000,5662
552.785000,5677
552.636000,5764
552.487000,5809
552.338000,6032
552.188000,5935
552.039000,6004
551.890000,5971
551.741000,5834
551.591000,5803
551.442000,5846
551.293000,5856
551.144000,5718
550.994000,5854
550.845000,5899
550.696000,5983
550.547000,5828
550.398000,5805
550.248000,5892
550.099000,5948
549.950000,5817
549.801000,5627
549.651000,6051
549.502000,6058
549.353000,5999
549.204000,5984
549.055000,5936
548.905000,5809
548.756000,5697
548.607000,5914
548.458000,5884
548.308000,5911
548.159000,5885
548.010000,5976
547.861000,5977
547.712000,5848
547.562000,5958
547.413000,5998
547.264000,5811
547.115000,5774
546.965000,6045
546.816000,5964
546.667000,6119
546.518000,5993
546.368000,5901
546.219000,5880
546.070000,5780
545.924000,5776
545.777000,6085
545.631000,6014
545.484000,5813
545.338000,5525
545.192000,5601
545.045000,5816
544.899000,5937
544.753000,5943
544.606000,5804
544.460000,5936
544.313000,5966
544.167000,5867
544.021000,5871
543.874000,5773
543.728000,5794
543.581000,5721
543.435000,5828
543.289000,5785
543.142000,5625
542.996000,5795
542.849000,6036
542.703000,5981
542.557000,5756
542.410000,5641
542.264000,5641
542.118000,5827
541.971000,5850
541.825000,5676
541.678000,5710
541.532000,5936
541.386000,6065
541.239000,5967
541.093000,5946
540.946000,5877
540.800000,6006
540.654000,6068
540.507000,5796
540.361000,5806
540.214000,5867
540.068000,5948
539.922000,5920
539.775000,5774
539.629000,5801
539.483000,5907
539.336000,5781
539.190000,5897
539.043000,6023
538.897000,5817
538.751000,5724
538.604000,5855
538.458000,5817
538.311000,5838
538.165000,5937
538.019000,5848
537.872000,5784
537.726000,5811
537.580000,5969
537.433000,5846
537.287000,5804
537.140000,5618
536.994000,5689
536.848000,5872
536.701000,5914
536.555000,5784
536.408000,5715
536.262000,5633
536.116000,5769
535.969000,5898
535.823000,5743
535.676000,5839
535.530000,5792
535.384000,5552
535.237000,5656
535.091000,5971
534.945000,5844
534.798000,5920
534.652000,5725
534.505000,5997
534.359000,5961
534.213000,5764
534.066000,5784
533.920000,6111
533.773000,5984
533.627000,5708
533.481000,5945
533.334000,5891
533.188000,5754
533.041000,5841
532.895000,5969
532.749000,5843
532.602000,5963
532.456000,6099
532.310000,5995
532.163000,5953
532.017000,5746
531.870000,5565
531.724000,5735
531.578000,5719
531.431000,5811
531.285000,5780
531.138000,5619
530.992000,5713
530.846000,5920
530.699000,5762
530.553000,5796
530.407000,5917
530.260000,5770
530.114000,5704
529.967000,5696
529.821000,5614
529.675000,5664
529.528000,5723
529.382000,5517
529.235000,5523
529.089000,5847
528.943000,5864
528.796000,6011
528.650000,6005
528.503000,5814
528.357000,5884
528.211000,5936
528.064000,5874
527.918000,5894
527.772000,5801
527.625000,5940
527.479000,6062
527.332000,5948
527.186000,5795
527.040000,5787
526.893000,5800
526.747000,5787
526.600000,5993
526.454000,5847
526.308000,5812
526.161000,5834
526.015000,5898
525.868000,6119
525.722000,5933
525.576000,5834
525.429000,5744
525.283000,5927
525.137000,5892
524.990000,5862
524.844000,5961
524.697000,5897
524.551000,5845
524.405000,6002
524.258000,5964
524.112000,5963
523.965000,6111
523.819000,6216
523.673000,6294
523.526000,5961
523.380000,5902
523.234000,5926
523.087000,5826
522.941000,5789
522.794000,5808
522.648000,5911
522.502000,6012
522.355000,5891
522.209000,5772
522.062000,5997
521.916000,6031
521.770000,5793
521.623000,5851
521.477000,5834
521.330000,5756
521.184000,6032
521.038000,5913
520.891000,5915
520.745000,5902
520.599000,5752
520.452000,5774
520.306000,5952
520.159000,5906
520.013000,5815
519.867000,5988
519.720000,5982
519.574000,5775
519.427000,5703
519.281000,5925
519.135000,5777
518.988000,5794
518.842000,5759
518.695000,5676
518.549000,5835
518.403000,5876
518.256000,6029
518.110000,5989
517.964000,5869
517.817000,5957
517.671000,5747
517.524000,5647
517.378000,5904
517.232000,5982
517.085000,5972
516.939000,5856
516.792000,5977
516.646000,5891
516.500000,5884
516.353000,5857
516.207000,6035
516.061000,5759
515.914000,5728
515.768000,6020
515.621000,5973
515.475000,5964
515.329000,5870
515.182000,5809
515.036000,5804
514.889000,6029
514.743000,5947
514.597000,5666
514.450000,5676
514.304000,5844
514.157000,5986
514.011000,5898
513.865000,5838
513.718000,5742
513.572000,5906
513.426000,6034
513.279000,6094
513.133000,5832
512.986000,5675
512.840000,5578
512.694000,5416
512.547000,5515
512.401000,5657
512.254000,5673
512.108000,5773
511.962000,6067
511.815000,6249
511.669000,6108
511.522000,5853
511.376000,5945
511.230000,5809
511.083000,6000
510.937000,6080
510.791000,6134
510.644000,6107
510.498000,5967
510.351000,6182
510.205000,6051
510.059000,5811
509.912000,5922
509.766000,5975
509.619000,5991
509.473000,5924
509.327000,6038
509.180000,5893
509.034000,5858
508.887000,5892
508.741000,5902
508.595000,5952
508.448000,5945
508.302000,6044
508.156000,5979
508.009000,6039
507.863000,6088
507.716000,5993
507.570000,6032
507.424000,5938
507.277000,6054
507.131000,5795
506.984000,5717
506.838000,5782
506.692000,5756
506.545000,5723
506.399000,5657
506.253000,5675
506.106000,5847
505.960000,5927
505.813000,5954
505.667000,6071
505.521000,5957
505.374000,6070
505.228000,5916
505.081000,5911
504.935000,5876
504.789000,5849
504.642000,5863
504.496000,5915
504.349000,5980
504.203000,6037
504.057000,6001
503.910000,6081
503.764000,5877
503.618000,5608
503.471000,5695
503.325000,5990
503.178000,6063
503.032000,6051
502.886000,5887
502.739000,5957
502.593000,5875
502.446000,5759
502.300000,5758
502.154000,5903
502.007000,5894
501.861000,6130
501.714000,5985
501.568000,5982
501.422000,5907
501.275000,5900
501.129000,5849
500.983000,5754
500.836000,5916
500.690000,5820
500.543000,5812
500.397000,5859
500.251000,5847
500.104000,5974
499.958000,5782
499.811000,5885
499.665000,5847
499.519000,5829
499.372000,5715
499.226000,5844
499.080000,5934
498.933000,5787
498.787000,5720
498.640000,5972
498.494000,5949
498.348000,5917
498.201000,5755
498.055000,5841
497.908000,6051
497.762000,6048
497.616000,5816
497.469000,6049
497.323000,6013
497.176000,5965
497.030000,5889
496.884000,6082
496.737000,6052
496.591000,5910
496.445000,5702
496.298000,5787
496.152000,5901
496.005000,6013
495.859000,5925
495.713000,5893
495.566000,5905
495.420000,5868
495.273000,5749
495.127000,5767
494.981000,5686
494.834000,5998
494.688000,5984
494.541000,5899
494.395000,5931
494.249000,5813
494.102000,5879
493.956000,5827
493.810000,5723
493.663000,5885
493.517000,5998
493.370000,5889
493.224000,5593
493.078000,5632
492.931000,5761
492.785000,5932
492.638000,5980
492.492000,5904
492.346000,5877
492.199000,5676
492.053000,5777
491.907000,5844
491.760000,5746
491.614000,6022
491.467000,5951
491.321000,5874
491.175000,5971
491.028000,5965
490.882000,5891
490.735000,5896
490.589000,6173
490.443000,5939
490.296000,5713
490.150000,5696
490.003000,5719
489.857000,5852
489.711000,5832
489.564000,5960
489.418000,5844
489.272000,5806
489.125000,5919
488.979000,5866
488.832000,5995
488.686000,5920
488.540000,5806
488.393000,6004
488.247000,6065
488.100000,6092
487.954000,5914
487.808000,6104
487.661000,5881
487.515000,5936
487.368000,6110
487.222000,6009
487.076000,6030
486.929000,5981
486.783000,5818
486.637000,5956
486.490000,5835
486.344000,5867
486.197000,5992
486.051000,6119
485.905000,6084
485.758000,5891
485.612000,5797
485.465000,5866
485.319000,5961
485.173000,5967
485.026000,5901
484.880000,5965
484.734000,5976
484.587000,5998
484.441000,6028
484.294000,5917
484.148000,6043
484.002000,6125
483.855000,6149
483.709000,5897
483.562000,5847
483.416000,5882
483.270000,5905
483.123000,5960
482.977000,5846
482.830000,5862
482.684000,5841
482.538000,5862
482.391000,5803
482.245000,5821
482.099000,5832
481.952000,5828
481.806000,5998
481.659000,5948
481.513000,6001
481.367000,6091
481.220000,5948
481.074000,5820
480.927000,5874
480.781000,5737
480.635000,5848
480.488000,6083
480.342000,5977
480.195000,5919
480.049000,5909
479.903000,6013
479.756000,6090
479.610000,6053
479.464000,5634
479.317000,5590
479.171000,5745
479.024000,5853
478.878000,5858
478.732000,5899
478.585000,6024
478.439000,6021
478.292000,5792
478.146000,5743
478.000000,5908
477.853000,5949
477.707000,5974
477.561000,6184
477.414000,6046
477.268000,6086
477.121000,6113
476.975000,5848
476.829000,5826
476.682000,5765
476.536000,5745
476.389000,5663
476.243000,5730
476.097000,5828
475.950000,5880
475.804000,5806
475.657000,5909
475.511000,5878
475.365000,6003
475.218000,6019
475.072000,5895
474.926000,5732
474.779000,5844
474.633000,5826
474.486000,5840
474.340000,5990
474.194000,5837
474.047000,5943
473.901000,6019
473.754000,5858
473.608000,5937
473.462000,6028
473.315000,5991
473.169000,5987
473.022000,6038
472.876000,5931
472.730000,5792
472.583000,5697
472.437000,5889
472.291000,6089
472.144000,6113
471.998000,5875
471.851000,5691
471.705000,5875
471.559000,6016
471.412000,5908
471.266000,5834
471.119000,6035
470.973000,6021
470.827000,6046
470.680000,5929
470.534000,6091
470.388000,5903
470.241000,5947
470.095000,6252
469.948000,6213
469.802000,5825
469.656000,5757
469.509000,5891
469.363000,5904
469.216000,5826
469.070000,5784
468.924000,5803
468.777000,5749
468.631000,5937
468.484000,5945
468.338000,5711
468.192000,5906
468.045000,5933
467.899000,5921
467.753000,5957
467.606000,6038
467.460000,5957
467.313000,5946
467.167000,5872
467.021000,5977
466.874000,5981
466.728000,5900
466.581000,5981
466.435000,6035
466.289000,5965
466.142000,5795
465.996000,5884
465.849000,5954
465.703000,5893
465.557000,5898
465.410000,6020
465.264000,6032
465.118000,5915
464.971000,5810
464.825000,5763
464.678000,5955
464.532000,6046
