Wavelength,Intensity
621.878000,5544
621.727000,5695
621.575000,5734
621.423000,5848
621.271000,5499
621.120000,5508
620.968000,5524
620.816000,5575
620.664000,5515
620.513000,5300
620.361000,5389
620.209000,5376
620.057000,5575
619.906000,5601
619.754000,5536
619.602000,5649
619.450000,5583
619.299000,5520
619.147000,5475
618.995000,5518
618.843000,5442
618.692000,5367
618.540000,5464
618.388000,5679
618.236000,5563
618.085000,5405
617.933000,5704
617.781000,5602
617.629000,5525
617.478000,5662
617.326000,5782
617.174000,5861
617.022000,5446
616.871000,5322
616.719000,5343
616.567000,5604
616.415000,5612
616.264000,5446
616.112000,5324
615.960000,5840
615.808000,5714
615.657000,5502
615.505000,5593
615.353000,5553
615.201000,5518
615.050000,5769
614.898000,5808
614.746000,5608
614.594000,5618
614.443000,5713
614.291000,5534
614.139000,5458
613.987000,5369
613.836000,5468
613.684000,5535
613.532000,5594
613.380000,5398
613.229000,5326
613.077000,5621
612.925000,5618
612.773000,5512
612.622000,5587
612.470000,5520
612.318000,5668
612.166000,5555
612.015000,5340
611.863000,5709
611.711000,5785
611.559000,5576
611.408000,5560
611.256000,5425
611.104000,5371
610.952000,5495
610.801000,5400
610.649000,5306
610.497000,5441
610.345000,5536
610.194000,5734
610.042000,5652
609.890000,5614
609.738000,5682
609.587000,5793
609.435000,5808
609.283000,5459
609.131000,5583
608.980000,5629
608.828000,5378
608.676000,5528
608.524000,5642
608.373000,5436
608.221000,5630
608.069000,5622
607.917000,5738
607.766000,5670
607.614000,5658
607.462000,5596
607.310000,5640
607.159000,5605
607.007000,5658
606.855000,5705
606.703000,5678
606.552000,5541
606.400000,5491
606.248000,5602
606.096000,5592
605.944000,5565
605.793000,5460
605.641000,5601
605.489000,5468
605.337000,5417
605.186000,5286
605.034000,5647
604.882000,5566
604.730000,5325
604.579000,5653
604.427000,5519
604.275000,5557
604.123000,5467
603.972000,5289
603.820000,5497
603.668000,5608
603.516000,5518
603.365000,5512
603.213000,5597
603.061000,5649
602.909000,5470
602.758000,5469
602.606000,5695
602.454000,5491
602.302000,5330
602.151000,5416
601.999000,5512
601.847000,5573
601.695000,5377
601.544000,5241
601.392000,5396
601.240000,5433
601.088000,5499
600.937000,5680
600.785000,5698
600.633000,5386
600.481000,5484
600.330000,5409
600.178000,5358
600.026000,5336
599.874000,5331
599.723000,5613
599.571000,5654
599.419000,5586
599.267000,5451
599.116000,5443
598.964000,5772
598.812000,5590
598.660000,5364
598.509000,5227
598.357000,5553
598.205000,5804
598.053000,5853
597.902000,5690
597.750000,5328
597.598000,5313
597.446000,5342
597.295000,5576
597.143000,5803
596.991000,5808
596.839000,5815
596.688000,5554
596.536000,5659
596.384000,5609
596.232000,5606
596.081000,5549
595.929000,5574
595.777000,5500
595.625000,5620
595.474000,5624
595.322000,5621
595.170000,5588
595.018000,5772
594.867000,5656
594.715000,5703
594.563000,5555
594.411000,5605
594.260000,5576
594.108000,5524
593.956000,5539
593.804000,5546
593.653000,5484
593.501000,5403
593.349000,5517
593.197000,5455
593.046000,5617
592.894000,5893
592.742000,5567
592.590000,5419
592.439000,5486
592.287000,5461
592.135000,5373
591.983000,5358
591.832000,5580
591.680000,5558
591.528000,5441
591.376000,5298
591.225000,5340
591.073000,5258
590.921000,5636
590.769000,5874
590.618000,5435
590.466000,5427
590.314000,5482
590.162000,5571
590.011000,5592
589.859000,5511
589.707000,5613
589.555000,5574
589.404000,5631
589.252000,5439
589.100000,5444
588.948000,5390
588.797000,5417
588.645000,5449
588.493000,5410
588.341000,5589
588.190000,5806
588.038000,5617
587.886000,5508
587.734000,5453
587.583000,5398
587.431000,5428
587.279000,5483
587.127000,5636
586.976000,5554
586.824000,5461
586.672000,5686
586.520000,5530
586.369000,5508
586.217000,5488
586.065000,5672
585.913000,5641
585.762000,5637
585.610000,5685
585.458000,5618
585.306000,5511
585.155000,5800
585.003000,5630
584.851000,5475
584.699000,5579
584.548000,5619
584.396000,5539
584.244000,5504
584.092000,5267
583.941000,5427
583.789000,5361
583.637000,5398
583.485000,5574
583.334000,5671
583.182000,5475
583.030000,5416
582.878000,5243
582.727000,5239
582.575000,5404
582.423000,5492
582.271000,5415
582.120000,5413
581.968000,5365
581.816000,5559
581.664000,5463
581.513000,5341
581.361000,5247
581.209000,5266
581.057000,5366
580.906000,5431
580.754000,5339
580.602000,5275
580.450000,5470
580.299000,5556
580.147000,5645
579.995000,5548
579.843000,5549
579.692000,5568
579.540000,5448
579.388000,5508
579.236000,5541
579.085000,5599
578.933000,5470
578.781000,5404
578.629000,5393
578.478000,5348
578.326000,5238
578.174000,5585
578.022000,5530
577.871000,5278
577.719000,5343
577.567000,5500
577.415000,5378
577.264000,5372
577.112000,5346
576.960000,5433
576.811000,5593
576.662000,5468
576.512000,5413
576.363000,5400
576.214000,5383
576.065000,5303
575.915000,5363
575.766000,5621
575.617000,5703
575.468000,5813
575.318000,5561
575.169000,5366
575.020000,5351
574.871000,5360
574.722000,5400
574.572000,5455
574.423000,5507
574.274000,5556
574.125000,5711
573.975000,5574
573.826000,5259
573.677000,5447
573.528000,5541
573.379000,5443
573.229000,5544
573.080000,5532
572.931000,5451
572.782000,5388
572.632000,5448
572.483000,5754
572.334000,5680
572.185000,5472
572.036000,5459
571.886000,5455
571.737000,5512
571.588000,5576
571.439000,5532
571.289000,5601
571.140000,5521
570.991000,5507
570.842000,5433
570.692000,5550
570.543000,5445
570.394000,5367
570.245000,5435
570.096000,5372
569.946000,5600
569.797000,5518
569.648000,5673
569.499000,5780
569.349000,5516
569.200000,5392
569.051000,5404
568.902000,5506
568.753000,5508
568.603000,5634
568.454000,5528
568.305000,5381
568.156000,5544
568.006000,5409
567.857000,5444
567.708000,5552
567.559000,5626
567.409000,5425
567.260000,5358
567.111000,5427
566.962000,5368
566.813000,5480
566.663000,5530
566.514000,5434
566.365000,5528
566.216000,5573
566.066000,5444
565.917000,5383
565.768000,5520
565.619000,5535
565.470000,5405
565.320000,5553
565.171000,5649
565.022000,5474
564.873000,5468
564.723000,5365
564.574000,5264
564.425000,5562
564.276000,5600
564.126000,5518
563.977000,5399
563.828000,5283
563.679000,5186
563.530000,5404
563.380000,5375
563.231000,5481
563.082000,5408
562.933000,5365
562.783000,5528
562.634000,5456
562.485000,5214
562.336000,5439
562.187000,5721
562.037000,5536
561.888000,5474
561.739000,5466
561.590000,5482
561.440000,5258
561.291000,5415
561.142000,5555
560.993000,5603
560.843000,5762
560.694000,5858
560.545000,5824
560.396000,5477
560.247000,5293
560.097000,5404
559.948000,5582
559.799000,5692
559.650000,5683
559.500000,5477
559.351000,5355
559.202000,5469
559.053000,5286
558.904000,5403
558.754000,5405
558.605000,5422
558.456000,5362
558.307000,5330
558.157000,5418
558.008000,5325
557.859000,5440
557.710000,5429
557.560000,5298
557.411000,5400
557.262000,5392
557.113000,5497
556.964000,5475
556.814000,5441
556.665000,5357
556.516000,5317
556.367000,5589
556.217000,5424
556.068000,5127
555.919000,5101
555.770000,5328
555.621000,5505
555.471000,5370
555.322000,5406
555.173000,5401
555.024000,5457
554.874000,5724
554.725000,5605
554.576000,5417
554.427000,5444
554.277000,5503
554.128000,5498
553.979000,5464
553.830000,5276
553.681000,5158
553.531000,5367
553.382000,5606
553.233000,5501
553.084000,5348
552.934000,5334
552.785000,5374
552.636000,5354
552.487000,5382
552.338000,5599
552.188000,5531
552.039000,5655
551.890000,5587
551.741000,5402
551.591000,5459
551.442000,5543
551.293000,5482
551.144000,5305
550.994000,5453
550.845000,5498
550.696000,5593
550.547000,5454
550.398000,5448
550.248000,5494
550.099000,5590
549.950000,5519
549.801000,5374
549.651000,5643
549.502000,5639
549.353000,5602
549.204000,5653
549.055000,5620
548.905000,5486
548.756000,5403
548.607000,5607
548.458000,5533
548.308000,5575
548.159000,5508
548.010000,5595
547.861000,5598
547.712000,5448
547.562000,5564
547.413000,5632
547.264000,5480
547.115000,5416
546.965000,5689
546.816000,5597
546.667000,5714
546.518000,5642
546.368000,5612
546.219000,5554
546.070000,5437
545.924000,5442
545.777000,5807
545.631000,5669
545.484000,5409
545.338000,5107
545.192000,5269
545.045000,5433
544.899000,5621
544.753000,5664
544.606000,5545
544.460000,5622
544.313000,5540
544.167000,5510
544.021000,5487
543.874000,5375
543.728000,5441
543.581000,5348
543.435000,5439
543.289000,5477
543.142000,5280
542.996000,5407
542.849000,5710
542.703000,5755
542.557000,5404
542.410000,5242
542.264000,5310
542.118000,5533
541.971000,5535
541.825000,5338
541.678000,5360
541.532000,5524
541.386000,5683
541.239000,5589
541.093000,5566
540.946000,5511
540.800000,5580
540.654000,5665
540.507000,5455
540.361000,5482
540.214000,5492
540.068000,5558
539.922000,5582
539.775000,5445
539.629000,5433
539.483000,5490
539.336000,5334
539.190000,5547
539.043000,5683
538.897000,5485
538.751000,5418
538.604000,5551
538.458000,5462
538.311000,5446
538.165000,5521
538.019000,5455
537.872000,5447
537.726000,5516
537.580000,5601
537.433000,5498
537.287000,5505
537.140000,5272
536.994000,5301
536.848000,5513
536.701000,5574
536.555000,5445
536.408000,5427
536.262000,5295
536.116000,5344
535.969000,5584
535.823000,5443
535.676000,5515
535.530000,5428
535.384000,5169
535.237000,5311
535.091000,5613
534.945000,5566
534.798000,5615
534.652000,5389
534.505000,5648
534.359000,5566
534.213000,5388
534.066000,5385
533.920000,5608
533.773000,5571
533.627000,5400
533.481000,5611
533.334000,5594
533.188000,5472
533.041000,5496
532.895000,5606
532.749000,5449
532.602000,5555
532.456000,5707
532.310000,5630
532.163000,5607
532.017000,5407
531.870000,5196
531.724000,5388
531.578000,5390
531.431000,5379
531.285000,5374
531.138000,5262
530.992000,5334
530.846000,5519
530.699000,5427
530.553000,5474
530.407000,5580
530.260000,5415
530.114000,5277
529.967000,5285
529.821000,5227
529.675000,5243
529.528000,5275
529.382000,5119
529.235000,5107
529.089000,5406
528.943000,5432
528.796000,5540
528.650000,5572
528.503000,5487
528.357000,5559
528.211000,5487
528.064000,5414
527.918000,5483
527.772000,5449
527.625000,5660
527.479000,5750
527.332000,5621
527.186000,5397
527.040000,5389
526.893000,5437
526.747000,5388
526.600000,5632
526.454000,5475
526.308000,5454
526.161000,5492
526.015000,5509
525.868000,5803
525.722000,5615
525.576000,5437
525.429000,5356
525.283000,5537
525.137000,5471
524.990000,5393
524.844000,5505
524.697000,5476
524.551000,5414
524.405000,5590
524.258000,5543
524.112000,5501
523.965000,5661
523.819000,5796
523.673000,5957
523.526000,5567
523.380000,5514
523.234000,5557
523.087000,5379
522.941000,5403
522.794000,5425
522.648000,5468
522.502000,5569
522.355000,5458
522.209000,5396
522.062000,5643
521.916000,5633
521.770000,5290
521.623000,5412
521.477000,5413
521.330000,5302
521.184000,5539
521.038000,5410
520.891000,5413
520.745000,5440
520.599000,5307
520.452000,5362
520.306000,5491
520.159000,5449
520.013000,5314
519.867000,5463
519.720000,5487
519.574000,5332
519.427000,5313
519.281000,5536
519.135000,5380
518.988000,5395
518.842000,5447
518.695000,5240
518.549000,5336
518.403000,5410
518.256000,5620
518.110000,5562
517.964000,5374
517.817000,5518
517.671000,5395
517.524000,5305
517.378000,5481
517.232000,5538
517.085000,5494
516.939000,5380
516.792000,5554
516.646000,5507
516.500000,5552
516.353000,5482
516.207000,5646
516.061000,5336
515.914000,5258
515.768000,5560
515.621000,5593
515.475000,5597
515.329000,5427
515.182000,5370
515.036000,5435
514.889000,5601
514.743000,5490
514.597000,5267
514.450000,5211
514.304000,5379
514.157000,5494
514.011000,5433
513.865000,5363
513.718000,5288
513.572000,5468
513.426000,5709
513.279000,5734
513.133000,5403
512.986000,5205
512.840000,5163
512.694000,5031
512.547000,5110
512.401000,5193
512.254000,5252
512.108000,5344
511.962000,5617
511.815000,5836
511.669000,5690
511.522000,5440
511.376000,5473
511.230000,5369
511.083000,5558
510.937000,5667
510.791000,5664
510.644000,5604
510.498000,5564
510.351000,5808
510.205000,5654
510.059000,5370
509.912000,5447
509.766000,5477
509.619000,5544
509.473000,5504
509.327000,5505
509.180000,5398
509.034000,5421
508.887000,5481
508.741000,5428
508.595000,5429
508.448000,5461
508.302000,5608
508.156000,5538
508.009000,5599
507.863000,5658
507.716000,5574
507.570000,5607
507.424000,5441
507.277000,5586
507.131000,5394
506.984000,5224
506.838000,5212
506.692000,5250
506.545000,5353
506.399000,5336
506.253000,5273
506.106000,5431
505.960000,5512
505.813000,5551
505.667000,5615
505.521000,5422
505.374000,5597
505.228000,5577
505.081000,5592
504.935000,5504
504.789000,5422
504.642000,5435
504.496000,5469
504.349000,5519
504.203000,5564
504.057000,5550
503.910000,5576
503.764000,5406
503.618000,5142
503.471000,5191
503.325000,5528
503.178000,5610
503.032000,5590
502.886000,5512
502.739000,5541
502.593000,5438
502.446000,5324
502.300000,5339
502.154000,5430
502.007000,5425
501.861000,5663
501.714000,5440
501.568000,5505
501.422000,5516
501.275000,5487
501.129000,5370
500.983000,5240
500.836000,5450
500.690000,5348
500.543000,5336
500.397000,5406
500.251000,5419
500.104000,5532
499.958000,5278
499.811000,5376
499.665000,5408
499.519000,5373
499.372000,5241
499.226000,5373
499.080000,5475
498.933000,5357
498.787000,5321
498.640000,5546
498.494000,5511
498.348000,5497
498.201000,5350
498.055000,5452
497.908000,5642
497.762000,5654
497.616000,5430
497.469000,5523
497.323000,5519
497.176000,5521
497.030000,5426
496.884000,5611
496.737000,5640
496.591000,5488
496.445000,5231
496.298000,5336
496.152000,5495
496.005000,5591
495.859000,5480
495.713000,5398
495.566000,5461
495.420000,5447
495.273000,5368
495.127000,5387
494.981000,5263
494.834000,5644
494.688000,5590
494.541000,5370
494.395000,5385
494.249000,5373
494.102000,5389
493.956000,5318
493.810000,5306
493.663000,5432
493.517000,5530
493.370000,5426
493.224000,5205
493.078000,5208
492.931000,5339
492.785000,5471
492.638000,5501
492.492000,5505
492.346000,5427
492.199000,5220
492.053000,5359
491.907000,5454
491.760000,5280
491.614000,5523
491.467000,5513
491.321000,5464
491.175000,5511
491.028000,5540
490.882000,5408
490.735000,5385
490.589000,5733
490.443000,5516
490.296000,5276
490.150000,5244
490.003000,5255
489.857000,5319
489.711000,5312
489.564000,5452
489.418000,5337
489.272000,5388
489.125000,5570
488.979000,5446
488.832000,5527
488.686000,5414
488.540000,5321
488.393000,5569
488.247000,5695
488.100000,5681
487.954000,5451
487.808000,5718
487.661000,5563
487.515000,5526
487.368000,5677
487.222000,5599
487.076000,5640
486.929000,5522
486.783000,5330
486.637000,5479
486.490000,5397
486.344000,5421
486.197000,5576
486.051000,5680
485.905000,5585
485.758000,5375
485.612000,5287
485.465000,5339
485.319000,5501
485.173000,5626
485.026000,5602
484.880000,5671
484.734000,5591
484.587000,5550
484.441000,5609
484.294000,5458
484.148000,5584
484.002000,5641
483.855000,5676
483.709000,5448
483.562000,5449
483.416000,5464
483.270000,5469
483.123000,5567
482.977000,5399
482.830000,5414
482.684000,5448
482.538000,5451
482.391000,5353
482.245000,5387
482.099000,5377
481.952000,5365
481.806000,5501
481.659000,5458
481.513000,5501
481.367000,5655
481.220000,5534
481.074000,5389
480.927000,5398
480.781000,5253
480.635000,5476
480.488000,5665
480.342000,5578
480.195000,5471
480.049000,5385
479.903000,5518
479.756000,5746
479.610000,5580
479.464000,5132
479.317000,5151
479.171000,5326
479.024000,5458
478.878000,5444
478.732000,5449
478.585000,5602
478.439000,5585
478.292000,5332
478.146000,5238
478.000000,5454
477.853000,5541
477.707000,5579
477.561000,5714
477.414000,5579
477.268000,5588
477.121000,5597
476.975000,5390
476.829000,5380
476.682000,5295
476.536000,5311
476.389000,5247
476.243000,5304
476.097000,5322
475.950000,5400
475.804000,5361
475.657000,5411
475.511000,5400
475.365000,5521
475.218000,5634
475.072000,5585
474.926000,5326
474.779000,5419
474.633000,5447
474.486000,5466
474.340000,5591
474.194000,5446
474.047000,5567
473.901000,5648
473.754000,5459
473.608000,5492
473.462000,5565
473.315000,5578
473.169000,5542
473.022000,5555
472.876000,5498
472.730000,5401
472.583000,5289
472.437000,5481
472.291000,5677
472.144000,5729
471.998000,5476
471.851000,5275
471.705000,5354
471.559000,5493
471.412000,5481
471.266000,5499
471.119000,5642
470.973000,5567
470.827000,5570
470.680000,5490
470.534000,5596
470.388000,5419
470.241000,5419
470.095000,5751
469.948000,5755
469.802000,5324
469.656000,5249
469.509000,5397
469.363000,5480
469.216000,5358
469.070000,5307
468.924000,5303
468.777000,5236
468.631000,5496
468.484000,5436
468.338000,5243
468.192000,5526
468.045000,5459
467.899000,5447
467.753000,5568
467.606000,5641
467.460000,5420
467.313000,5440
467.167000,5461
467.021000,5563
466.874000,5519
466.728000,5463
466.581000,5521
466.435000,5546
466.289000,5557
466.142000,5410
465.996000,5519
465.849000,5580
465.703000,5413
465.557000,5390
465.410000,5548
465.264000,5605
465.118000,5494
464.971000,5415
464.825000,5343
464.678000,5540
464.532000,5554
