Wavelength,Intensity
700.940000,5503
700.783000,5378
700.626000,5520
700.469000,5525
700.311000,5283
700.154000,5698
699.997000,5768
699.840000,5540
699.683000,5505
699.526000,5506
699.369000,5658
699.211000,5752
699.054000,5480
698.897000,5450
698.740000,5518
698.583000,5574
698.426000,5453
698.269000,5353
698.111000,5232
697.954000,5351
697.797000,5371
697.640000,5655
697.483000,5689
697.326000,5400
697.169000,5341
697.011000,5569
696.854000,5655
696.697000,5463
696.540000,5482
696.388000,5480
696.236000,5477
696.085000,5380
695.933000,5446
695.781000,5480
695.629000,5491
695.478000,5417
695.326000,5237
695.174000,5291
695.022000,5514
694.871000,5339
694.719000,5578
694.567000,5831
694.415000,5720
694.264000,5640
694.112000,5316
693.960000,5302
693.808000,5353
693.657000,5385
693.505000,5390
693.353000,5394
693.201000,5433
693.050000,5440
692.898000,5731
692.746000,5617
692.594000,5411
692.443000,5693
692.291000,5680
692.139000,5784
691.987000,5825
691.836000,5723
691.684000,5712
691.532000,5638
691.380000,5544
691.229000,5447
691.077000,5449
690.925000,5364
690.773000,5323
690.622000,5507
690.470000,5466
690.318000,5498
690.166000,5638
690.015000,5431
689.863000,5432
689.711000,5537
689.559000,5615
689.408000,5464
689.256000,5526
689.104000,5924
688.952000,5707
688.801000,5562
688.649000,5688
688.497000,5590
688.345000,5442
688.194000,5472
688.042000,5562
687.890000,5357
687.738000,5412
687.587000,5520
687.435000,5552
687.283000,5580
687.131000,5375
686.980000,5477
686.828000,5367
686.676000,5363
686.524000,5616
686.373000,5752
686.221000,5565
686.069000,5475
685.917000,5679
685.766000,5431
685.614000,5235
685.462000,5338
685.310000,5443
685.159000,5468
685.007000,5574
684.855000,5588
684.703000,5393
684.552000,5425
684.400000,5614
684.248000,5672
684.096000,5427
683.945000,5499
683.793000,5615
683.641000,5419
683.489000,5546
683.338000,5497
683.186000,5412
683.034000,5337
682.882000,5399
682.731000,5519
682.579000,5505
682.427000,5296
682.275000,5364
682.124000,5518
681.972000,5611
681.820000,5545
681.668000,5576
681.517000,5842
681.365000,5747
681.213000,5823
681.061000,5783
680.910000,5363
680.758000,5416
680.606000,5636
680.454000,5520
680.303000,5526
680.151000,5609
679.999000,5416
679.847000,5282
679.696000,5371
679.544000,5464
679.392000,5479
679.240000,5409
679.089000,5411
678.937000,5445
678.785000,5458
678.633000,5396
678.482000,5296
678.330000,5665
678.178000,5801
678.026000,5484
677.875000,5411
677.723000,5456
677.571000,5428
677.419000,5585
677.268000,5736
677.116000,5670
676.964000,5433
676.812000,5544
676.661000,5520
676.509000,5810
676.357000,5613
676.205000,5253
676.054000,5636
675.902000,5650
675.750000,5508
675.598000,5556
675.447000,5347
675.295000,5404
675.143000,5638
674.991000,5785
674.840000,5527
674.688000,5424
674.536000,5346
674.384000,5370
674.233000,5538
674.081000,5505
673.929000,5568
673.777000,5328
673.626000,5315
673.474000,5431
673.322000,5605
673.170000,5504
673.019000,5270
672.867000,5356
672.715000,5618
672.563000,5692
672.412000,5549
672.260000,5519
672.108000,5485
671.956000,5369
671.805000,5635
671.653000,5720
671.501000,5429
671.349000,5469
671.198000,5411
671.046000,5319
670.894000,5481
670.742000,5360
670.591000,5428
670.439000,5499
670.287000,5435
670.135000,5391
669.984000,5428
669.832000,5562
669.680000,5338
669.528000,5236
669.377000,5369
669.225000,5731
669.073000,5646
668.921000,5391
668.770000,5373
668.618000,5539
668.466000,5411
668.314000,5355
668.163000,5477
668.011000,5448
667.859000,5548
667.707000,5504
667.556000,5300
667.404000,5299
667.252000,5365
667.100000,5413
666.948000,5401
666.797000,5375
666.645000,5559
666.493000,5731
666.342000,5345
666.190000,5174
666.038000,5307
665.886000,5529
665.734000,5309
665.583000,5430
665.431000,5648
665.279000,5705
665.127000,5551
664.976000,5482
664.824000,5629
664.672000,5530
664.520000,5551
664.369000,5359
664.217000,5393
664.065000,5506
663.913000,5540
663.762000,5629
663.610000,5387
663.458000,5387
663.306000,5376
663.155000,5115
663.003000,5213
662.851000,5430
662.699000,5340
662.548000,5271
662.396000,5607
662.244000,5583
662.092000,5307
661.941000,5432
661.789000,5441
661.637000,5456
661.485000,5377
661.334000,5434
661.182000,5439
661.030000,5430
660.878000,5433
660.727000,5483
660.575000,5560
660.423000,5602
660.271000,5402
660.120000,5351
659.968000,5410
659.816000,5427
659.664000,5536
659.513000,5681
659.361000,5596
659.209000,5363
659.057000,5441
658.906000,5315
658.754000,5224
658.602000,5398
658.450000,5543
658.299000,5608
658.147000,5528
657.995000,5400
657.843000,5670
657.692000,5657
657.540000,5631
657.388000,5269
657.236000,5205
657.085000,5600
656.933000,5469
656.781000,5404
656.629000,5482
656.478000,5412
656.326000,5435
656.174000,5412
656.022000,5380
655.871000,5522
655.719000,5496
655.567000,5347
655.415000,5381
655.264000,5538
655.112000,5603
654.960000,5424
654.808000,5321
654.657000,5394
654.505000,5438
654.353000,5937
654.201000,5848
654.050000,5383
653.898000,5370
653.746000,5281
653.594000,5366
653.443000,5374
653.291000,5566
653.139000,5564
652.987000,5490
652.836000,5435
652.684000,5455
652.532000,5557
652.380000,5518
652.229000,5502
652.077000,5487
651.925000,5390
651.773000,5462
651.622000,5511
651.470000,5518
651.318000,5452
651.166000,5412
651.015000,5582
650.863000,5412
650.711000,5532
650.559000,5758
650.408000,5590
650.256000,5273
650.104000,5277
649.952000,5533
649.801000,5368
649.649000,5319
649.497000,5484
649.345000,5544
649.194000,5640
649.042000,5464
648.890000,5395
648.738000,5787
648.587000,5971
648.435000,5628
648.283000,5545
648.131000,5518
647.980000,5449
647.828000,5621
647.676000,5476
647.524000,5388
647.373000,5249
647.221000,5358
647.069000,5441
646.917000,5366
646.766000,5755
646.614000,5577
646.462000,5546
646.310000,5760
646.159000,5781
646.007000,5635
645.855000,5424
645.703000,5418
645.552000,5564
645.400000,5652
645.248000,5511
645.096000,5420
644.945000,5556
644.793000,5535
644.641000,5390
644.489000,5519
644.338000,5499
644.186000,5480
644.034000,5472
643.882000,5375
643.731000,5348
643.579000,5411
643.427000,5518
643.275000,5446
643.124000,5224
642.972000,5243
642.820000,5455
642.668000,5394
642.517000,5436
642.365000,5481
642.213000,5511
642.061000,5551
641.910000,5557
641.758000,5461
641.606000,5428
641.454000,5425
641.303000,5465
641.151000,5239
640.999000,5314
640.847000,5305
640.696000,5600
640.544000,5495
640.392000,5523
640.240000,5740
640.089000,5498
639.937000,5489
639.785000,5469
639.633000,5566
639.482000,5503
639.330000,5343
639.178000,5381
639.026000,5491
638.875000,5666
638.723000,5568
638.571000,5418
638.419000,5283
638.268000,5392
638.116000,5222
637.964000,5175
637.812000,5298
637.661000,5375
637.509000,5476
637.357000,5472
637.205000,5413
637.053000,5425
636.902000,5495
636.750000,5504
636.598000,5477
636.447000,5330
636.295000,5507
636.143000,5577
635.991000,5751
635.839000,5544
635.688000,5653
635.536000,5752
635.384000,5539
635.232000,5524
635.081000,5693
634.929000,5676
634.777000,5524
634.625000,5251
634.474000,5229
634.322000,5551
634.170000,5452
634.018000,5309
633.867000,5436
633.715000,5392
633.563000,5337
633.411000,5602
633.260000,5542
633.108000,5296
632.956000,5356
632.804000,5651
632.653000,6002
632.501000,5552
632.349000,5230
632.197000,5167
632.046000,5196
631.894000,5315
631.742000,5503
631.590000,5588
631.439000,5511
631.287000,5584
631.135000,5744
630.983000,5562
630.832000,5635
630.680000,5615
630.528000,5477
630.376000,5583
630.225000,5384
630.073000,5284
629.921000,5308
629.769000,5544
629.618000,5544
629.466000,5292
629.314000,5447
629.162000,5339
629.011000,5394
628.859000,5372
628.707000,5506
628.555000,5571
628.404000,5438
628.252000,5496
628.100000,5580
627.948000,5573
627.797000,5415
627.645000,5620
627.493000,5563
627.341000,5470
627.190000,5464
627.038000,5343
626.886000,5250
626.734000,5372
626.583000,5465
626.431000,5590
626.279000,5463
626.127000,5409
625.976000,5530
625.824000,5455
625.672000,5285
625.520000,5204
625.369000,5385
625.217000,5319
625.065000,5465
624.913000,5799
624.762000,5819
624.610000,5603
624.458000,5451
624.306000,5413
624.155000,5591
624.003000,5539
623.851000,5445
623.699000,5572
623.548000,5641
623.396000,5657
623.244000,5498
623.092000,5502
622.941000,5570
622.789000,5422
622.637000,5639
622.485000,5753
622.334000,5575
622.182000,5639
622.030000,5543
621.878000,5561
621.727000,5696
621.575000,5712
621.423000,5801
621.271000,5504
621.120000,5491
620.968000,5493
620.816000,5576
620.664000,5488
620.513000,5283
620.361000,5385
620.209000,5339
620.057000,5539
619.906000,5573
619.754000,5496
619.602000,5637
619.450000,5585
619.299000,5430
619.147000,5387
618.995000,5494
618.843000,5456
618.692000,5360
618.540000,5459
618.388000,5702
618.236000,5558
618.085000,5358
617.933000,5604
617.781000,5539
617.629000,5518
617.478000,5667
617.326000,5755
617.174000,5813
617.022000,5480
616.871000,5384
616.719000,5383
616.567000,5551
616.415000,5574
616.264000,5458
616.112000,5314
615.960000,5785
615.808000,5624
615.657000,5454
615.505000,5528
615.353000,5488
615.201000,5449
615.050000,5793
614.898000,5752
614.746000,5514
614.594000,5549
614.443000,5627
614.291000,5450
614.139000,5396
613.987000,5316
613.836000,5530
613.684000,5579
613.532000,5518
613.380000,5380
613.229000,5265
613.077000,5557
612.925000,5545
612.773000,5457
612.622000,5534
612.470000,5477
612.318000,5624
612.166000,5514
612.015000,5307
611.863000,5715
611.711000,5759
611.559000,5545
611.408000,5562
611.256000,5413
611.104000,5358
610.952000,5462
610.801000,5375
610.649000,5264
610.497000,5377
610.345000,5506
610.194000,5716
610.042000,5604
609.890000,5599
609.738000,5676
609.587000,5744
609.435000,5780
609.283000,5424
609.131000,5511
608.980000,5573
608.828000,5355
608.676000,5506
608.524000,5618
608.373000,5420
608.221000,5598
608.069000,5624
607.917000,5759
607.766000,5619
607.614000,5629
607.462000,5584
607.310000,5603
607.159000,5550
607.007000,5541
606.855000,5607
606.703000,5604
606.552000,5452
606.400000,5423
606.248000,5497
606.096000,5516
605.944000,5508
605.793000,5463
605.641000,5592
605.489000,5407
605.337000,5368
605.186000,5294
605.034000,5614
604.882000,5480
604.730000,5336
604.579000,5630
604.427000,5410
604.275000,5423
604.123000,5370
603.972000,5312
603.820000,5475
603.668000,5548
603.516000,5440
603.365000,5456
603.213000,5534
603.061000,5586
602.909000,5480
602.758000,5455
602.606000,5671
602.454000,5482
602.302000,5376
602.151000,5435
601.999000,5485
601.847000,5528
601.695000,5307
601.544000,5198
601.392000,5367
601.240000,5377
601.088000,5477
600.937000,5710
600.785000,5698
600.633000,5363
600.481000,5465
600.330000,5388
600.178000,5348
600.026000,5329
599.874000,5301
599.723000,5550
599.571000,5623
599.419000,5529
599.267000,5396
599.116000,5370
598.964000,5635
598.812000,5497
598.660000,5345
598.509000,5192
598.357000,5468
598.205000,5714
598.053000,5794
597.902000,5663
597.750000,5331
597.598000,5324
597.446000,5380
597.295000,5591
597.143000,5728
596.991000,5726
596.839000,5713
596.688000,5433
596.536000,5635
596.384000,5599
596.232000,5597
596.081000,5550
595.929000,5593
595.777000,5572
595.625000,5580
595.474000,5533
595.322000,5590
595.170000,5576
595.018000,5793
594.867000,5601
594.715000,5618
594.563000,5535
594.411000,5614
594.260000,5574
594.108000,5507
593.956000,5480
593.804000,5433
593.653000,5414
593.501000,5370
593.349000,5483
593.197000,5411
593.046000,5554
592.894000,5820
592.742000,5516
592.590000,5333
592.439000,5439
592.287000,5501
592.135000,5345
591.983000,5326
591.832000,5575
591.680000,5568
591.528000,5403
591.376000,5289
591.225000,5329
591.073000,5223
590.921000,5559
590.769000,5777
590.618000,5402
590.466000,5430
590.314000,5481
590.162000,5512
590.011000,5555
589.859000,5512
589.707000,5512
589.555000,5477
589.404000,5592
589.252000,5401
589.100000,5387
588.948000,5363
588.797000,5361
588.645000,5433
588.493000,5367
588.341000,5521
588.190000,5780
588.038000,5549
587.886000,5457
587.734000,5428
587.583000,5386
587.431000,5357
587.279000,5458
587.127000,5601
586.976000,5542
586.824000,5457
586.672000,5677
586.520000,5514
586.369000,5480
586.217000,5440
586.065000,5616
585.913000,5617
585.762000,5605
585.610000,5625
585.458000,5569
585.306000,5425
585.155000,5735
585.003000,5603
584.851000,5527
584.699000,5596
584.548000,5666
584.396000,5552
584.244000,5488
584.092000,5198
583.941000,5349
583.789000,5309
583.637000,5331
583.485000,5507
583.334000,5590
583.182000,5445
583.030000,5402
582.878000,5251
582.727000,5232
582.575000,5436
582.423000,5555
582.271000,5420
582.120000,5399
581.968000,5371
581.816000,5570
581.664000,5492
581.513000,5373
581.361000,5213
581.209000,5185
581.057000,5295
580.906000,5421
580.754000,5300
580.602000,5194
580.450000,5408
580.299000,5552
580.147000,5620
579.995000,5462
579.843000,5491
579.692000,5529
579.540000,5396
579.388000,5486
579.236000,5481
579.085000,5538
578.933000,5487
578.781000,5444
578.629000,5400
578.478000,5288
578.326000,5145
578.174000,5533
578.022000,5447
577.871000,5204
577.719000,5343
577.567000,5493
577.415000,5390
577.264000,5365
577.112000,5360
576.960000,5500
576.811000,5546
576.662000,5388
576.512000,5318
576.363000,5314
576.214000,5310
576.065000,5265
575.915000,5359
575.766000,5577
575.617000,5671
575.468000,5789
575.318000,5496
575.169000,5349
575.020000,5368
574.871000,5364
574.722000,5379
574.572000,5391
574.423000,5401
574.274000,5478
574.125000,5693
573.975000,5571
573.826000,5273
573.677000,5405
573.528000,5491
573.379000,5457
573.229000,5569
573.080000,5534
572.931000,5442
572.782000,5362
572.632000,5386
572.483000,5691
572.334000,5694
572.185000,5509
572.036000,5495
571.886000,5477
571.737000,5534
571.588000,5543
571.439000,5461
571.289000,5539
571.140000,5421
570.991000,5478
570.842000,5417
570.692000,5481
570.543000,5410
570.394000,5325
570.245000,5357
570.096000,5335
569.946000,5583
569.797000,5443
569.648000,5583
569.499000,5680
569.349000,5458
569.200000,5291
569.051000,5344
568.902000,5516
568.753000,5518
568.603000,5543
568.454000,5433
568.305000,5359
568.156000,5502
568.006000,5358
567.857000,5419
567.708000,5558
567.559000,5637
567.409000,5380
567.260000,5254
567.111000,5368
566.962000,5384
566.813000,5434
566.663000,5452
566.514000,5424
566.365000,5463
566.216000,5531
566.066000,5451
565.917000,5409
565.768000,5550
565.619000,5502
565.470000,5326
565.320000,5507
565.171000,5661
565.022000,5482
564.873000,5479
564.723000,5353
564.574000,5168
564.425000,5518
564.276000,5534
564.126000,5459
563.977000,5379
563.828000,5320
563.679000,5199
563.530000,5485
563.380000,5425
563.231000,5501
563.082000,5410
562.933000,5307
562.783000,5499
562.634000,5520
562.485000,5246
562.336000,5420
562.187000,5677
562.037000,5571
561.888000,5460
561.739000,5375
561.590000,5395
561.440000,5225
561.291000,5403
561.142000,5569
560.993000,5579
560.843000,5697
560.694000,5819
560.545000,5774
560.396000,5441
560.247000,5227
560.097000,5355
559.948000,5586
559.799000,5737
559.650000,5686
559.500000,5466
559.351000,5296
559.202000,5427
559.053000,5292
558.904000,5397
558.754000,5370
558.605000,5381
558.456000,5374
558.307000,5326
558.157000,5318
558.008000,5244
557.859000,5392
557.710000,5384
557.560000,5216
557.411000,5330
557.262000,5310
557.113000,5410
556.964000,5437
556.814000,5443
556.665000,5392
556.516000,5264
556.367000,5472
556.217000,5340
556.068000,5094
555.919000,5100
555.770000,5292
555.621000,5458
555.471000,5328
555.322000,5395
555.173000,5371
555.024000,5437
554.874000,5719
554.725000,5507
554.576000,5350
554.427000,5427
554.277000,5404
554.128000,5477
553.979000,5493
553.830000,5297
553.681000,5149
553.531000,5369
553.382000,5622
553.233000,5488
553.084000,5357
552.934000,5297
552.785000,5331
552.636000,5347
552.487000,5344
552.338000,5528
552.188000,5439
552.039000,5531
551.890000,5481
551.741000,5336
551.591000,5368
551.442000,5474
551.293000,5501
551.144000,5382
550.994000,5508
550.845000,5513
550.696000,5598
550.547000,5466
550.398000,5375
550.248000,5431
550.099000,5559
549.950000,5486
549.801000,5289
549.651000,5584
549.502000,5626
549.353000,5575
549.204000,5609
549.055000,5496
548.905000,5394
548.756000,5326
548.607000,5555
548.458000,5522
548.308000,5510
548.159000,5495
548.010000,5582
547.861000,5583
547.712000,5456
547.562000,5543
547.413000,5585
547.264000,5450
547.115000,5403
546.965000,5663
546.816000,5549
546.667000,5674
546.518000,5558
546.368000,5477
546.219000,5502
546.070000,5440
545.924000,5396
545.777000,5724
545.631000,5618
545.484000,5369
545.338000,5089
545.192000,5232
545.045000,5395
544.899000,5547
544.753000,5579
544.606000,5458
544.460000,5576
544.313000,5554
544.167000,5531
544.021000,5525
543.874000,5404
543.728000,5410
543.581000,5354
543.435000,5436
543.289000,5411
543.142000,5250
542.996000,5451
542.849000,5653
542.703000,5604
542.557000,5358
542.410000,5236
542.264000,5310
542.118000,5529
541.971000,5528
541.825000,5307
541.678000,5293
541.532000,5496
541.386000,5624
541.239000,5539
541.093000,5578
540.946000,5513
540.800000,5537
540.654000,5630
540.507000,5371
540.361000,5428
540.214000,5431
540.068000,5455
539.922000,5488
539.775000,5371
539.629000,5420
539.483000,5442
539.336000,5281
539.190000,5491
539.043000,5623
538.897000,5487
538.751000,5396
538.604000,5459
538.458000,5411
538.311000,5464
538.165000,5496
538.019000,5456
537.872000,5513
537.726000,5482
537.580000,5581
537.433000,5505
537.287000,5467
537.140000,5273
536.994000,5296
536.848000,5475
536.701000,5529
536.555000,5427
536.408000,5375
536.262000,5208
536.116000,5267
535.969000,5469
535.823000,5381
535.676000,5462
535.530000,5356
535.384000,5161
535.237000,5256
535.091000,5560
534.945000,5450
534.798000,5484
534.652000,5331
534.505000,5606
534.359000,5599
534.213000,5350
534.066000,5360
533.920000,5656
533.773000,5568
533.627000,5296
533.481000,5511
533.334000,5506
533.188000,5396
533.041000,5465
532.895000,5593
532.749000,5489
532.602000,5553
532.456000,5704
532.310000,5592
532.163000,5540
532.017000,5351
531.870000,5141
531.724000,5329
531.578000,5346
531.431000,5374
531.285000,5380
531.138000,5250
530.992000,5266
530.846000,5445
530.699000,5365
530.553000,5406
530.407000,5615
530.260000,5432
530.114000,5272
529.967000,5278
529.821000,5248
529.675000,5196
529.528000,5270
529.382000,5120
529.235000,5134
529.089000,5416
528.943000,5459
528.796000,5557
528.650000,5632
528.503000,5510
528.357000,5484
528.211000,5465
528.064000,5403
527.918000,5483
527.772000,5439
527.625000,5617
527.479000,5701
527.332000,5586
527.186000,5358
527.040000,5368
526.893000,5411
526.747000,5364
526.600000,5564
526.454000,5390
526.308000,5417
526.161000,5414
526.015000,5416
525.868000,5706
525.722000,5523
525.576000,5430
525.429000,5315
525.283000,5447
525.137000,5424
524.990000,5346
524.844000,5440
524.697000,5436
524.551000,5412
524.405000,5533
524.258000,5489
524.112000,5541
523.965000,5634
523.819000,5721
523.673000,5842
523.526000,5564
523.380000,5519
523.234000,5528
523.087000,5365
522.941000,5425
522.794000,5402
522.648000,5490
522.502000,5555
522.355000,5371
522.209000,5336
522.062000,5543
521.916000,5600
521.770000,5286
521.623000,5377
521.477000,5310
521.330000,5238
521.184000,5503
521.038000,5397
520.891000,5436
520.745000,5409
520.599000,5282
520.452000,5341
520.306000,5403
520.159000,5402
520.013000,5296
519.867000,5472
519.720000,5484
519.574000,5268
519.427000,5322
519.281000,5576
519.135000,5283
518.988000,5299
518.842000,5433
518.695000,5314
518.549000,5346
518.403000,5367
518.256000,5596
518.110000,5539
517.964000,5375
517.817000,5485
517.671000,5318
517.524000,5233
517.378000,5383
517.232000,5428
517.085000,5434
516.939000,5346
516.792000,5436
516.646000,5451
516.500000,5483
516.353000,5459
516.207000,5600
516.061000,5275
515.914000,5212
515.768000,5545
515.621000,5554
515.475000,5548
515.329000,5425
515.182000,5370
515.036000,5380
514.889000,5558
514.743000,5494
514.597000,5227
514.450000,5164
514.304000,5352
514.157000,5532
514.011000,5445
513.865000,5340
513.718000,5316
513.572000,5449
513.426000,5619
513.279000,5738
513.133000,5414
512.986000,5196
512.840000,5175
512.694000,4984
512.547000,5046
512.401000,5160
512.254000,5286
512.108000,5321
511.962000,5562
511.815000,5755
511.669000,5609
511.522000,5422
511.376000,5515
511.230000,5352
511.083000,5526
510.937000,5698
510.791000,5695
510.644000,5593
510.498000,5500
510.351000,5758
510.205000,5606
510.059000,5328
509.912000,5407
509.766000,5416
509.619000,5487
509.473000,5472
509.327000,5496
509.180000,5338
509.034000,5386
508.887000,5406
508.741000,5382
508.595000,5395
508.448000,5406
508.302000,5575
508.156000,5529
508.009000,5603
507.863000,5666
507.716000,5559
507.570000,5582
507.424000,5443
507.277000,5545
507.131000,5360
506.984000,5215
506.838000,5193
506.692000,5233
506.545000,5304
506.399000,5285
506.253000,5206
506.106000,5341
505.960000,5482
505.813000,5511
505.667000,5604
505.521000,5507
505.374000,5619
505.228000,5511
505.081000,5515
504.935000,5446
504.789000,5371
504.642000,5384
504.496000,5484
504.349000,5516
504.203000,5546
504.057000,5549
503.910000,5565
503.764000,5375
503.618000,5089
503.471000,5177
503.325000,5516
503.178000,5595
503.032000,5518
502.886000,5426
502.739000,5500
502.593000,5421
502.446000,5228
502.300000,5229
502.154000,5410
502.007000,5363
501.861000,5603
501.714000,5465
501.568000,5487
501.422000,5466
501.275000,5447
501.129000,5320
500.983000,5257
500.836000,5436
500.690000,5285
500.543000,5299
500.397000,5385
500.251000,5404
500.104000,5479
499.958000,5264
499.811000,5410
499.665000,5371
499.519000,5350
499.372000,5236
499.226000,5428
499.080000,5518
498.933000,5359
498.787000,5259
498.640000,5492
498.494000,5483
498.348000,5444
498.201000,5263
498.055000,5383
497.908000,5615
497.762000,5607
497.616000,5380
497.469000,5547
497.323000,5517
497.176000,5484
497.030000,5430
496.884000,5598
496.737000,5590
496.591000,5417
496.445000,5164
496.298000,5279
496.152000,5367
496.005000,5516
495.859000,5460
495.713000,5393
495.566000,5426
495.420000,5443
495.273000,5282
495.127000,5319
494.981000,5272
494.834000,5590
494.688000,5532
494.541000,5341
494.395000,5417
494.249000,5405
494.102000,5373
493.956000,5297
493.810000,5252
493.663000,5395
493.517000,5498
493.370000,5429
493.224000,5184
493.078000,5183
492.931000,5346
492.785000,5426
492.638000,5393
492.492000,5485
492.346000,5472
492.199000,5236
492.053000,5306
491.907000,5441
491.760000,5250
491.614000,5524
491.467000,5530
491.321000,5407
491.175000,5470
491.028000,5533
490.882000,5438
490.735000,5410
490.589000,5733
490.443000,5439
490.296000,5236
490.150000,5240
490.003000,5244
489.857000,5294
489.711000,5253
489.564000,5491
489.418000,5415
489.272000,5345
489.125000,5510
488.979000,5481
488.832000,5602
488.686000,5462
488.540000,5336
488.393000,5495
488.247000,5615
488.100000,5571
487.954000,5443
487.808000,5710
487.661000,5571
487.515000,5498
487.368000,5670
487.222000,5581
487.076000,5634
486.929000,5493
486.783000,5288
486.637000,5428
486.490000,5328
486.344000,5373
486.197000,5580
486.051000,5667
485.905000,5554
485.758000,5358
485.612000,5249
485.465000,5260
485.319000,5436
485.173000,5576
485.026000,5480
484.880000,5608
484.734000,5557
484.587000,5514
484.441000,5564
484.294000,5391
484.148000,5514
484.002000,5647
483.855000,5676
483.709000,5407
483.562000,5355
483.416000,5473
483.270000,5462
483.123000,5473
482.977000,5391
482.830000,5390
482.684000,5403
482.538000,5453
482.391000,5334
482.245000,5337
482.099000,5400
481.952000,5352
481.806000,5464
481.659000,5429
481.513000,5521
481.367000,5628
481.220000,5508
481.074000,5345
480.927000,5337
480.781000,5214
480.635000,5443
480.488000,5614
480.342000,5528
480.195000,5486
480.049000,5440
479.903000,5448
479.756000,5659
479.610000,5597
479.464000,5147
479.317000,5100
479.171000,5269
479.024000,5389
478.878000,5452
478.732000,5457
478.585000,5575
478.439000,5546
478.292000,5311
478.146000,5240
478.000000,5496
477.853000,5507
477.707000,5488
477.561000,5729
477.414000,5643
477.268000,5667
477.121000,5619
476.975000,5336
476.829000,5376
476.682000,5321
476.536000,5304
476.389000,5248
476.243000,5322
476.097000,5256
475.950000,5360
475.804000,5356
475.657000,5428
475.511000,5375
475.365000,5444
475.218000,5537
475.072000,5536
474.926000,5306
474.779000,5368
474.633000,5356
474.486000,5440
474.340000,5572
474.194000,5387
474.047000,5496
473.901000,5570
473.754000,5432
473.608000,5440
473.462000,5519
473.315000,5580
473.169000,5573
473.022000,5591
472.876000,5489
472.730000,5399
472.583000,5296
472.437000,5491
472.291000,5691
472.144000,5733
471.998000,5433
471.851000,5212
471.705000,5388
471.559000,5511
471.412000,5392
471.266000,5420
471.119000,5608
470.973000,5547
470.827000,5551
470.680000,5449
470.534000,5598
470.388000,5416
470.241000,5384
470.095000,5692
469.948000,5697
469.802000,5288
469.656000,5267
469.509000,5430
469.363000,5420
469.216000,5302
469.070000,5300
468.924000,5313
468.777000,5254
468.631000,5413
468.484000,5407
468.338000,5288
468.192000,5458
468.045000,5372
467.899000,5397
467.753000,5543
467.606000,5588
467.460000,5421
467.313000,5460
467.167000,5395
467.021000,5529
466.874000,5530
466.728000,5406
466.581000,5502
466.435000,5541
466.289000,5462
466.142000,5279
465.996000,5438
465.849000,5540
465.703000,5411
465.557000,5381
465.410000,5484
465.264000,5532
465.118000,5437
464.971000,5338
464.825000,5240
464.678000,5483
464.532000,5607
